,fermi_alpha,Run,altieri_entropy_index,graph_modularity
351,7.6565656565656575,1,1.5891227208492362,0.349463743842522
236,5.7979797979797985,1,1.7258013180763736,0.32882070050193085
151,4.424242424242424,1,1.6517163159166748,0.25473261484692244
241,5.878787878787879,1,1.7659822134007421,0.3168412687395883
247,5.95959595959596,1,2.1683014500875655,0.4041060541175675
162,4.5858585858585865,1,1.7135922999208775,0.36736116514107064
336,7.414141414141414,1,1.7806559339492924,0.44826735581224136
296,6.767676767676768,1,1.8969326850671735,0.4629930983768155
166,4.666666666666667,1,1.6464951959144305,0.4313555345409733
206,5.313131313131313,1,1.7208440189618794,0.474974045103815
202,5.232323232323233,1,1.7398869028197843,0.3588713925459979
301,6.848484848484849,1,1.761966623391526,0.46901404585839634
291,6.686868686868687,1,1.6411490285025427,0.4176707148046802
211,5.3939393939393945,1,1.6997710609208398,0.46046970933594755
195,5.151515151515152,1,1.6475445734013654,0.43902810660679387
306,6.92929292929293,1,2.1525805942445806,0.4445680672071848
191,5.070707070707071,1,1.7838802955981723,0.3805827661972536
287,6.606060606060606,1,1.8945401664501307,0.461132308159124
215,5.474747474747475,1,1.6823992496068763,0.33364802720822767
311,7.01010101010101,1,1.8898502702932563,0.4405979856021338
281,6.525252525252526,1,2.098653929420317,0.46391138489058314
185,4.98989898989899,1,1.7941673642936535,0.3561972883881629
316,7.090909090909092,1,1.628949565548887,0.36627044520081503
181,4.909090909090909,1,1.7349151857570007,0.37975646491214543
222,5.555555555555555,1,1.5905039584798415,0.3576831020715122
321,7.171717171717172,1,1.9714445344455154,0.46050618533729115
276,6.444444444444445,1,1.7666727201776344,0.38566858578246654
176,4.828282828282829,1,1.809154179739062,0.35330484786982147
227,5.636363636363637,1,1.5955891786424408,0.358337191153526
327,7.252525252525253,1,2.1224292756587797,0.41974823772446834
271,6.363636363636364,1,1.7426008074218293,0.48108202171940573
170,4.747474747474747,1,1.7482456470474776,0.46506550732716145
332,7.333333333333334,1,1.9544796087736698,0.390375982150186
231,5.717171717171718,1,1.9169784676698953,0.446705259366946
266,6.282828282828283,1,1.485504609522122,0.31815635524426733
356,7.737373737373738,1,1.8053538523282675,0.2781987195541269
376,8.060606060606062,1,1.961803593974448,0.43050030587233334
251,6.040404040404041,1,1.6122653863751146,0.35354625602342793
445,9.191919191919194,1,1.6724171174045974,0.3858072390713053
21,2.323232323232323,1,1.7084991532192841,0.4502845034950361
97,3.5353535353535355,1,1.4541179965847166,0.30349049497325054
94,3.4545454545454546,1,2.1845778697579608,0.39826324308870586
456,9.353535353535353,1,1.657385897281896,0.46483389796238017
476,9.676767676767678,1,2.033921167377638,0.4718231915204395
407,8.545454545454547,1,1.7972937447310577,0.4648334938033018
411,8.626262626262626,1,1.75776556229503,0.47940927695915514
25,2.404040404040404,1,1.674761735896008,0.40527080804300797
461,9.434343434343436,1,2.186715057609758,0.40359273032995113
415,8.707070707070708,1,1.9995792022088117,0.4321020605850985
86,3.3737373737373737,1,1.7307774777797749,0.4820713570902132
472,9.595959595959597,1,1.750252824956207,0.36310814191576263
81,3.2929292929292933,1,1.7072074299472646,0.34601194767505566
29,2.484848484848485,1,1.9296853486383307,0.3546631824683595
421,8.787878787878789,1,1.8408823548747542,0.45425240332141936
441,9.11111111111111,1,1.9906158481392315,0.41477212149164616
76,3.212121212121212,1,1.7350103716989855,0.47265455468087525
426,8.868686868686869,1,1.755992816761405,0.39390769598758224
467,9.515151515151516,1,1.4803822762482635,0.338028278480479
71,3.1313131313131315,1,2.0770194547122176,0.3341304783171139
360,7.818181818181818,1,1.094422635460847,0.22269906584754923
432,8.94949494949495,1,1.6362123754382165,0.4239007769846487
62,2.9696969696969697,1,1.8005896531692689,0.3183350181427259
67,3.0505050505050506,1,1.8702891980301868,0.45919455685108984
101,3.6161616161616164,1,1.8727859902536657,0.27215751747474326
435,9.030303030303031,1,2.0762521189553946,0.4398046374752481
400,8.464646464646465,1,1.8652283674919692,0.38893201015796164
106,3.6969696969696972,1,1.632561688752161,0.3401699407930021
141,4.262626262626263,1,1.7242793175006823,0.45639226165883234
42,2.7272727272727275,1,1.6209058669888743,0.4755654153927661
365,7.8989898989899,1,1.5697713740441386,0.3242513466789239
136,4.181818181818182,1,2.1285084679977406,0.4095356687867556
3,2.0,1,1.965103962327361,0.30726567814061334
4,2.080808080808081,1,2.14171253338625,0.3941666818524075
131,4.101010101010101,1,1.3704684249926715,0.2828068188970132
495,10.0,1,1.8985654222459964,0.36284016147913956
372,7.97979797979798,1,1.8987827339517926,0.4314768655221386
49,2.808080808080808,1,2.054160343985057,0.45098258334762786
126,4.020202020202021,1,1.539609094499629,0.3219050113797153
451,9.272727272727273,1,1.8997526823411943,0.4525083637762715
481,9.757575757575758,1,1.6430020003046628,0.3872266205982343
491,9.91919191919192,1,1.9478295215887147,0.44090699865672534
119,3.858585858585859,1,2.0882763151584487,0.43816329131162823
10,2.1616161616161618,1,2.0955583195742067,0.42592558799482194
41,2.6464646464646466,1,1.7527772104683896,0.38646432253452023
382,8.141414141414142,1,1.6754807390419264,0.35691574737406073
386,8.222222222222221,1,1.8226976138512532,0.33728374451539467
486,9.83838383838384,1,1.7055159260438983,0.42005481753105955
389,8.303030303030305,1,1.987910856819794,0.39795181111056044
110,3.7777777777777777,1,1.5924432068278949,0.3998289629817009
17,2.242424242424242,1,2.1019500056704743,0.43317078323662805
395,8.383838383838384,1,1.9034781762097863,0.362044746947331
56,2.888888888888889,1,1.6268870214002702,0.38440188928616364
120,3.9393939393939394,1,1.8614571342763182,0.4101553742421621
35,2.5656565656565657,1,1.5233816056486784,0.26956004472460077
282,6.525252525252526,2,1.8837629149050354,0.4549337091535903
463,9.434343434343436,2,1.8199946547600858,0.38476623964080736
477,9.676767676767678,2,2.1903711177972283,0.39209044594020637
278,6.444444444444445,2,1.7253956834666373,0.42915845606507264
471,9.595959595959597,2,1.9260698252020712,0.4842556043415558
272,6.363636363636364,2,1.6890590450534837,0.4465260415183926
267,6.282828282828283,2,1.667536845226923,0.44559462376275805
482,9.757575757575758,2,1.5804238104797677,0.49137407921748577
263,6.202020202020202,2,1.6607443928240282,0.3864403869851598
488,9.83838383838384,2,1.8796843968336943,0.3442979626136784
492,9.91919191919192,2,1.7361727417141166,0.4530052736170398
257,6.121212121212122,2,1.8763679864953067,0.4306537208265647
497,10.0,2,2.002292055960941,0.41981745848962393
466,9.515151515151516,2,1.6587224868982313,0.437640198438777
457,9.353535353535353,2,1.8180584379253146,0.46368955679399343
358,7.737373737373738,2,2.1918931777935717,0.3612841645147026
452,9.272727272727273,2,1.8344143488937772,0.25977999882108893
362,7.818181818181818,2,1.6890690914725623,0.4365235297542118
353,7.6565656565656575,2,1.726347141871837,0.41449767818856387
367,7.8989898989899,2,2.1023617444462865,0.44028139926638965
371,7.97979797979798,2,1.7083213823649739,0.37505924785712763
347,7.575757575757576,2,1.8171862699237709,0.3940053410526483
252,6.040404040404041,2,1.5888305045550697,0.3713523166089966
377,8.060606060606062,2,1.7023601954272578,0.3565086363666037
341,7.494949494949496,2,1.8537780052687194,0.45571762852668096
381,8.141414141414142,2,1.655753765867123,0.37511625986731045
337,7.414141414141414,2,1.7194603838728757,0.34915028252628105
387,8.222222222222221,2,0.6412173581766504,0.1302838838758474
392,8.303030303030305,2,1.8094584273341108,0.24002933977500704
331,7.333333333333334,2,1.8798184320746296,0.4536738572269031
397,8.383838383838384,2,1.7200544794118187,0.4770034481669645
326,7.252525252525253,2,1.8119978979522293,0.42559816494059777
402,8.464646464646465,2,1.978032475401013,0.4702075600881326
322,7.171717171717172,2,2.091400730965505,0.41608918755457336
448,9.191919191919194,2,1.7216706036753813,0.4765506688097059
293,6.686868686868687,2,1.6412435140138455,0.3567262070369888
442,9.11111111111111,2,1.5670537386105385,0.4214370067904163
297,6.767676767676768,2,1.8663574701234245,0.41926616516938964
438,9.030303030303031,2,0.8250491229902812,0.2177160977842708
302,6.848484848484849,2,1.818714325103883,0.46460391499557196
286,6.606060606060606,2,1.7944554033198803,0.44040082646890266
427,8.868686868686869,2,1.9524367742210342,0.29607742737532505
422,8.787878787878789,2,1.717527942793593,0.46682943645773
312,7.01010101010101,2,0.9625140600557335,0.14463312954845067
416,8.707070707070708,2,2.176015962456378,0.4110898327100669
319,7.090909090909092,2,2.007202888036866,0.43082769529975107
412,8.626262626262626,2,1.744945996699757,0.46317376675810695
406,8.545454545454547,2,1.7729438622389322,0.3549943504662074
307,6.92929292929293,2,1.7986968539115613,0.41923573773317735
431,8.94949494949495,2,1.6695143472766916,0.47008250000442353
0,2.080808080808081,2,1.719997463610373,0.4476318933073591
127,4.020202020202021,2,1.788189235305441,0.3898448173173713
46,2.7272727272727275,2,1.7222629244225205,0.42442354484579226
180,4.909090909090909,2,1.584427093992173,0.3433187937086239
217,5.474747474747475,2,1.694794434445823,0.48737706433970707
116,3.858585858585859,2,1.7542483394217376,0.4607384862279021
51,2.808080808080808,2,1.9531808106365736,0.4319961126719807
167,4.666666666666667,2,1.7615943298446723,0.4153890018275508
212,5.3939393939393945,2,1.7421736420754985,0.4480017839913828
57,2.888888888888889,2,2.0950778085515487,0.425816983833579
208,5.313131313131313,2,1.7686247001938165,0.45339982901910475
112,3.7777777777777777,2,2.1359663859284312,0.42366398456267934
109,3.6969696969696972,2,1.6344764422165692,0.33471943373607466
61,2.9696969696969697,2,2.1517831041521376,0.43116442473181044
171,4.747474747474747,2,1.9576028280083424,0.45615390960879637
201,5.232323232323233,2,1.8399790412874766,0.44833042288887304
69,3.0505050505050506,2,1.7754372686174378,0.38992230446231796
73,3.1313131313131315,2,2.12886354090023,0.4240359771158087
197,5.151515151515152,2,2.018803017694959,0.32770769439787495
77,3.212121212121212,2,1.6568586153116973,0.4096747578791478
102,3.6161616161616164,2,1.9189443013221836,0.4060045902108027
177,4.828282828282829,2,1.610686488288675,0.28608818173885703
192,5.070707070707071,2,1.6903088368137003,0.4504776084449613
83,3.2929292929292933,2,1.8161785421776058,0.4532851241506793
87,3.3737373737373737,2,1.718138307571441,0.3836779327861842
186,4.98989898989899,2,1.8065905965591222,0.425331754715746
96,3.5353535353535355,2,1.7538640435120536,0.3064841537138917
122,3.9393939393939394,2,1.7073922281988254,0.4721773356744695
221,5.555555555555555,2,1.7651794146583097,0.2974271728249822
93,3.4545454545454546,2,1.785702573641387,0.33917148597497043
161,4.5858585858585865,2,1.9964733807418111,0.4023243685790051
242,5.878787878787879,2,2.155781178134046,0.4586451761264052
238,5.7979797979797985,2,0.828079618522988,0.32380224254518664
14,2.1616161616161618,2,1.891342274785439,0.42891546930087016
43,2.6464646464646466,2,1.8834394529108798,0.3602679288809644
18,2.323232323232323,2,1.9215712987912765,0.46690416859768213
20,2.242424242424242,2,2.140962672226188,0.4160336924673622
149,4.343434343434343,2,1.217542995579119,0.18846869956671286
132,4.101010101010101,2,1.8660724526539396,0.45825139246440844
26,2.404040404040404,2,1.7793885334296744,0.46179850875570994
137,4.181818181818182,2,1.929309562612555,0.44101185845169133
152,4.424242424242424,2,1.814973159632473,0.4343195569964985
155,4.505050505050505,2,1.8360027520978688,0.4605275935816574
245,5.95959595959596,2,1.6630675885579873,0.39237204813181803
34,2.484848484848485,2,2.0337372846863904,0.44025882746791667
226,5.636363636363637,2,1.8983817317597285,0.458750431861739
36,2.5656565656565657,2,0.8399170691077613,0.2819404846752095
142,4.262626262626263,2,1.0791949503195817,0.2790315311076819
1,2.0,2,2.088001534780237,0.3921748807756147
232,5.717171717171718,2,2.101760053986139,0.3891872540076783
98,3.5353535353535355,3,1.743206116032845,0.46584145688364004
403,8.464646464646465,3,1.5885676089946816,0.3596045775272346
138,4.181818181818182,3,1.6969908044302224,0.4493749365368998
363,7.818181818181818,3,1.8064067090029436,0.472939735820889
394,8.303030303030305,3,2.1413208067605622,0.45218005096074265
103,3.6161616161616164,3,2.1310658514447485,0.39937495674385715
133,4.101010101010101,3,1.6530210868247974,0.4066259965286405
107,3.6969696969696972,3,1.9480197182459071,0.3520504326546439
369,7.8989898989899,3,1.8290916627874356,0.46884758669762205
388,8.222222222222221,3,1.8290129314563028,0.3883906918698405
128,4.020202020202021,3,1.6468131394308279,0.41143726070031617
113,3.7777777777777777,3,1.6159206587641632,0.45135375066725947
374,7.97979797979798,3,1.3256595040460049,0.18160685161351667
123,3.9393939393939394,3,1.7762922789530289,0.43941732356837504
117,3.858585858585859,3,1.8517177472676372,0.42489316207217254
378,8.060606060606062,3,1.4274157507014444,0.2528764604032274
398,8.383838383838384,3,1.5503879820265873,0.3155693420461636
383,8.141414141414142,3,1.9539380799671706,0.47075484693877556
428,8.868686868686869,3,0.8274261408178538,0.3442002959878603
91,3.4545454545454546,3,1.7127917969073976,0.3289732260046261
39,2.5656565656565657,3,1.6668004767227997,0.35073649002129026
462,9.434343434343436,3,1.970320785178585,0.4395511264551608
32,2.484848484848485,3,2.150954479428262,0.3712815360406768
470,9.515151515151516,3,1.1463450359604404,0.29678413986906926
27,2.404040404040404,3,1.6337007967100194,0.43610369373499636
473,9.595959595959597,3,2.0352273817934714,0.4514005093097561
23,2.323232323232323,3,1.5961776899007047,0.425490645888353
480,9.676767676767678,3,2.00316379143947,0.44201924403561843
483,9.757575757575758,3,1.7395585969953367,0.44204227355037407
16,2.242424242424242,3,1.9315844944868445,0.42897989140712534
487,9.83838383838384,3,1.6855813597876863,0.3616732249862863
12,2.1616161616161618,3,1.9881563769963353,0.34890411268703925
8,2.080808080808081,3,2.029484875800416,0.3884954399021605
493,9.91919191919192,3,1.749027479855146,0.34892827397683623
2,2.0,3,2.0477832380365126,0.38398322829493947
458,9.353535353535353,3,0.9660495477960103,0.33988396156388734
45,2.6464646464646466,3,1.6739301800082445,0.3700640444957587
454,9.272727272727273,3,1.5549845826430335,0.3132335174941114
48,2.7272727272727275,3,1.715272604326101,0.46636120312582025
89,3.3737373737373737,3,1.5448477097695554,0.2550066660003161
414,8.626262626262626,3,1.8929434900012143,0.41679915054947747
418,8.707070707070708,3,1.9922697792523987,0.36829675262315714
82,3.2929292929292933,3,1.8170877726203145,0.4432382083670311
78,3.212121212121212,3,1.700551262124676,0.216147894761277
423,8.787878787878789,3,1.672992889682554,0.4772672996787287
143,4.262626262626263,3,1.3903005347254012,0.35055334948015116
409,8.545454545454547,3,1.7974224345756777,0.44997373558540543
72,3.1313131313131315,3,1.6271450172290196,0.4775239276418902
66,3.0505050505050506,3,1.962857066538046,0.44936117566397016
63,2.9696969696969697,3,1.6772494233722703,0.47256077163973154
440,9.030303030303031,3,1.8296075020234113,0.4523373626943139
58,2.888888888888889,3,1.9919526289005938,0.4287575816601612
444,9.11111111111111,3,1.5869172250716657,0.4462377038718969
447,9.191919191919194,3,1.9769229053810435,0.4417603747346348
53,2.808080808080808,3,2.1788705834820976,0.39025136968179824
433,8.94949494949495,3,1.9535402365990335,0.4124901468081399
357,7.737373737373738,3,1.8304312560576865,0.46163486842536416
498,10.0,3,1.8727651543463306,0.4608274262243962
147,4.343434343434343,3,1.8194546005734242,0.4647090155540845
323,7.171717171717172,3,0.4959665822265679,0.08122888556745361
179,4.828282828282829,3,1.7607872020878161,0.4683557842742334
183,4.909090909090909,3,1.852677420410352,0.4069973014162885
318,7.090909090909092,3,1.9100580396164508,0.4581396321310518
313,7.01010101010101,3,2.1416156945320513,0.3995583556081984
189,4.98989898989899,3,1.6309837767197162,0.45732320826326656
308,6.92929292929293,3,1.9077616702111417,0.4383179704673908
193,5.070707070707071,3,2.1527624185570726,0.4578457575531488
198,5.151515151515152,3,2.1419074978480293,0.39189517217943703
298,6.767676767676768,3,2.1783246108193968,0.4283189440804185
203,5.232323232323233,3,1.9470479262694356,0.4311530242556376
207,5.313131313131313,3,1.9010413071258572,0.38430848375525817
292,6.686868686868687,3,1.640136659746017,0.26097995473275765
288,6.606060606060606,3,2.1919093646362633,0.34524640296507414
213,5.3939393939393945,3,2.0389093646704137,0.42324730650579523
283,6.525252525252526,3,1.9769210031815778,0.47885019462362954
218,5.474747474747475,3,1.7748030396935668,0.44800604399813926
223,5.555555555555555,3,1.9084417961770535,0.4301629153226758
277,6.444444444444445,3,1.7776834152377947,0.4175694617630829
273,6.363636363636364,3,2.0380428605964376,0.4280118679158209
228,5.636363636363637,3,1.7714768532233707,0.3563173394538585
268,6.282828282828283,3,1.845854241822837,0.36503814979368643
233,5.717171717171718,3,2.1324680915433896,0.4306477577146988
237,5.7979797979797985,3,1.7888471825456957,0.45175793557092264
262,6.202020202020202,3,1.7419590319209926,0.4711730257574685
258,6.121212121212122,3,0.9017114594873961,0.18245654843843764
243,5.878787878787879,3,2.168025283651687,0.3906159111127795
253,6.040404040404041,3,1.6675911950415705,0.43530001506852933
248,5.95959595959596,3,1.908972864113083,0.4610381661597586
172,4.747474747474747,3,1.5836099384878937,0.3535483025009595
328,7.252525252525253,3,1.8367946799811878,0.4587003637435708
303,6.848484848484849,3,1.8463772230267648,0.4113500908776942
338,7.414141414141414,3,2.1188057680672743,0.40583132942326805
158,4.505050505050505,3,1.6196555135940587,0.3534940159419067
154,4.424242424242424,3,1.7136895300362676,0.4294677229627017
348,7.575757575757576,3,2.091437275720833,0.4681814050431624
352,7.6565656565656575,3,1.9890063049754794,0.41384852376621295
164,4.5858585858585865,3,1.7300290774113267,0.3725121716620427
343,7.494949494949496,3,1.6760399214376072,0.35066216450263243
333,7.333333333333334,3,1.7981865140645419,0.4558679726275173
168,4.666666666666667,3,1.6843203454248905,0.42214018399625275
368,7.8989898989899,4,1.91271607463504,0.3448428293765893
468,9.515151515151516,4,1.700329348199677,0.403720563927229
33,2.484848484848485,4,1.6398844495622396,0.420368777841321
274,6.363636363636364,4,2.1286465910645007,0.4389195013845725
224,5.555555555555555,4,1.7164467927065767,0.42689042040217373
464,9.434343434343436,4,1.8439132537049143,0.40896684150530066
38,2.5656565656565657,4,1.7255457799584388,0.36371358034474877
153,4.424242424242424,4,1.7678037941428912,0.4808943479886871
354,7.6565656565656575,4,1.8222151510832345,0.46492961657640974
279,6.444444444444445,4,1.7479292339929513,0.38150975671830106
254,6.040404040404041,4,1.7162073617425644,0.4672724228504228
219,5.474747474747475,4,2.0828400451683566,0.40249784184726317
44,2.6464646464646466,4,2.0159332238774046,0.39720144601306373
129,4.020202020202021,4,1.7178394867116717,0.3759444128577101
359,7.737373737373738,4,1.4807725441523956,0.3258687692577267
345,7.494949494949496,4,1.9625010110179792,0.28415006144846
284,6.525252525252526,4,1.7145555906831014,0.3357321191388955
453,9.272727272727273,4,1.8880280677218877,0.42336112948641685
214,5.3939393939393945,4,1.8488034397380344,0.45377255491698615
50,2.7272727272727275,4,2.0739240964102774,0.4203290167269998
450,9.191919191919194,4,1.88477241928584,0.3388044497777741
6,2.0,4,1.775294192908913,0.42068544319341256
459,9.353535353535353,4,1.833165820023779,0.458147442389251
30,2.404040404040404,4,1.9349923639887776,0.4234838093483776
269,6.282828282828283,4,1.752146693583337,0.4475518316983085
244,5.878787878787879,4,1.6359471416690259,0.3281020062717393
9,2.080808080808081,4,2.0453213368239287,0.4114330060967857
140,4.181818181818182,4,1.627977738247873,0.4679211720948324
489,9.83838383838384,4,2.1206362322957863,0.4578267837671798
148,4.343434343434343,4,1.918478797850612,0.4035194937767039
260,6.121212121212122,4,1.6038679130855342,0.28232346561361543
15,2.1616161616161618,4,1.9716546975115845,0.4177807991142002
494,9.91919191919192,4,1.9637687710786946,0.3550659736861108
239,5.7979797979797985,4,1.8801061214086898,0.45671221689272307
229,5.636363636363637,4,1.6724974511407815,0.46678937492880973
484,9.757575757575758,4,2.1850890140158756,0.4041088407036364
364,7.818181818181818,4,2.0308159087261464,0.4391055237134175
234,5.717171717171718,4,1.8153629264413507,0.47378775469977663
22,2.242424242424242,4,1.6480822554392958,0.25051850824033495
478,9.676767676767678,4,2.1293460453199646,0.43723249661577135
350,7.575757575757576,4,1.4765691978249842,0.4244827797270009
24,2.323232323232323,4,2.1419455304029755,0.41341232552665996
134,4.101010101010101,4,2.1958954973550258,0.39613170006418
373,7.97979797979798,4,1.6216597604933234,0.4168135134648986
474,9.595959595959597,4,1.6156824896883715,0.3352038368049663
264,6.202020202020202,4,1.928474912983372,0.30539087375832524
391,8.222222222222221,4,1.8016285567722803,0.45930086302345585
210,5.313131313131313,4,1.7604594393770125,0.35124751855963454
54,2.808080808080808,4,2.0756975234146524,0.38425909127974944
84,3.2929292929292933,4,1.7807700087181102,0.43374263938821794
163,4.5858585858585865,4,1.7741251884480618,0.4686201347762742
315,7.01010101010101,4,1.743190156135982,0.40634087370389216
413,8.626262626262626,4,1.6235916157452592,0.3768507352343377
88,3.3737373737373737,4,1.6414749710610332,0.4029783595648332
184,4.909090909090909,4,1.921062969548004,0.428211063893196
317,7.090909090909092,4,1.8529082947534523,0.4398773006455501
384,8.141414141414142,4,1.6562004039313418,0.4622611834094858
408,8.545454545454547,4,1.855702552969744,0.43846281706130225
92,3.4545454545454546,4,1.5459054416455866,0.24824707994920225
188,4.98989898989899,4,1.7573177548892283,0.4357450225574478
114,3.7777777777777777,4,0.7099198864364309,0.20316783039407213
178,4.828282828282829,4,1.657439375957034,0.3886248214520035
334,7.333333333333334,4,1.7893902616654647,0.3964332606890407
99,3.5353535353535355,4,1.461045454282458,0.19127681108345918
325,7.171717171717172,4,1.7225286512690934,0.3516020020928534
399,8.383838383838384,4,1.7556045730861736,0.46382556142968534
