,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
89,3.890625,3.9609375,0.27734375,3.328125,0.79296875,0,0.17479239488719686,0.1717535063242579,0.0
50,3.359375,0.9609375,0.77734375,1.328125,0.29296875,0,2.186357481026256,1.7759594296153187,0.6470394019074848
22,2.359375,0.5859375,0.02734375,2.328125,0.04296875,0,1.9807086870017958,1.38394539525344,0.7815236686390525
60,3.359375,5.0859375,0.77734375,1.328125,0.29296875,0,2.144963320073225,1.7423125317148749,0.08937984200322169
19,0.890625,5.4609375,0.02734375,2.328125,0.04296875,0,2.1589223839599687,1.7038418441398149,0.045019269636189074
32,2.359375,5.4609375,0.79296875,2.328125,0.04296875,0,1.8155343751393964,1.4922284874718794,0.0
69,3.359375,0.9609375,0.77734375,1.484375,0.29296875,0,2.1694545995134704,1.744784967906845,0.6501644967333684
34,2.359375,5.4609375,0.02734375,0.484375,0.04296875,0,2.1572113486562086,1.7414359868510423,0.08539944119589699
15,2.359375,5.4609375,0.02734375,2.328125,0.04296875,0,1.881601582330223,1.588679199057154,0.004511043728908648
85,1.359375,3.9609375,0.27734375,3.328125,0.79296875,0,0.18378465657068918,0.18238607737014237,0.0
64,3.359375,0.9609375,0.54296875,1.328125,0.29296875,0,2.1937394218403647,1.780066215981404,0.6172900997164377
93,1.359375,2.0859375,0.27734375,3.328125,0.79296875,0,0.27504576380196044,0.20575565789835246,0.07441902288991747
10,2.890625,3.5859375,0.29296875,2.484375,0.95703125,0,0.612099907891643,0.5033089980176099,0.03827219789050762
54,1.890625,0.9609375,0.77734375,1.328125,0.29296875,0,2.063117505620577,1.6778735831611598,0.500488376066084
40,2.359375,5.4609375,0.02734375,2.328125,0.45703125,0,1.8292644644443814,1.4782048471256766,0.006958821161657941
76,3.359375,0.9609375,0.77734375,1.328125,0.20703125,0,2.189350556121648,1.770621152284288,0.6511674595718383
81,1.890625,5.0859375,0.54296875,1.484375,0.20703125,0,2.150505596104343,1.733159026362895,0.1390157588999757
42,0.890625,0.5859375,0.79296875,0.484375,0.45703125,0,2.1580676228121844,1.7407925178871035,0.9161603009259273
4,0.359375,2.4609375,0.52734375,0.328125,0.95703125,0,2.192477544194038,1.7556200116327167,0.3529159519725557
1,0.359375,2.4609375,0.52734375,2.484375,0.54296875,0,0.3462686930967939,0.30345765000871405,0.059537691617628
56,1.890625,0.9609375,0.77734375,1.328125,0.29296875,1,2.1316892223653614,1.7266519496367945,0.5471859535657231
30,2.359375,5.4609375,0.79296875,2.328125,0.04296875,1,1.4420138034895096,1.1627865697810558,0.0
43,0.890625,0.5859375,0.79296875,0.484375,0.45703125,1,2.0681510473528886,1.6895367306710967,0.9315846403461328
