,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
0,0.921875,3.8203125,0.92578125,2.765625,0.60546875,0,0.4366209035843057,0.3750731266196526,0.003773189859926307
30,2.015625,2.9765625,0.26953125,3.765625,0.11328125,0,0.2229572599388667,0.2501540711299817,0.0
18,2.015625,2.3203125,0.26953125,0.296875,0.11328125,0,1.9065587800863797,1.5264160060427012,0.3332000866851364
34,2.015625,2.9765625,0.26953125,0.296875,0.85546875,0,1.876506102214572,1.5277282859837358,0.26578046990086035
15,1.921875,2.9765625,0.26953125,0.296875,0.11328125,0,1.992542012398297,1.6164672846530383,0.3083212452386507
70,0.015625,5.9765625,0.76953125,2.296875,0.35546875,0,0.3077973207556079,0.31818519766035064,0.1779688310142883
25,2.015625,2.9765625,0.67578125,0.296875,0.11328125,0,2.005569077473071,1.6445020919542608,0.24833079772528477
41,1.921875,2.3203125,0.67578125,3.765625,0.85546875,0,0.3776756197188696,0.2924767642202798,0.02738874270548719
9,2.015625,2.9765625,0.26953125,0.296875,0.11328125,0,1.9051748664264456,1.4980420981843177,0.2878773436950467
40,0.015625,5.9765625,0.76953125,2.296875,0.61328125,0,0.06755680399413637,0.07988146444373238,0.17065519956079356
7,3.015625,4.4765625,0.51953125,3.296875,0.60546875,0,0.1803775100905477,0.15494047894804608,0.0
75,3.921875,5.3203125,0.17578125,1.765625,0.35546875,0,1.7954317945757057,1.4170469616969523,0.022966768451861713
57,3.921875,5.9765625,0.76953125,2.296875,0.61328125,0,1.6377242809627468,1.3037305356512607,0.0
55,0.015625,5.9765625,0.17578125,2.296875,0.61328125,0,0.22646530283987665,0.18320793166997867,0.16194651624715983
50,0.015625,5.3203125,0.76953125,2.296875,0.61328125,0,0.2439958348480721,0.21900194412433985,0.18962045312381828
64,0.015625,5.9765625,0.76953125,1.765625,0.61328125,0,0.2632451895595741,0.2353141311809505,0.16914173254410284
78,3.921875,5.3203125,0.17578125,1.765625,0.35546875,1,1.9679530001459749,1.6106399671729226,0.02522941142320631
58,0.015625,5.9765625,0.17578125,2.296875,0.61328125,1,1.5435892402126414,1.2303001563602394,0.1891710575746622
45,1.921875,2.3203125,0.67578125,3.765625,0.85546875,1,0.1664827154480813,0.15034551540436192,0.02035276690828125
56,3.921875,5.9765625,0.76953125,2.296875,0.61328125,1,1.6093276243541512,1.2515807359469606,0.0
32,2.015625,2.9765625,0.26953125,0.296875,0.85546875,1,1.9145122232645015,1.5460700774988483,0.2692433322151194
31,2.015625,2.9765625,0.26953125,3.765625,0.11328125,1,0.26329402556282583,0.20095511149480688,0.0
51,0.015625,5.3203125,0.76953125,2.296875,0.61328125,1,0.46700667110128663,0.3952810887900109,0.18665523364998302
43,0.015625,5.9765625,0.76953125,2.296875,0.61328125,1,0.24068811480174473,0.16878778627418542,0.1534147739216724
26,2.015625,2.9765625,0.67578125,0.296875,0.11328125,1,1.8351575195302332,1.438014568046041,0.22055944672684297
71,0.015625,5.9765625,0.76953125,2.296875,0.35546875,1,1.4910107660986245,1.1609710593709213,0.18665346824132445
2,0.921875,3.8203125,0.92578125,2.765625,0.60546875,1,0.21339328020307896,0.23038159269246028,0.0
4,3.015625,4.4765625,0.51953125,3.296875,0.60546875,1,0.19237777585431193,0.20187438184436618,0.0
19,2.015625,2.3203125,0.26953125,0.296875,0.11328125,1,1.9868441101669938,1.6195830771532393,0.29703809792823066
16,1.921875,2.9765625,0.26953125,0.296875,0.11328125,1,1.921337161880637,1.5282251024572668,0.33376396926202445
10,2.015625,2.9765625,0.26953125,0.296875,0.11328125,1,2.0110766376496727,1.6334557580742843,0.27527500291416107
65,0.015625,5.9765625,0.76953125,1.765625,0.61328125,1,0.2282929222019216,0.2229343621822239,0.15254707650567131
1,0.921875,3.8203125,0.92578125,2.765625,0.60546875,2,0.2550333651236775,0.2684645185902062,0.0
3,3.015625,4.4765625,0.51953125,3.296875,0.60546875,2,0.07396342741669398,0.024964621216350895,0.0
76,3.921875,5.3203125,0.17578125,1.765625,0.35546875,2,2.1657272577136504,1.746198887966372,0.05063294166249757
44,1.921875,2.3203125,0.67578125,3.765625,0.85546875,2,0.13513166298682625,0.14295674772256406,0.015423162491362774
42,0.015625,5.9765625,0.76953125,2.296875,0.61328125,2,0.2705035404421649,0.20156078697507418,0.16078190600704972
11,2.015625,2.9765625,0.26953125,0.296875,0.11328125,2,2.005485574329089,1.6066979698426278,0.3388287621131354
72,0.015625,5.9765625,0.76953125,2.296875,0.35546875,2,0.38457510033902076,0.36176298976105437,0.17660881606109904
22,2.015625,2.3203125,0.26953125,0.296875,0.11328125,2,1.8081948167462614,1.487398373847543,0.36244208423231067
60,3.921875,5.9765625,0.76953125,2.296875,0.61328125,2,1.6727630423673527,1.3321488409207016,0.0
35,2.015625,2.9765625,0.26953125,3.765625,0.11328125,2,0.07103225801395832,0.06821362055586114,0.0
33,2.015625,2.9765625,0.26953125,0.296875,0.85546875,2,1.995117878676803,1.5872961203320872,0.20324052857669697
17,1.921875,2.9765625,0.26953125,0.296875,0.11328125,2,1.896201255170562,1.5744446164373354,0.29276537314843315
27,2.015625,2.9765625,0.67578125,0.296875,0.11328125,2,1.9068580269312325,1.5856378984051638,0.23239957161884406
66,0.015625,5.9765625,0.76953125,1.765625,0.61328125,2,1.3622903432964437,1.0583917190611,0.17414885876225492
59,0.015625,5.9765625,0.17578125,2.296875,0.61328125,2,1.5170207378390992,1.1900063265512528,0.17696730439856934
52,0.015625,5.3203125,0.76953125,2.296875,0.61328125,2,0.28389859909602017,0.19815840408545116,0.1722198040825126
74,0.015625,5.9765625,0.76953125,2.296875,0.35546875,3,0.12130977222563596,0.1004756655870745,0.16586304912068445
68,0.015625,5.9765625,0.76953125,1.765625,0.61328125,3,1.4323852717018126,1.1297734609518963,0.16967054880083177
61,0.015625,5.9765625,0.17578125,2.296875,0.61328125,3,0.443088714774825,0.38124693780634183,0.16046471925489716
62,3.921875,5.9765625,0.76953125,2.296875,0.61328125,3,1.47413078743878,1.1257177437812929,0.0
54,0.015625,5.3203125,0.76953125,2.296875,0.61328125,3,0.4881873425839674,0.39608029573379544,0.17174362168114843
39,2.015625,2.9765625,0.26953125,0.296875,0.85546875,3,1.9527283980065069,1.583363397890245,0.2311988965910592
21,2.015625,2.3203125,0.26953125,0.296875,0.11328125,3,2.0157410393849102,1.6396147025487924,0.3186869085565286
6,3.015625,4.4765625,0.51953125,3.296875,0.60546875,3,0.20248711687923857,0.182545688086296,0.0
8,0.921875,3.8203125,0.92578125,2.765625,0.60546875,3,1.638066631185621,1.2470456476850924,0.23690475350487677
12,2.015625,2.9765625,0.26953125,0.296875,0.11328125,3,1.8497016358789584,1.4647913588361607,0.27479873263749877
20,1.921875,2.9765625,0.26953125,0.296875,0.11328125,3,1.9960983503404663,1.6128478955280274,0.29531896147316383
