,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,6.21875,0.9765625,0.58984375,4,7.57421875,0.03515625,0.0,0.47986350631565905,0.3675718056323643,0.05827067943326637,0.0
1,6.21875,0.9765625,0.58984375,4,3.84765625,0.03515625,1.0,0.4861178267559008,0.3926183668615736,0.4162549444665602,0.0
2,6.21875,0.9765625,0.58984375,4,7.57421875,0.56640625,2.0,0.2729640500194093,0.16548233180239755,0.021895235260803954,0.0
3,8.28125,6.0546875,0.30859375,4,3.84765625,0.56640625,3.0,0.13040217205520555,0.12821982654468295,0.0,0.0
4,2.21875,5.9765625,0.08984375,2,3.07421875,0.53515625,4.0,0.13040217205520555,0.12821982654468295,0.0,0.0
5,4.28125,5.9765625,0.08984375,2,3.07421875,0.53515625,5.0,0.13040217205520555,0.12821982654468295,0.0,0.0
6,2.21875,1.0546875,0.08984375,2,3.07421875,0.53515625,6.0,0.13040217205520555,0.12821982654468295,0.0,0.0
7,2.21875,5.9765625,0.80859375,2,3.07421875,0.53515625,7.0,0.13040217205520555,0.12821982654468295,0.0,0.0
8,2.21875,5.9765625,0.08984375,2,3.07421875,0.53515625,8.0,0.13040217205520555,0.12821982654468295,0.0,0.0
9,2.21875,5.9765625,0.08984375,2,8.34765625,0.53515625,9.0,0.13040217205520555,0.12821982654468295,0.0,0.0
10,6.21875,0.9765625,0.58984375,4,7.57421875,0.03515625,10.0,0.13040217205520555,0.12821982654468295,0.0,1.0
11,6.21875,0.9765625,0.58984375,4,3.84765625,0.03515625,11.0,0.13040217205520555,0.12821982654468295,0.0,1.0
12,6.21875,0.9765625,0.58984375,4,7.57421875,0.56640625,12.0,0.13040217205520555,0.12821982654468295,0.0,1.0
13,8.28125,6.0546875,0.30859375,4,3.84765625,0.56640625,13.0,0.19002236279824541,0.149160765086372,0.0,1.0
14,2.21875,5.9765625,0.08984375,2,3.07421875,0.53515625,14.0,0.19002236279824541,0.149160765086372,0.0,1.0
15,4.28125,5.9765625,0.08984375,2,3.07421875,0.53515625,15.0,0.19002236279824541,0.149160765086372,0.0,1.0
16,2.21875,1.0546875,0.08984375,2,3.07421875,0.53515625,16.0,0.19002236279824541,0.149160765086372,0.0,1.0
17,2.21875,5.9765625,0.80859375,2,3.07421875,0.53515625,17.0,0.19002236279824541,0.149160765086372,0.0,1.0
18,2.21875,5.9765625,0.08984375,2,3.07421875,0.53515625,18.0,0.19002236279824541,0.149160765086372,0.0,1.0
