,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
43,2.453125,2.9765625,0.37890625,3.234375,0.53515625,0,0.22858612341644235,0.1885414704004521,0.0
23,0.453125,1.7578125,0.87890625,1.234375,0.90234375,0,1.9660545386827561,1.6047876636255922,0.4898430114491789
42,2.609375,4.7578125,0.37890625,3.234375,0.53515625,0,0.17848636787262961,0.16223398001143025,0.0
20,0.453125,1.7578125,0.87890625,3.453125,0.03515625,0,0.07529050383433628,0.04803639572844217,0.056617398391941846
90,3.453125,4.4765625,0.62890625,0.234375,0.78515625,0,2.1613210495101884,1.7530127206133872,0.1597595634165102
32,0.609375,5.9765625,0.81640625,3.453125,0.90234375,0,0.07558966468112768,0.08432522080669262,0.0
76,3.609375,0.2578125,0.62890625,0.234375,0.78515625,0,2.1647059275109575,1.7458824000008468,0.9538908706566269
16,0.453125,5.9765625,0.87890625,1.234375,0.03515625,0,1.5814630111807642,1.2512995568395753,0.022260098726689548
62,2.609375,2.9765625,0.31640625,1.453125,0.40234375,0,2.1398336368028064,1.7277855516253655,0.424408945353
53,2.453125,4.7578125,0.31640625,3.234375,0.53515625,0,0.1978979471639511,0.17564164783178354,0.0
35,2.453125,4.7578125,0.37890625,3.234375,0.53515625,0,0.21629521705980312,0.23157021504609832,0.0
93,3.453125,0.2578125,0.62890625,0.234375,0.15234375,0,2.1616730052388817,1.7590297361133032,0.9619997475066269
10,0.453125,1.7578125,0.81640625,1.234375,0.03515625,0,2.109382219056774,1.7051069698345516,0.3032244718227884
80,3.453125,0.2578125,0.06640625,0.234375,0.78515625,0,2.1399080171172393,1.7357736715744396,0.9635796045785624
5,0.609375,1.7578125,0.87890625,1.234375,0.03515625,0,2.156773914115141,1.7507581034038264,0.4239661683468057
61,2.453125,4.7578125,0.37890625,3.234375,0.40234375,0,0.11750648170744721,0.1416024954750327,0.0
65,3.453125,0.2578125,0.62890625,0.234375,0.78515625,0,2.1916868182714015,1.7504003909965664,0.9674731613523488
1,0.453125,1.7578125,0.87890625,1.234375,0.03515625,0,2.1848111187382404,1.7743469781649623,0.47892485178657257
54,2.453125,4.7578125,0.37890625,1.453125,0.53515625,0,2.0703007254591643,1.6833229840467656,0.1575953726242087
87,3.453125,0.2578125,0.62890625,0.453125,0.78515625,0,2.18535239450848,1.770283124066963,0.9628733459357274
86,3.453125,4.4765625,0.62890625,0.234375,0.78515625,1,2.1914179617965326,1.770773886040807,0.18211689238086023
46,2.453125,2.9765625,0.37890625,3.234375,0.53515625,1,0.24449818360677453,0.25058786543949013,0.0019444136435339404
37,2.453125,4.7578125,0.37890625,3.234375,0.53515625,1,0.14867775793376714,0.14529104874504523,0.0
81,3.453125,0.2578125,0.06640625,0.234375,0.78515625,1,2.166328739666764,1.7578260721296992,0.9579239103048611
40,2.609375,4.7578125,0.37890625,3.234375,0.53515625,1,0.03992700563852218,0.037962159990516074,1.1102230246251565e-16
31,0.609375,5.9765625,0.81640625,3.453125,0.90234375,1,0.11942850559307919,0.13578061348950762,0.0
75,3.609375,0.2578125,0.62890625,0.234375,0.78515625,1,2.179221072426716,1.7504764538589064,0.9681140842813659
60,2.453125,4.7578125,0.37890625,3.234375,0.40234375,1,0.17000542844369904,0.16832752997690545,0.0
67,3.453125,0.2578125,0.62890625,0.234375,0.78515625,1,2.079115217543571,1.6828554104843194,0.9555247768544157
50,2.453125,4.7578125,0.31640625,3.234375,0.53515625,1,0.20446851543179004,0.2110989779598716,0.0
22,0.453125,1.7578125,0.87890625,1.234375,0.90234375,1,1.9750620858351493,1.6042321638528418,0.4244139721692564
91,3.453125,0.2578125,0.62890625,0.453125,0.78515625,1,2.1574374958923097,1.7277003039788856,0.9539794921875
17,0.453125,5.9765625,0.87890625,1.234375,0.03515625,1,2.1102200548835457,1.7201753798119395,0.03415208719766133
12,0.453125,1.7578125,0.81640625,1.234375,0.03515625,1,2.1079311840675152,1.6951404217022925,0.4415835900670238
95,3.453125,0.2578125,0.62890625,0.234375,0.15234375,1,2.189816523367533,1.7664611784891255,0.9737034331628939
55,2.453125,4.7578125,0.37890625,1.453125,0.53515625,1,2.0453298612459485,1.6531842285791563,0.10037814378388166
7,0.609375,1.7578125,0.87890625,1.234375,0.03515625,1,2.0260834311237415,1.6493553137563401,0.29489474397410376
