,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,3.40625,1.0546875,0.06640625,1,6.37890625,0.99609375,0.0,0.2682019563619026,0.22527899988628355,0.08367655793727487,0.0
1,6.46875,1.2890625,0.17578125,3,9.12109375,0.99609375,1.0,0.20832010901039133,0.12042020578673868,0.022552548307219422,0.0
2,7.40625,6.0546875,0.56640625,3,1.87890625,0.96484375,2.0,1.3252007002850092,1.0178619405731968,0.010799476975011463,0.0
3,2.46875,6.0546875,0.56640625,3,1.87890625,0.96484375,3.0,1.3252007002850092,1.0178619405731968,0.010799476975011463,0.0
4,7.40625,6.2890625,0.56640625,3,1.87890625,0.96484375,4.0,1.6369207217976336,1.3675794160062262,0.008568405388007044,0.0
5,7.40625,6.0546875,0.67578125,3,1.87890625,0.96484375,5.0,1.4287337472439385,1.1463403928967701,0.008783948702788813,0.0
6,7.40625,6.0546875,0.56640625,1,1.87890625,0.96484375,6.0,1.3569356255958303,1.0872686064974637,0.05950279710871459,0.0
7,7.40625,6.0546875,0.56640625,3,4.62109375,0.96484375,7.0,0.13156660207289722,0.13421054955314835,0.007751790153103205,0.0
8,7.40625,6.0546875,0.56640625,3,1.87890625,0.49609375,8.0,2.077331383878206,1.6361923668063072,0.01117647248208642,0.0
9,2.46875,6.2890625,0.67578125,1,4.62109375,0.49609375,9.0,2.077331383878206,1.6361923668063072,0.01117647248208642,0.0
10,3.40625,1.0546875,0.06640625,1,6.37890625,0.99609375,10.0,2.077331383878206,1.6361923668063072,0.01117647248208642,1.0
11,6.46875,1.2890625,0.17578125,3,9.12109375,0.99609375,11.0,2.077331383878206,1.6361923668063072,0.01117647248208642,1.0
12,7.40625,6.0546875,0.56640625,3,1.87890625,0.96484375,12.0,1.7516116955929055,1.4502547879314776,0.011375429619247035,1.0
13,2.46875,6.0546875,0.56640625,3,1.87890625,0.96484375,13.0,1.7516116955929055,1.4502547879314776,0.011375429619247035,1.0
14,7.40625,6.2890625,0.56640625,3,1.87890625,0.96484375,14.0,1.7086089736184884,1.3850137369744635,0.008807368435057916,1.0
15,7.40625,6.0546875,0.67578125,3,1.87890625,0.96484375,15.0,1.50902409130434,1.2100049626250404,0.009688786707089087,1.0
16,7.40625,6.0546875,0.56640625,1,1.87890625,0.96484375,16.0,1.58079238285869,1.266292296702162,0.06422760737793916,1.0
17,7.40625,6.0546875,0.56640625,3,4.62109375,0.96484375,17.0,0.033814359013203975,0.043314401734600626,0.004476322691217116,1.0
18,7.40625,6.0546875,0.56640625,3,1.87890625,0.49609375,18.0,1.5022724729520407,1.132930989020744,0.013128723255084962,1.0
19,2.46875,6.2890625,0.67578125,1,4.62109375,0.49609375,19.0,1.3252007002850092,1.0178619405731968,0.010799476975011463,1.0
20,3.40625,1.0546875,0.06640625,1,6.37890625,0.99609375,20.0,1.4287337472439385,1.1463403928967701,0.008783948702788813,2.0
21,6.46875,1.2890625,0.17578125,3,9.12109375,0.99609375,21.0,1.3569356255958303,1.0872686064974637,0.05950279710871459,2.0
22,7.40625,6.0546875,0.56640625,3,1.87890625,0.96484375,22.0,1.669057025132825,1.3201417945758709,0.014361853546173975,2.0
23,2.46875,6.0546875,0.56640625,3,1.87890625,0.96484375,23.0,0.13156660207289722,0.13421054955314835,0.007751790153103205,2.0
24,7.40625,6.2890625,0.56640625,3,1.87890625,0.96484375,24.0,1.6657304988584125,1.3483337681690701,0.009406220833417245,2.0
25,7.40625,6.0546875,0.67578125,3,1.87890625,0.96484375,25.0,1.6358800026018556,1.3152853858383324,0.009751617621554381,2.0
26,7.40625,6.0546875,0.56640625,1,1.87890625,0.96484375,26.0,2.094724573254916,1.7097187131586733,0.059212436903743726,2.0
27,7.40625,6.0546875,0.56640625,3,4.62109375,0.96484375,27.0,0.17476520339343377,0.16030553719126264,0.008191108641855238,2.0
28,7.40625,6.0546875,0.56640625,3,1.87890625,0.49609375,28.0,1.711269984547705,1.3746613931428984,0.013300174900870904,2.0
