,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
82,3.953125,0.1171875,0.73046875,1.015625,0.46484375,0,2.1172919230528073,1.7359830059268186,0.9346801035502954
34,2.546875,2.7421875,0.66796875,2.265625,0.69140625,0,0.38744399328958823,0.3492007951061796,0.3031820269859805
40,1.203125,5.9296875,0.12109375,0.921875,0.69140625,0,2.17583073641363,1.7656222989554111,0.06877286429016854
93,0.796875,4.0546875,0.73046875,1.015625,0.46484375,0,2.0762175923576813,1.6572514773224305,0.2015293629360799
22,2.546875,5.9296875,0.66796875,2.265625,0.27734375,0,1.6150481106722268,1.2925192556826386,0.0
45,0.546875,5.7421875,0.16796875,0.265625,0.77734375,0,2.1763056127187697,1.7694294931143186,0.07323756233191281
20,2.546875,2.7421875,0.12109375,2.265625,0.27734375,0,1.0689797726661203,0.9410263015262921,0.24382655829638655
50,0.546875,2.9296875,0.16796875,0.265625,0.77734375,0,2.181938060083768,1.7798811833182513,0.267156260126111
54,3.203125,5.7421875,0.16796875,0.265625,0.77734375,0,2.150546036271253,1.7603163821056067,0.07303180155747258
92,0.796875,0.1171875,0.80859375,1.015625,0.46484375,0,2.0172556288569665,1.62421733986778,0.9592104113896424
12,1.203125,2.7421875,0.66796875,2.265625,0.27734375,0,1.521830736107246,1.218416747368913,0.27352485017158035
60,0.546875,5.7421875,0.62109375,0.265625,0.77734375,0,2.165833909648647,1.7607255806586855,0.06803765447383175
68,0.546875,5.7421875,0.16796875,0.265625,0.19140625,0,2.1736120143538082,1.7467041751569454,0.08455005413382843
1,0.203125,1.4296875,0.37109375,1.921875,0.94140625,0,1.4742013371147296,1.1518217037528724,0.43686665151108084
76,3.203125,2.9296875,0.62109375,2.921875,0.19140625,0,0.3341018660960264,0.270312191176767,0.001454984769586165
66,0.546875,5.7421875,0.16796875,2.921875,0.77734375,0,0.18827626695444336,0.14769247292486415,0.0
6,3.546875,4.2421875,0.41796875,1.265625,0.94140625,0,2.160856193279397,1.7438406138429747,0.1811984792965919
75,0.796875,0.1171875,0.73046875,1.015625,0.46484375,0,2.1147946296759432,1.7249747923768934,0.9596694214876024
9,2.546875,2.7421875,0.66796875,2.265625,0.27734375,0,1.8665774379466555,1.472749264453646,0.4815957362579594
30,2.546875,2.7421875,0.66796875,0.921875,0.27734375,0,2.1483401491669394,1.7411183567991382,0.3256928210675393
52,3.203125,5.7421875,0.16796875,0.265625,0.77734375,1,2.19649003619267,1.7780015826654179,0.09983900186771888
84,3.953125,0.1171875,0.73046875,1.015625,0.46484375,1,2.050302169613227,1.6512282441389476,0.9589795918367328
69,0.546875,5.7421875,0.16796875,0.265625,0.19140625,1,2.1951699586608906,1.7790774835477061,0.06976057553690837
62,0.546875,5.7421875,0.62109375,0.265625,0.77734375,1,2.1471288349389,1.7488261759495438,0.07691691287744187
44,0.546875,5.7421875,0.16796875,0.265625,0.77734375,1,2.1747133900018345,1.7737717186638458,0.08054473642919593
77,0.796875,0.1171875,0.73046875,1.015625,0.46484375,1,2.17624305494487,1.774293016477965,0.9699311677333655
83,3.203125,2.9296875,0.62109375,2.921875,0.19140625,1,0.16339043864218053,0.1739102181793662,0.0008006763076444379
90,0.796875,0.1171875,0.80859375,1.015625,0.46484375,1,2.195501621096766,1.7828217013582115,0.9696969696969704
36,2.546875,2.7421875,0.66796875,2.265625,0.69140625,1,1.4991358281156755,1.1938332280371151,0.41131607541743415
65,0.546875,5.7421875,0.16796875,2.921875,0.77734375,1,1.058258536787138,0.9981310632605445,0.0
53,0.546875,2.9296875,0.16796875,0.265625,0.77734375,1,2.1803270520314064,1.7774563045060798,0.22752965339802014
0,0.203125,1.4296875,0.37109375,1.921875,0.94140625,1,1.951278939735064,1.5980695357058603,0.49197969883733184
41,1.203125,5.9296875,0.12109375,0.921875,0.69140625,1,2.195805823828091,1.7700143400307664,0.03596488238088344
31,2.546875,2.7421875,0.66796875,0.921875,0.27734375,1,2.0685784759725885,1.6887856294812988,0.33345030428711975
21,2.546875,2.7421875,0.12109375,2.265625,0.27734375,1,1.1987407363590399,1.0407805395424676,0.16952454034487002
14,2.546875,2.7421875,0.66796875,2.265625,0.27734375,1,0.27120290126321406,0.24520630077412187,0.0016624776779547712
95,0.796875,4.0546875,0.73046875,1.015625,0.46484375,1,1.9217796550188504,1.5945714785332747,0.23885751224902455
