,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,2.21875,5.9765625,0.08984375,2,3.07421875,0.06640625,0.0,0.3088390277388754,0.2692184583892666,0.030106338135348885,0.0
1,4.28125,1.0546875,0.80859375,2,8.34765625,0.06640625,1.0,0.38645826836759156,0.3326785745668014,0.45001368005257913,0.0
2,2.15625,1.9921875,0.59765625,4,3.28515625,0.87109375,2.0,0.38645826836759156,0.3326785745668014,0.45001368005257913,0.0
3,5.71875,1.9921875,0.59765625,4,3.28515625,0.87109375,3.0,0.4147685330931333,0.3851154366588638,0.053643491973766944,0.0
4,2.15625,0.3515625,0.59765625,4,3.28515625,0.87109375,4.0,0.4147685330931333,0.3851154366588638,0.053643491973766944,0.0
5,2.15625,1.9921875,0.64453125,4,3.28515625,0.87109375,5.0,0.4147685330931333,0.3851154366588638,0.053643491973766944,0.0
6,2.15625,1.9921875,0.59765625,4,3.28515625,0.87109375,6.0,0.4147685330931333,0.3851154366588638,0.053643491973766944,0.0
7,2.15625,1.9921875,0.59765625,4,3.77734375,0.87109375,7.0,0.4147685330931333,0.3851154366588638,0.053643491973766944,0.0
8,2.15625,1.9921875,0.59765625,4,3.28515625,0.52734375,8.0,0.4147685330931333,0.3851154366588638,0.053643491973766944,0.0
9,5.71875,0.3515625,0.64453125,4,3.77734375,0.52734375,9.0,0.3234643580843475,0.215238996627098,0.061095707702948636,0.0
10,2.21875,5.9765625,0.08984375,2,3.07421875,0.06640625,10.0,0.3234643580843475,0.215238996627098,0.061095707702948636,1.0
11,4.28125,1.0546875,0.80859375,2,8.34765625,0.06640625,11.0,0.3234643580843475,0.215238996627098,0.061095707702948636,1.0
12,2.15625,1.9921875,0.59765625,4,3.28515625,0.87109375,12.0,0.3234643580843475,0.215238996627098,0.061095707702948636,1.0
13,5.71875,1.9921875,0.59765625,4,3.28515625,0.87109375,13.0,0.29765418792133885,0.22334778230752805,0.023823750035409735,1.0
14,2.15625,0.3515625,0.59765625,4,3.28515625,0.87109375,14.0,0.29765418792133885,0.22334778230752805,0.023823750035409735,1.0
15,2.15625,1.9921875,0.64453125,4,3.28515625,0.87109375,15.0,0.29765418792133885,0.22334778230752805,0.023823750035409735,1.0
16,2.15625,1.9921875,0.59765625,4,3.28515625,0.87109375,16.0,0.29765418792133885,0.22334778230752805,0.023823750035409735,1.0
17,2.15625,1.9921875,0.59765625,4,3.77734375,0.87109375,17.0,0.29765418792133885,0.22334778230752805,0.023823750035409735,1.0
18,2.15625,1.9921875,0.59765625,4,3.28515625,0.52734375,18.0,0.3234643580843475,0.215238996627098,0.061095707702948636,1.0
19,5.71875,0.3515625,0.64453125,4,3.77734375,0.52734375,19.0,0.28317866609723363,0.20259395567529637,0.061554584489935095,1.0
20,2.21875,5.9765625,0.08984375,2,3.07421875,0.06640625,20.0,0.29765418792133885,0.22334778230752805,0.023823750035409735,2.0
21,4.28125,1.0546875,0.80859375,2,8.34765625,0.06640625,21.0,0.29765418792133885,0.22334778230752805,0.023823750035409735,2.0
22,2.15625,1.9921875,0.59765625,4,3.28515625,0.87109375,22.0,0.29765418792133885,0.22334778230752805,0.023823750035409735,2.0
23,5.71875,1.9921875,0.59765625,4,3.28515625,0.87109375,23.0,0.41749110554717694,0.3164435556824896,0.10780271592839596,2.0
24,2.15625,0.3515625,0.59765625,4,3.28515625,0.87109375,24.0,0.28317866609723363,0.20259395567529637,0.061554584489935095,2.0
25,2.15625,1.9921875,0.64453125,4,3.28515625,0.87109375,25.0,0.4147685330931333,0.3851154366588638,0.053643491973766944,2.0
26,2.15625,1.9921875,0.59765625,4,3.28515625,0.87109375,26.0,0.29765418792133885,0.22334778230752805,0.023823750035409735,2.0
27,2.15625,1.9921875,0.59765625,4,3.77734375,0.87109375,27.0,0.29765418792133885,0.22334778230752805,0.023823750035409735,2.0
28,2.15625,1.9921875,0.59765625,4,3.28515625,0.52734375,28.0,0.28317866609723363,0.20259395567529637,0.061554584489935095,2.0
