,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,7.53125,1.8359375,0.70703125,2,5.95703125,0.73046875,0.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,0.0
1,2.59375,3.6328125,0.00390625,3,1.66796875,0.73046875,1.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,0.0
2,3.53125,6.8359375,0.20703125,4,1.45703125,0.66796875,2.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,0.0
3,6.59375,6.8359375,0.20703125,4,1.45703125,0.66796875,3.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,0.0
4,3.53125,8.6328125,0.20703125,4,1.45703125,0.66796875,4.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,0.0
5,3.53125,6.8359375,0.50390625,4,1.45703125,0.66796875,5.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,0.0
6,3.53125,6.8359375,0.20703125,1,1.45703125,0.66796875,6.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,0.0
7,3.53125,6.8359375,0.20703125,4,6.16796875,0.66796875,7.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,0.0
8,3.53125,6.8359375,0.20703125,4,1.45703125,0.23046875,8.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,0.0
9,6.59375,8.6328125,0.50390625,1,6.16796875,0.23046875,9.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,0.0
10,7.53125,1.8359375,0.70703125,2,5.95703125,0.73046875,10.0,0.2791592716137538,0.24588490632309631,0.0702930715944361,1.0
11,2.59375,3.6328125,0.00390625,3,1.66796875,0.73046875,11.0,0.2791592716137538,0.24588490632309631,0.0702930715944361,1.0
12,3.53125,6.8359375,0.20703125,4,1.45703125,0.66796875,12.0,0.2791592716137538,0.24588490632309631,0.0702930715944361,1.0
13,6.59375,6.8359375,0.20703125,4,1.45703125,0.66796875,13.0,0.2791592716137538,0.24588490632309631,0.0702930715944361,1.0
14,3.53125,8.6328125,0.20703125,4,1.45703125,0.66796875,14.0,0.2791592716137538,0.24588490632309631,0.0702930715944361,1.0
15,3.53125,6.8359375,0.50390625,4,1.45703125,0.66796875,15.0,0.2791592716137538,0.24588490632309631,0.0702930715944361,1.0
16,3.53125,6.8359375,0.20703125,1,1.45703125,0.66796875,16.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,1.0
17,3.53125,6.8359375,0.20703125,4,6.16796875,0.66796875,17.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,1.0
18,3.53125,6.8359375,0.20703125,4,1.45703125,0.23046875,18.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,1.0
19,6.59375,8.6328125,0.50390625,1,6.16796875,0.23046875,19.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,1.0
20,7.53125,1.8359375,0.70703125,2,5.95703125,0.73046875,20.0,0.42132913967154667,0.360158258497198,0.20064062293092885,2.0
21,2.59375,3.6328125,0.00390625,3,1.66796875,0.73046875,21.0,0.2791592716137538,0.24588490632309631,0.0702930715944361,2.0
22,3.53125,6.8359375,0.20703125,4,1.45703125,0.66796875,22.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,2.0
23,6.59375,6.8359375,0.20703125,4,1.45703125,0.66796875,23.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,2.0
24,3.53125,8.6328125,0.20703125,4,1.45703125,0.66796875,24.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,2.0
25,3.53125,6.8359375,0.50390625,4,1.45703125,0.66796875,25.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,2.0
26,3.53125,6.8359375,0.20703125,1,1.45703125,0.66796875,26.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,2.0
27,3.53125,6.8359375,0.20703125,4,6.16796875,0.66796875,27.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,2.0
28,3.53125,6.8359375,0.20703125,4,1.45703125,0.23046875,28.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,2.0
29,6.59375,8.6328125,0.50390625,1,6.16796875,0.23046875,29.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,2.0
30,7.53125,1.8359375,0.70703125,2,5.95703125,0.73046875,30.0,0.32815907478711476,0.23834839827397836,0.05977175751353979,3.0
31,2.59375,3.6328125,0.00390625,3,1.66796875,0.73046875,31.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,3.0
32,3.53125,6.8359375,0.20703125,4,1.45703125,0.66796875,32.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,3.0
33,6.59375,6.8359375,0.20703125,4,1.45703125,0.66796875,33.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,3.0
34,3.53125,8.6328125,0.20703125,4,1.45703125,0.66796875,34.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,3.0
35,3.53125,6.8359375,0.50390625,4,1.45703125,0.66796875,35.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,3.0
36,3.53125,6.8359375,0.20703125,1,1.45703125,0.66796875,36.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,3.0
37,3.53125,6.8359375,0.20703125,4,6.16796875,0.66796875,37.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,3.0
38,3.53125,6.8359375,0.20703125,4,1.45703125,0.23046875,38.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,3.0
39,6.59375,8.6328125,0.50390625,1,6.16796875,0.23046875,39.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,3.0
40,7.53125,1.8359375,0.70703125,2,5.95703125,0.73046875,40.0,0.27887259905725725,0.1902522825249463,0.05320943331202359,4.0
41,2.59375,3.6328125,0.00390625,3,1.66796875,0.73046875,41.0,0.42132913967154667,0.360158258497198,0.20064062293092885,4.0
42,3.53125,6.8359375,0.20703125,4,1.45703125,0.66796875,42.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,4.0
43,6.59375,6.8359375,0.20703125,4,1.45703125,0.66796875,43.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,4.0
44,3.53125,8.6328125,0.20703125,4,1.45703125,0.66796875,44.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,4.0
45,3.53125,6.8359375,0.50390625,4,1.45703125,0.66796875,45.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,4.0
46,3.53125,6.8359375,0.20703125,1,1.45703125,0.66796875,46.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,4.0
47,3.53125,6.8359375,0.20703125,4,6.16796875,0.66796875,47.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,4.0
48,3.53125,6.8359375,0.20703125,4,1.45703125,0.23046875,48.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,4.0
49,6.59375,8.6328125,0.50390625,1,6.16796875,0.23046875,49.0,0.45202417355112784,0.3514187675993479,0.07276561737457243,4.0
