,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
75,1.765625,4.5234375,0.76171875,2.859375,0.42578125,0,0.3292224004866877,0.27534217414935874,0.0
45,0.484375,5.2734375,0.43359375,3.703125,0.44921875,0,0.1437804364321727,0.10250619727383574,0.0
53,0.484375,4.5234375,0.43359375,3.703125,0.44921875,0,0.09682130039407899,0.10148097744014425,0.0
60,0.484375,5.2734375,0.76171875,3.703125,0.44921875,0,0.26010325952777524,0.22153664404955936,0.0
36,3.765625,1.5234375,0.26171875,0.859375,0.92578125,0,2.1387748214206344,1.7604654490805371,0.5353882853187195
65,0.484375,5.2734375,0.43359375,2.859375,0.44921875,0,0.3354934276096504,0.2913385916506234,0.0
34,2.484375,2.2734375,0.93359375,1.703125,0.92578125,0,1.5110033704291046,1.2371445126440752,0.4479346021174534
71,0.484375,5.2734375,0.43359375,3.703125,0.42578125,0,0.2218312903819343,0.24229278500941714,0.0
28,2.484375,2.2734375,0.93359375,0.859375,0.94921875,0,2.1005738510251897,1.7334813561589608,0.3820735545717879
25,2.484375,2.2734375,0.26171875,1.703125,0.94921875,0,1.9363280891669026,1.5283101710264804,0.4614793392413363
76,0.359375,2.4609375,0.52734375,0.328125,0.54296875,0,1.4319660197951127,1.1175402204456244,0.132082208561923
18,2.484375,1.5234375,0.93359375,1.703125,0.94921875,0,2.189202347438203,1.774890922954096,0.6300809909331005
15,3.765625,2.2734375,0.93359375,1.703125,0.94921875,0,1.6332834824997549,1.2896549896253364,0.37091466266673123
84,2.890625,2.4609375,0.52734375,0.328125,0.54296875,0,1.9126181482027278,1.5525718464256042,0.38552602646310175
50,1.765625,5.2734375,0.43359375,3.703125,0.44921875,0,0.11269458868113112,0.10811214161160193,0.0
5,3.484375,3.7734375,0.18359375,2.703125,0.67578125,0,0.6949598200398591,0.5837446120566006,0.006820459592596001
90,0.359375,3.5859375,0.52734375,0.328125,0.54296875,0,1.4140670892785487,1.1146707678009296,0.12606885974122817
9,2.484375,2.2734375,0.93359375,1.703125,0.94921875,0,1.5729967212003813,1.2366300253398281,0.39738067563085044
2,2.765625,3.0234375,0.01171875,1.859375,0.67578125,0,2.1324987124633594,1.7272284605992838,0.2546581330932115
92,0.359375,2.4609375,0.29296875,0.328125,0.54296875,0,1.4182314731738277,1.1243013953120524,0.11787896376475966
91,0.359375,3.5859375,0.52734375,0.328125,0.54296875,1,1.8006616054222666,1.4123361132970582,0.1255356535288298
61,0.484375,5.2734375,0.76171875,3.703125,0.44921875,1,0.143919806952579,0.10503289417853573,0.0
38,2.484375,2.2734375,0.93359375,1.703125,0.92578125,1,1.5624845130229796,1.2573686872394365,0.4035468778868004
94,0.359375,2.4609375,0.29296875,0.328125,0.54296875,1,1.444596856695554,1.1269026615166637,0.1254077810516223
54,0.484375,4.5234375,0.43359375,3.703125,0.44921875,1,0.2977674492081244,0.29891722756584493,0.0
66,0.484375,5.2734375,0.43359375,2.859375,0.44921875,1,0.2663104430125134,0.2271162342480661,1.1102230246251565e-16
86,2.890625,2.4609375,0.52734375,0.328125,0.54296875,1,1.9439612041251697,1.6090670914794816,0.34848427617534383
31,2.484375,2.2734375,0.93359375,0.859375,0.94921875,1,2.0326078972457444,1.6582307618479777,0.44962211381531736
70,0.484375,5.2734375,0.43359375,3.703125,0.42578125,1,0.17643037277515916,0.16685201515509807,0.0
41,3.765625,1.5234375,0.26171875,0.859375,0.92578125,1,2.1620846361871284,1.7631194938096766,0.58260309769796
26,2.484375,2.2734375,0.26171875,1.703125,0.94921875,1,2.1269972623512206,1.735602618055865,0.47805225884762126
1,2.765625,3.0234375,0.01171875,1.859375,0.67578125,1,1.940865479755026,1.567379807308468,0.23807560795068955
77,0.359375,2.4609375,0.52734375,0.328125,0.54296875,1,1.3577778697378544,1.046524605726292,0.13304101278007538
21,2.484375,1.5234375,0.93359375,1.703125,0.94921875,1,1.5366910627827841,1.2615605496058726,0.14167433806455754
46,0.484375,5.2734375,0.43359375,3.703125,0.44921875,1,0.17396408522490667,0.17305708593593827,0.0
80,1.765625,4.5234375,0.76171875,2.859375,0.42578125,1,0.20915547227286305,0.1826096816110189,0.0
11,2.484375,2.2734375,0.93359375,1.703125,0.94921875,1,1.6102224177176732,1.2302843367152725,0.48073189174336783
17,3.765625,2.2734375,0.93359375,1.703125,0.94921875,1,1.4072817606670154,1.1033143670328196,0.27352454135573956
52,1.765625,5.2734375,0.43359375,3.703125,0.44921875,1,0.12556462180472652,0.08299011680485822,0.0
3,3.484375,3.7734375,0.18359375,2.703125,0.67578125,1,0.3900181271571985,0.3137601714069316,0.004682913830698021
55,0.484375,4.5234375,0.43359375,3.703125,0.44921875,2,0.13707898531943305,0.11583616537817981,0.0
88,2.890625,2.4609375,0.52734375,0.328125,0.54296875,2,1.9769715285227099,1.6059899747677058,0.3063371049258876
67,0.484375,5.2734375,0.43359375,2.859375,0.44921875,2,0.3260382927288333,0.2545445242406848,0.0
93,0.359375,3.5859375,0.52734375,0.328125,0.54296875,2,1.4418095544964602,1.137590755655229,0.10714741143399031
72,0.484375,5.2734375,0.43359375,3.703125,0.42578125,2,0.17322276962427965,0.15319747168638287,0.0
51,1.765625,5.2734375,0.43359375,3.703125,0.44921875,2,0.11727652826967681,0.14063217914918613,0.0
78,0.359375,2.4609375,0.52734375,0.328125,0.54296875,2,1.3862141505612167,1.0877692096618796,0.1362434140973729
81,1.765625,4.5234375,0.76171875,2.859375,0.42578125,2,0.20252506147164828,0.19953889754228285,0.0
63,0.484375,5.2734375,0.76171875,3.703125,0.44921875,2,0.10859605273504389,0.10022337551163173,0.0
0,2.765625,3.0234375,0.01171875,1.859375,0.67578125,2,2.072300127781637,1.7220215374616479,0.31770872531917416
49,0.484375,5.2734375,0.43359375,3.703125,0.44921875,2,0.1970870699990475,0.13401016439837693,0.0
32,2.484375,2.2734375,0.93359375,0.859375,0.94921875,2,2.193082430447916,1.7739084096412296,0.40600798534291505
