,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
45,0.484375,5.2734375,0.43359375,3.703125,0.44921875,0,0.21711966787134954,0.2214562118386097,0.0
86,2.890625,2.4609375,0.52734375,0.328125,0.54296875,0,2.103043569706514,1.7215875961693514,0.3600707087520276
54,0.484375,4.5234375,0.43359375,3.703125,0.44921875,0,0.26765783715176716,0.24494202244537427,0.0
30,2.484375,2.2734375,0.93359375,0.859375,0.94921875,0,2.1136529020601387,1.713736431612502,0.4636192102928127
20,2.484375,1.5234375,0.93359375,1.703125,0.94921875,0,2.195000116065813,1.7615080123846094,0.6320707729947752
66,0.484375,5.2734375,0.43359375,2.859375,0.44921875,0,0.18709709273091713,0.12903174997364547,0.0
89,0.359375,3.5859375,0.52734375,0.328125,0.54296875,0,2.1751006790718463,1.7671929763793766,0.19867577308560924
50,1.765625,5.2734375,0.43359375,3.703125,0.44921875,0,0.035563417171367205,0.040670458622968,0.0
15,3.765625,2.2734375,0.93359375,1.703125,0.94921875,0,1.7958161756157727,1.454872475435742,0.48836119817084145
35,2.484375,2.2734375,0.93359375,1.703125,0.92578125,0,2.140743064179121,1.735249875592126,0.5231975226426613
25,2.484375,2.2734375,0.26171875,1.703125,0.94921875,0,2.1773895350542025,1.7540910169438848,0.42232212104044764
70,0.484375,5.2734375,0.43359375,3.703125,0.42578125,0,0.1962980839876161,0.19452249976729336,0.0
10,2.484375,2.2734375,0.93359375,1.703125,0.94921875,0,1.696527841972389,1.3841599831447688,0.38660028942665625
93,0.359375,2.4609375,0.29296875,0.328125,0.54296875,0,2.1558360179957305,1.7662641757204127,0.2992590428724706
60,0.484375,5.2734375,0.76171875,3.703125,0.44921875,0,0.0747829990459492,0.06283953484081646,0.0
75,1.765625,4.5234375,0.76171875,2.859375,0.42578125,0,0.2345197390827037,0.16764483171383215,0.0
40,3.765625,1.5234375,0.26171875,0.859375,0.92578125,0,2.1674288206557426,1.7496661682200711,0.5795748080082639
4,2.765625,3.0234375,0.01171875,1.859375,0.67578125,0,2.196174224008732,1.7537493261354322,0.3737910175020261
3,3.484375,3.7734375,0.18359375,2.703125,0.67578125,0,0.279053797093127,0.27066911336776844,1.1102230246251565e-16
77,0.359375,2.4609375,0.52734375,0.328125,0.54296875,0,2.1098337217391756,1.7189205171968502,0.2846937492952634
36,2.484375,2.2734375,0.93359375,1.703125,0.92578125,1,1.6151207446422458,1.2877950598520238,0.4048187598205313
51,1.765625,5.2734375,0.43359375,3.703125,0.44921875,1,0.3044756477029866,0.24277751180659932,0.0
47,0.484375,5.2734375,0.43359375,3.703125,0.44921875,1,0.08081740308695819,0.06299876183767161,0.0
31,2.484375,2.2734375,0.93359375,0.859375,0.94921875,1,2.196777556854328,1.7870892763667487,0.6001045404173102
