,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,6.65625,2.6171875,0.53515625,1,4.97265625,0.21484375,0.0,0.14456454127530813,0.11290909938930052,0.06319903967049009,0.0
1,3.21875,8.4765625,0.45703125,4,8.83984375,0.21484375,1.0,0.14456454127530813,0.11290909938930052,0.06319903967049009,0.0
2,2.65625,7.6171875,0.03515625,3,9.47265625,0.93359375,2.0,0.14456454127530813,0.11290909938930052,0.06319903967049009,0.0
3,7.21875,7.6171875,0.03515625,3,9.47265625,0.93359375,3.0,0.19859342935923396,0.16267428186336447,0.002424791575597246,0.0
4,2.65625,3.4765625,0.03515625,3,9.47265625,0.93359375,4.0,0.19859342935923396,0.16267428186336447,0.002424791575597246,0.0
5,2.65625,7.6171875,0.95703125,3,9.47265625,0.93359375,5.0,0.19859342935923396,0.16267428186336447,0.002424791575597246,0.0
6,2.65625,7.6171875,0.03515625,2,9.47265625,0.93359375,6.0,0.19859342935923396,0.16267428186336447,0.002424791575597246,0.0
7,2.65625,7.6171875,0.03515625,3,4.33984375,0.93359375,7.0,0.19859342935923396,0.16267428186336447,0.002424791575597246,0.0
8,2.65625,7.6171875,0.03515625,3,9.47265625,0.71484375,8.0,0.19859342935923396,0.16267428186336447,0.002424791575597246,0.0
9,7.21875,3.4765625,0.95703125,2,4.33984375,0.71484375,9.0,0.10898829090415582,0.12139672327933579,0.028161704749188946,0.0
10,6.65625,2.6171875,0.53515625,1,4.97265625,0.21484375,10.0,0.10898829090415582,0.12139672327933579,0.028161704749188946,1.0
11,3.21875,8.4765625,0.45703125,4,8.83984375,0.21484375,11.0,0.10898829090415582,0.12139672327933579,0.028161704749188946,1.0
12,2.65625,7.6171875,0.03515625,3,9.47265625,0.93359375,12.0,0.10898829090415582,0.12139672327933579,0.028161704749188946,1.0
13,7.21875,7.6171875,0.03515625,3,9.47265625,0.93359375,13.0,0.163045155863033,0.12987460824045327,0.002371718707934928,1.0
14,2.65625,3.4765625,0.03515625,3,9.47265625,0.93359375,14.0,0.163045155863033,0.12987460824045327,0.002371718707934928,1.0
15,2.65625,7.6171875,0.95703125,3,9.47265625,0.93359375,15.0,0.163045155863033,0.12987460824045327,0.002371718707934928,1.0
16,2.65625,7.6171875,0.03515625,2,9.47265625,0.93359375,16.0,0.163045155863033,0.12987460824045327,0.002371718707934928,1.0
17,2.65625,7.6171875,0.03515625,3,4.33984375,0.93359375,17.0,0.163045155863033,0.12987460824045327,0.002371718707934928,1.0
18,2.65625,7.6171875,0.03515625,3,9.47265625,0.71484375,18.0,0.10898829090415582,0.12139672327933579,0.028161704749188946,1.0
19,7.21875,3.4765625,0.95703125,2,4.33984375,0.71484375,19.0,0.09204134693589064,0.10024810661796472,0.030640476868487775,1.0
20,6.65625,2.6171875,0.53515625,1,4.97265625,0.21484375,20.0,0.163045155863033,0.12987460824045327,0.002371718707934928,2.0
21,3.21875,8.4765625,0.45703125,4,8.83984375,0.21484375,21.0,0.163045155863033,0.12987460824045327,0.002371718707934928,2.0
22,2.65625,7.6171875,0.03515625,3,9.47265625,0.93359375,22.0,0.163045155863033,0.12987460824045327,0.002371718707934928,2.0
23,7.21875,7.6171875,0.03515625,3,9.47265625,0.93359375,23.0,0.036062821354925285,0.03755287637269904,0.007293482391469652,2.0
24,2.65625,3.4765625,0.03515625,3,9.47265625,0.93359375,24.0,0.09204134693589064,0.10024810661796472,0.030640476868487775,2.0
25,2.65625,7.6171875,0.95703125,3,9.47265625,0.93359375,25.0,0.19859342935923396,0.16267428186336447,0.002424791575597246,2.0
26,2.65625,7.6171875,0.03515625,2,9.47265625,0.93359375,26.0,0.163045155863033,0.12987460824045327,0.002371718707934928,2.0
27,2.65625,7.6171875,0.03515625,3,4.33984375,0.93359375,27.0,0.163045155863033,0.12987460824045327,0.002371718707934928,2.0
28,2.65625,7.6171875,0.03515625,3,9.47265625,0.71484375,28.0,0.09204134693589064,0.10024810661796472,0.030640476868487775,2.0
29,7.21875,3.4765625,0.95703125,2,4.33984375,0.71484375,29.0,0.039292126466978564,0.04124810947597211,0.0283938528944529,2.0
30,6.65625,2.6171875,0.53515625,1,4.97265625,0.21484375,30.0,0.19859342935923396,0.16267428186336447,0.002424791575597246,3.0
31,3.21875,8.4765625,0.45703125,4,8.83984375,0.21484375,31.0,0.09204134693589064,0.10024810661796472,0.030640476868487775,3.0
32,2.65625,7.6171875,0.03515625,3,9.47265625,0.93359375,32.0,0.163045155863033,0.12987460824045327,0.002371718707934928,3.0
33,7.21875,7.6171875,0.03515625,3,9.47265625,0.93359375,33.0,0.1477068386227569,0.1250323830460487,0.006607514611826848,3.0
34,2.65625,3.4765625,0.03515625,3,9.47265625,0.93359375,34.0,0.036062821354925285,0.03755287637269904,0.007293482391469652,3.0
35,2.65625,7.6171875,0.95703125,3,9.47265625,0.93359375,35.0,0.09204134693589064,0.10024810661796472,0.030640476868487775,3.0
36,2.65625,7.6171875,0.03515625,2,9.47265625,0.93359375,36.0,0.1477068386227569,0.1250323830460487,0.006607514611826848,3.0
37,2.65625,7.6171875,0.03515625,3,4.33984375,0.93359375,37.0,0.163045155863033,0.12987460824045327,0.002371718707934928,3.0
38,2.65625,7.6171875,0.03515625,3,9.47265625,0.71484375,38.0,0.09204134693589064,0.10024810661796472,0.030640476868487775,3.0
39,7.21875,3.4765625,0.95703125,2,4.33984375,0.71484375,39.0,0.036066704656992236,0.046504464181511884,0.030497753760787248,3.0
40,6.65625,2.6171875,0.53515625,1,4.97265625,0.21484375,40.0,0.039292126466978564,0.04124810947597211,0.0283938528944529,4.0
41,3.21875,8.4765625,0.45703125,4,8.83984375,0.21484375,41.0,0.039292126466978564,0.04124810947597211,0.0283938528944529,4.0
42,2.65625,7.6171875,0.03515625,3,9.47265625,0.93359375,42.0,0.036062821354925285,0.03755287637269904,0.007293482391469652,4.0
43,7.21875,7.6171875,0.03515625,3,9.47265625,0.93359375,43.0,0.13352506598280514,0.14757409483700681,0.006429619979797296,4.0
44,2.65625,3.4765625,0.03515625,3,9.47265625,0.93359375,44.0,0.039292126466978564,0.04124810947597211,0.0283938528944529,4.0
45,2.65625,7.6171875,0.95703125,3,9.47265625,0.93359375,45.0,0.039292126466978564,0.04124810947597211,0.0283938528944529,4.0
46,2.65625,7.6171875,0.03515625,2,9.47265625,0.93359375,46.0,0.036062821354925285,0.03755287637269904,0.007293482391469652,4.0
47,2.65625,7.6171875,0.03515625,3,4.33984375,0.93359375,47.0,0.036062821354925285,0.03755287637269904,0.007293482391469652,4.0
48,2.65625,7.6171875,0.03515625,3,9.47265625,0.71484375,48.0,0.1477068386227569,0.1250323830460487,0.006607514611826848,4.0
49,7.21875,3.4765625,0.95703125,2,4.33984375,0.71484375,49.0,0.17988177251185877,0.11314351950848664,0.0317148759876121,4.0
