,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
25,0.984375,1.5234375,0.05859375,3.203125,0.55078125,0,1.368536351960018,1.1349793304956683,0.14692253663130708
45,2.984375,5.2734375,0.55859375,1.203125,0.82421875,0,2.1605154466007583,1.7583767930821859,0.16722231219661857
56,2.984375,4.5234375,0.55859375,2.359375,0.82421875,0,0.5489727203037122,0.43646870451907066,0.002024370441097406
40,2.265625,4.5234375,0.55859375,1.203125,0.82421875,0,2.1702068042937586,1.7684686788110033,0.11219030272375627
60,2.984375,4.5234375,0.55859375,1.203125,0.05078125,0,2.026677514276333,1.6519368431781487,0.18991128300150564
38,2.984375,4.5234375,0.55859375,1.203125,0.82421875,0,2.175903153515928,1.7543532186223532,0.17735921999802567
65,3.984375,0.0234375,0.30859375,2.203125,0.57421875,0,0.2673831988327593,0.24615578125950582,0.7898803374655646
68,2.265625,5.2734375,0.88671875,2.359375,0.05078125,0,0.4142905270382577,0.3564825386395704,0.0
30,0.265625,2.2734375,0.38671875,0.359375,0.55078125,0,1.1783513594851394,0.8858793546529798,0.1191289845584251
71,3.265625,0.0234375,0.30859375,2.203125,0.57421875,0,0.3008042405801959,0.22613996146689558,0.7204422476586891
78,3.984375,0.7734375,0.30859375,2.203125,0.57421875,0,2.0301310461033357,1.6670705581389955,0.4734050833632484
18,0.984375,1.5234375,0.05859375,0.359375,0.32421875,0,1.6274894099990744,1.3356764842143674,0.39590256123963447
85,3.984375,0.0234375,0.63671875,2.203125,0.57421875,0,0.18755228863431905,0.1676007795915767,0.6966045600695429
50,2.984375,4.5234375,0.88671875,1.203125,0.82421875,0,2.010371564778999,1.63660460652192,0.07791426281261796
10,0.984375,2.2734375,0.05859375,3.203125,0.32421875,0,1.77830337130567,1.3008339801032784,0.2037244046004417
5,0.984375,1.5234375,0.05859375,3.203125,0.32421875,0,0.7634525523668716,0.5764985852761288,0.08854933751952633
90,3.984375,0.0234375,0.30859375,3.359375,0.57421875,0,0.15818307665349432,0.14107387727381707,0.780884394209796
11,0.984375,1.5234375,0.38671875,3.203125,0.32421875,0,0.3033379965185507,0.2581053176676746,0.045744375852911336
95,3.984375,0.0234375,0.30859375,2.203125,0.30078125,0,0.23155073428976378,0.21065062618058775,0.8867784169807578
1,0.265625,1.5234375,0.05859375,3.203125,0.32421875,0,0.25674862019903005,0.23644084401620383,0.12418524968105991
35,2.984375,4.5234375,0.55859375,1.203125,0.82421875,1,2.188024175248362,1.778012678215915,0.16213909899969833
3,0.265625,1.5234375,0.05859375,3.203125,0.32421875,1,0.2069666923867541,0.20592548158544105,0.12244036065699984
41,2.265625,4.5234375,0.55859375,1.203125,0.82421875,1,1.632100700524585,1.268157176760394,0.2865715720680809
14,0.984375,2.2734375,0.05859375,3.203125,0.32421875,1,0.3309140541989813,0.30631806221812263,0.046869515416972325
66,3.984375,0.0234375,0.30859375,2.203125,0.57421875,1,0.3171455889606002,0.289945974465972,0.855145746579417
96,3.984375,0.0234375,0.30859375,2.203125,0.30078125,1,0.3649497748699671,0.2050530628957026,0.8552318668252076
46,2.984375,5.2734375,0.55859375,1.203125,0.82421875,1,2.0580729019441746,1.6699860819885766,0.11461391355710282
55,2.984375,4.5234375,0.55859375,2.359375,0.82421875,1,1.7219601986156134,1.3985790481682823,0.007420955972453652
52,2.984375,4.5234375,0.88671875,1.203125,0.82421875,1,2.1415834165409704,1.7419334901454766,0.10076563783988199
59,2.984375,4.5234375,0.55859375,1.203125,0.05078125,1,2.0963449918897905,1.6971182089574626,0.20816477763642457
87,3.984375,0.0234375,0.63671875,2.203125,0.57421875,1,0.27860379527811746,0.23270165376736385,0.6476870259614421
7,0.984375,1.5234375,0.05859375,3.203125,0.32421875,1,0.4120599154248997,0.32774449040659664,0.08830119146673818
74,3.265625,0.0234375,0.30859375,2.203125,0.57421875,1,0.23734117774097252,0.19389274480108099,0.7473090599968867
15,0.984375,1.5234375,0.38671875,3.203125,0.32421875,1,0.3545370184454412,0.36234277243135127,0.047093572298702924
91,3.984375,0.0234375,0.30859375,3.359375,0.57421875,1,0.2819308054606687,0.23424196981940854,0.8453441517502257
72,2.265625,5.2734375,0.88671875,2.359375,0.05078125,1,1.5615232081282997,1.2035713368782794,0.002282046852646852
20,0.984375,1.5234375,0.05859375,0.359375,0.32421875,1,1.6314467835067588,1.2958389043178737,0.4142041531768854
26,0.984375,1.5234375,0.05859375,3.203125,0.55078125,1,1.814654311108919,1.4070977971968932,0.1552525616801997
81,3.984375,0.7734375,0.30859375,2.203125,0.57421875,1,1.7724253783259094,1.4542971242049954,0.6010999907450607
31,0.265625,2.2734375,0.38671875,0.359375,0.55078125,1,1.2298329408805238,1.002864227422579,0.11346911214717101
86,3.984375,0.0234375,0.63671875,2.203125,0.57421875,2,0.18768389340551309,0.1708338307303119,0.7051501189060644
82,3.984375,0.7734375,0.30859375,2.203125,0.57421875,2,1.9519652067369313,1.4791834094412084,0.5374260122486565
57,2.984375,4.5234375,0.55859375,2.359375,0.82421875,2,0.26932413903202457,0.2532719300005444,0.0
93,3.984375,0.0234375,0.30859375,3.359375,0.57421875,2,0.17766854475418586,0.16631918331604645,0.8617608475037745
51,2.984375,4.5234375,0.88671875,1.203125,0.82421875,2,2.197158081874791,1.7802870289878912,0.13914759255210224
73,2.265625,5.2734375,0.88671875,2.359375,0.05078125,2,0.5179446432853722,0.4706794010653113,1.1102230246251565e-16
61,2.984375,4.5234375,0.55859375,1.203125,0.05078125,2,2.158893566310884,1.7527406755015926,0.1092888029013199
94,3.984375,0.0234375,0.30859375,2.203125,0.30078125,2,0.17352035730740625,0.13794759290499833,0.8570127030403991
67,3.984375,0.0234375,0.30859375,2.203125,0.57421875,2,0.15207623433925915,0.14536930375874454,0.7360859614707508
75,3.265625,0.0234375,0.30859375,2.203125,0.57421875,2,0.4623258051292493,0.3565079438849303,0.7555439883667131
0,0.265625,1.5234375,0.05859375,3.203125,0.32421875,2,0.6633130700118951,0.444289886163545,0.23209261741863904
49,2.984375,5.2734375,0.55859375,1.203125,0.82421875,2,2.1252146977209496,1.7208030326102104,0.1026136166490769
17,0.984375,1.5234375,0.38671875,3.203125,0.32421875,2,0.7188126987513093,0.4907904527468755,0.04542347046653676
21,0.984375,1.5234375,0.05859375,0.359375,0.32421875,2,1.6176087174196951,1.33544913191609,0.3467068145359192
42,2.265625,4.5234375,0.55859375,1.203125,0.82421875,2,2.172992170615007,1.7652017088483913,0.2034164406623384
27,0.984375,1.5234375,0.05859375,3.203125,0.55078125,2,0.7615273208911676,0.7873623907647039,0.16826929563492066
6,0.984375,1.5234375,0.05859375,3.203125,0.32421875,2,0.31551932025018165,0.22318247647922732,0.06140144391535417
12,0.984375,2.2734375,0.05859375,3.203125,0.32421875,2,0.6200234454508153,0.5177601418089361,0.05110359737257091
36,2.984375,4.5234375,0.55859375,1.203125,0.82421875,2,2.198066970916474,1.7733209391674547,0.14913794281872553
33,0.265625,2.2734375,0.38671875,0.359375,0.55078125,2,1.3269351305786667,1.0298473631159428,0.12312096066660935
19,0.984375,1.5234375,0.38671875,3.203125,0.32421875,3,0.17118641165041798,0.1521622113037099,0.03787811356019387
80,2.265625,5.2734375,0.88671875,2.359375,0.05078125,3,1.5540249972116429,1.2451474846627004,0.0
13,0.984375,2.2734375,0.05859375,3.203125,0.32421875,3,0.5796912651612076,0.4888068390304273,0.06394693496216086
88,3.984375,0.0234375,0.63671875,2.203125,0.57421875,3,0.1943819602520261,0.16480090373339512,0.6335200746965451
