,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
85,0.578125,3.4453125,0.97265625,3.109375,0.37890625,0,0.2858312242191515,0.25324369258831486,0.006061226115475299
19,1.984375,4.9453125,0.72265625,2.109375,0.62890625,0,1.8932783150541197,1.552876054384054,0.04451503379082822
45,2.578125,0.4453125,0.47265625,1.109375,0.87890625,0,0.24328736256847294,0.22848140251133928,0.056227418672394926
90,2.984375,3.4453125,0.97265625,3.109375,0.37890625,0,0.12395415497708974,0.13134682194735764,0.0
46,1.984375,3.5390625,0.41015625,3.078125,0.93359375,0,0.07649037208133908,0.07496147468556974,1.1102230246251565e-16
15,3.578125,4.9453125,0.72265625,2.109375,0.62890625,0,1.6453569009429312,1.362918410996473,0.0
30,3.578125,4.9453125,0.41015625,2.109375,0.62890625,0,1.7277504871714144,1.3788787617953122,0.012898296587373681
76,2.578125,0.4453125,0.47265625,1.109375,0.68359375,0,0.19409369501509577,0.14823422337325207,0.07620017694590535
95,0.578125,5.0390625,0.97265625,3.109375,0.37890625,0,0.22027562950740653,0.17168914412888897,0.0
81,0.984375,2.0390625,0.16015625,2.078125,0.68359375,0,2.1681179327344133,1.7377495343979763,0.41800096427788735
51,0.984375,0.4453125,0.47265625,1.109375,0.87890625,0,0.20823204486212757,0.21311600608924286,0.11375504427652154
36,3.578125,4.9453125,0.72265625,3.078125,0.62890625,0,0.24820016551567614,0.23917718793253392,0.0
8,3.984375,0.5390625,0.91015625,1.078125,0.43359375,0,1.380888164480502,1.0836245808175176,0.38857214261430784
6,1.578125,1.9453125,0.22265625,0.109375,0.43359375,0,1.0648411290861597,0.9184878260458673,0.1719819691816561
70,2.578125,0.4453125,0.47265625,2.078125,0.87890625,0,0.5550099419155581,0.4551183149406946,0.06388818304689474
3,1.578125,1.9453125,0.22265625,1.078125,0.12890625,0,2.1909847907944275,1.7765324575750436,0.5142162584366972
61,2.578125,2.0390625,0.47265625,1.109375,0.87890625,0,1.9499431386275707,1.5945688462277205,0.42349072891087497
63,2.578125,0.4453125,0.16015625,1.109375,0.87890625,0,0.4446820169305682,0.3558916011703713,0.07439805494513438
23,3.578125,3.5390625,0.72265625,2.109375,0.62890625,0,1.533742105175232,1.1654966911045033,0.47827257542572477
40,3.578125,4.9453125,0.72265625,2.109375,0.93359375,0,1.5914197024613335,1.29319308215631,0.0016186436879540578
34,3.578125,4.9453125,0.72265625,3.078125,0.62890625,1,0.3191177080015945,0.30709113406584404,0.0
31,3.578125,4.9453125,0.41015625,2.109375,0.62890625,1,2.190975019620332,1.749408713064014,0.1984270792989242
49,2.578125,0.4453125,0.47265625,1.109375,0.87890625,1,0.16033558095112357,0.13755608335742903,0.07208605630826703
42,3.578125,4.9453125,0.72265625,2.109375,0.93359375,1,1.6304024719386692,1.2704401078226262,0.004521427663106731
74,2.578125,0.4453125,0.47265625,1.109375,0.68359375,1,0.4271018490832641,0.3439313713744775,0.2794437223381165
54,0.984375,0.4453125,0.47265625,1.109375,0.87890625,1,0.1837816126278385,0.15481263863169611,0.13915395449501441
72,2.578125,0.4453125,0.47265625,2.078125,0.87890625,1,0.29112465989400865,0.2751266132809021,0.05382202118241031
60,2.578125,2.0390625,0.47265625,1.109375,0.87890625,1,2.1125556952293025,1.738543987310893,0.47029747680436373
80,0.984375,2.0390625,0.16015625,2.078125,0.68359375,1,2.092125184460987,1.6623727295571438,0.23203497989603766
