,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
30,1.515625,3.7265625,0.39453125,2.265625,0.98828125,4,1.7950413187666128,1.453706557518843,0.2868293822429725
37,1.515625,3.7265625,0.39453125,1.796875,0.98046875,4,1.8699265722018976,1.5446770159430612,0.32685499495049564
41,3.421875,3.0703125,0.80078125,2.265625,0.98046875,4,1.6634901287905395,1.320854360458701,0.4654774059693091
42,1.015625,1.4765625,0.01953125,1.296875,0.86328125,4,1.293654787309795,0.9927852419943728,0.23194064270306558
77,3.015625,4.4765625,0.51953125,3.296875,0.36328125,4,0.061514680941938356,0.04321728926241667,0.0
74,2.921875,0.8203125,0.42578125,0.765625,0.10546875,4,1.8715928926313912,1.5119363656065894,0.6711375049339942
50,2.921875,1.4765625,0.01953125,1.296875,0.86328125,4,2.199549016986487,1.783487137444955,0.5508979422384148
54,1.015625,0.8203125,0.01953125,1.296875,0.86328125,4,0.9646802583885862,0.781240268722931,0.09515627430993674
69,1.015625,1.4765625,0.01953125,0.765625,0.86328125,4,0.18478069411729586,0.14935646937215635,0.03784813940530787
68,1.015625,1.4765625,0.01953125,1.296875,0.10546875,4,2.174288512179648,1.7498358179695854,0.5537578238073786
24,1.515625,3.7265625,0.80078125,1.796875,0.98828125,4,1.518036763592921,1.2602880137322536,0.17635489568943763
99,3.015625,4.4765625,0.51953125,2.765625,0.36328125,4,0.32783115256205925,0.29672821333678817,0.0
