,fermi_alpha,fermi_b,social_factor,connections_per_step,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
4,4.46875,8.1640625,0.24609375,2,5.60546875,0.00390625,4,0.2811825356581096,0.23467845165021903,0.02591134459374625
48,5.53125,4.4140625,0.37109375,2,6.73046875,0.37890625,4,0.09663486987680697,0.103569328282411,0.026999410725347863
79,9.46875,9.4140625,0.87109375,4,2.23046875,0.87890625,4,1.1667028343279946,0.9612552443652514,0.0
19,4.46875,8.1640625,0.65234375,2,5.60546875,0.00390625,4,0.1579239864448709,0.11658024868582632,0.027524571790261052
74,5.53125,4.4921875,0.02734375,2,3.00390625,0.16015625,4,0.8372865308579288,0.6459498816450333,0.043669022568281916
26,4.46875,8.1640625,0.24609375,3,5.60546875,0.00390625,4,0.12949621781642398,0.14083765454505962,0.0061315295909174505
69,5.46875,4.4140625,0.37109375,2,6.73046875,0.16015625,4,0.2048981920009638,0.188312728758148,0.02938963529420965
30,4.46875,8.1640625,0.24609375,2,6.37890625,0.00390625,4,0.07201889734073331,0.07567677449057596,0.027273895544069532
63,5.46875,4.4140625,0.37109375,2,3.00390625,0.37890625,4,0.32680889870620267,0.2761966984446065,0.03013936033908253
33,4.46875,8.1640625,0.24609375,2,5.60546875,0.03515625,4,0.3221317116592216,0.23961691734596688,0.02598388802082846
59,5.46875,4.4140625,0.02734375,2,6.73046875,0.37890625,4,0.05030332907805808,0.027626911847603453,0.028394154003952
39,8.53125,8.2421875,0.65234375,3,6.37890625,0.03515625,4,0.2160222486402069,0.17572457909019912,0.008253884462250644
54,5.46875,4.4921875,0.37109375,2,6.73046875,0.37890625,4,0.084942947090504,0.05559315815012414,0.026475774325787904
45,5.46875,4.4140625,0.37109375,2,6.73046875,0.37890625,4,0.153947284109537,0.13435906092348063,0.02680702863686274
14,4.46875,8.2421875,0.24609375,2,5.60546875,0.00390625,4,0.16232795620709128,0.08749327612250324,0.025515655431443872
94,9.46875,9.4140625,0.52734375,4,2.23046875,0.87890625,4,0.32095054303040915,0.2552059629947908,1.1102230246251565e-16
