,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
0,0.203125,1.4296875,0.37109375,1.921875,0.94140625,0,0.23983190183817135,0.19287249502986678,0.1290497724370642
20,2.546875,2.7421875,0.12109375,2.265625,0.27734375,0,2.1939651592578278,1.7486865303176808,0.3279787409080152
23,2.546875,5.9296875,0.66796875,2.265625,0.27734375,0,1.6885026673062258,1.4108525270433878,0.0
30,2.546875,2.7421875,0.66796875,0.921875,0.27734375,0,2.0818939646178154,1.7084533338133898,0.4475911946323554
36,2.546875,2.7421875,0.66796875,2.265625,0.69140625,0,0.2178455665210495,0.19284333291105424,0.0006319201776751882
90,0.796875,0.1171875,0.80859375,1.015625,0.46484375,0,0.1345118651509819,0.07738598407011228,0.40026868882184613
81,3.953125,0.1171875,0.73046875,1.015625,0.46484375,0,0.21973614033659472,0.15614443320990717,0.16201285284201608
94,0.796875,4.0546875,0.73046875,1.015625,0.46484375,0,2.1828162034736307,1.778882005638456,0.1383243633190091
45,0.546875,5.7421875,0.16796875,0.265625,0.77734375,0,1.9661993237416815,1.5840384546870685,0.03934713908208162
51,0.546875,2.9296875,0.16796875,0.265625,0.77734375,0,1.4687674040824503,1.1183805790994141,0.1347691989731125
60,0.546875,5.7421875,0.62109375,0.265625,0.77734375,0,1.8896666022231285,1.5235648063826388,0.04679180962681617
65,0.546875,5.7421875,0.16796875,2.921875,0.77734375,0,0.28080344739340946,0.23468252383584384,0.0
69,0.546875,5.7421875,0.16796875,0.265625,0.19140625,0,1.6983111512124358,1.4038535012430169,0.017699378359451234
75,3.203125,2.9296875,0.62109375,2.921875,0.19140625,0,0.1553508300435953,0.11519244790773599,0.00036342936085853594
76,0.796875,0.1171875,0.73046875,1.015625,0.46484375,0,0.1728458624352499,0.13406788846779752,0.40743131486578615
50,3.203125,5.7421875,0.16796875,0.265625,0.77734375,0,1.9185133050772833,1.5345311037084342,0.029356868216344506
18,1.203125,2.7421875,0.66796875,2.265625,0.27734375,0,0.33265046565844036,0.32451487193992345,0.01897177010800738
41,1.203125,5.9296875,0.12109375,0.921875,0.69140625,0,2.1768435852302557,1.7628878084382968,0.07792577043250612
9,3.546875,4.2421875,0.41796875,1.265625,0.94140625,0,2.1609781980687983,1.7692020640111106,0.11343691165950442
10,2.546875,2.7421875,0.66796875,2.265625,0.27734375,0,1.5994810634432397,1.3131406328494633,0.47828090730158307
7,3.546875,4.2421875,0.41796875,1.265625,0.94140625,1,2.183494323977672,1.7765175478240132,0.16164745048163653
83,3.203125,2.9296875,0.62109375,2.921875,0.19140625,1,0.294136424410965,0.24655837801864516,0.0025690979609135633
77,0.796875,0.1171875,0.73046875,1.015625,0.46484375,1,0.26179459227254126,0.1905447652059096,0.423369384736143
2,0.203125,1.4296875,0.37109375,1.921875,0.94140625,1,0.2526489141005119,0.18711355423416823,0.12721192426694936
68,0.546875,5.7421875,0.16796875,0.265625,0.19140625,1,1.7571207284226087,1.4420241561196339,0.017895523014169634
67,0.546875,5.7421875,0.16796875,2.921875,0.77734375,1,0.41711897509538526,0.36152581871772077,0.0
61,0.546875,5.7421875,0.62109375,0.265625,0.77734375,1,1.7742987286909933,1.4558200464539297,0.026279458878573192
55,0.546875,2.9296875,0.16796875,0.265625,0.77734375,1,1.6255210723754494,1.3226237178636682,0.1416729282619985
52,3.203125,5.7421875,0.16796875,0.265625,0.77734375,1,1.8305093571138493,1.4885835036997348,0.03692336896833259
17,1.203125,2.7421875,0.66796875,2.265625,0.27734375,1,0.5565016754826891,0.509943580120452,0.030575918069681768
46,0.546875,5.7421875,0.16796875,0.265625,0.77734375,1,1.736351841120039,1.3802807056857302,0.031234953783566777
40,1.203125,5.9296875,0.12109375,0.921875,0.69140625,1,2.1457480942908185,1.759169162784953,0.05762761038072098
35,2.546875,2.7421875,0.66796875,2.265625,0.69140625,1,1.7215730428394747,1.3346259288780833,0.4587329362092659
82,3.953125,0.1171875,0.73046875,1.015625,0.46484375,1,0.23606526502017922,0.12842726835804505,0.18512582844890785
32,2.546875,2.7421875,0.66796875,0.921875,0.27734375,1,2.1116210981325763,1.7081419051082065,0.25254242526666104
22,2.546875,5.9296875,0.66796875,2.265625,0.27734375,1,1.7335673243122398,1.3137688556788398,0.0
12,2.546875,2.7421875,0.66796875,2.265625,0.27734375,1,1.532153665157393,1.2640728310687142,0.4052212186715043
91,0.796875,0.1171875,0.80859375,1.015625,0.46484375,1,0.2450176517104234,0.22797444690926527,0.4951392551421965
93,0.796875,4.0546875,0.73046875,1.015625,0.46484375,1,2.1054310481597214,1.693144478348135,0.20693771796511523
21,2.546875,2.7421875,0.12109375,2.265625,0.27734375,1,0.9994746627877364,0.8089631479596743,0.09689669517499594
84,3.953125,0.1171875,0.73046875,1.015625,0.46484375,2,0.1903360610696197,0.12828027477333653,0.16423382872231732
13,2.546875,2.7421875,0.66796875,2.265625,0.27734375,2,0.4214491642915557,0.36064498379498966,0.03035612338528129
62,0.546875,5.7421875,0.62109375,0.265625,0.77734375,2,2.000045251233893,1.6227772892073224,0.04665465219331105
24,2.546875,2.7421875,0.12109375,2.265625,0.27734375,2,1.5111314231868889,1.1830236460514993,0.22593887574225427
56,0.546875,2.9296875,0.16796875,0.265625,0.77734375,2,1.4022527524020214,1.1300380531527976,0.15963127847583486
72,0.546875,5.7421875,0.16796875,0.265625,0.19140625,2,1.6058815270346467,1.3240360234556257,0.00469976282310558
53,3.203125,5.7421875,0.16796875,0.265625,0.77734375,2,1.863165336087592,1.5699632997480228,0.0597775929236182
