,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
47,2.578125,4.6171875,0.46484375,3.796875,0.53515625,0,0.14114449248313587,0.10265659646815595,0.0
95,1.578125,5.1796875,0.63671875,3.140625,0.12109375,0,0.06924927649018577,0.06469590194960521,0.0
85,0.171875,5.1796875,0.63671875,3.140625,0.12109375,0,0.1970680168230572,0.19152575011656262,0.03497860092260193
57,3.578125,2.1796875,0.13671875,1.140625,0.62109375,0,2.075138041954758,1.6959822160070401,0.3969708943755754
19,2.578125,3.6796875,0.88671875,2.140625,0.87109375,0,1.657556010549788,1.3250258270377802,0.38461540351110146
31,3.171875,3.6796875,0.46484375,2.140625,0.87109375,0,0.4103884037509492,0.3408459978167634,0.004824245926538406
65,2.171875,2.1796875,0.21484375,1.140625,0.62109375,0,2.15360495472457,1.758116938588761,0.40531659117524504
15,3.171875,3.6796875,0.88671875,2.140625,0.87109375,0,1.5637589421392863,1.2675815882075183,0.37212109894170287
25,3.171875,4.6171875,0.88671875,2.140625,0.87109375,0,1.5591876521167392,1.2475948747711871,0.21780635907616608
71,2.171875,2.1796875,0.13671875,2.796875,0.62109375,0,1.4487005255361582,1.2644973415761314,0.1863415109118823
35,3.171875,3.6796875,0.88671875,2.140625,0.53515625,0,1.5763693465783843,1.2386942921831783,0.3094040063544848
55,2.171875,0.1171875,0.13671875,1.140625,0.62109375,0,0.5847455428068917,0.48317933010882397,0.8520874999999992
74,2.171875,2.1796875,0.13671875,1.140625,0.78515625,0,2.193569199493607,1.770829636386188,0.36581495206020703
8,0.578125,1.6171875,0.96484375,1.796875,0.03515625,0,1.4447690285226467,1.1236241848071153,0.301674269696079
6,1.171875,0.6796875,0.38671875,0.140625,0.03515625,0,0.3006582269404469,0.2778343779278338,0.12574561346274798
37,3.171875,3.6796875,0.88671875,3.796875,0.87109375,0,0.14319840922059468,0.12390900364604569,0.0
3,1.171875,0.6796875,0.38671875,1.796875,0.37109375,0,0.8299607930623359,0.7003833262818046,0.13796710940234969
45,2.171875,2.1796875,0.13671875,1.140625,0.62109375,0,2.136956199218334,1.7442485846655937,0.34614748343434887
77,3.578125,0.1171875,0.21484375,2.796875,0.78515625,0,0.4711075257626935,0.38039851959628757,0.31699617274900693
90,0.171875,3.1171875,0.63671875,3.140625,0.12109375,0,0.29475231934946,0.2612945242818465,0.06376900338423022
33,3.171875,3.6796875,0.46484375,2.140625,0.87109375,1,0.48360375750800705,0.39703558104751885,0.011388739234149917
36,3.171875,3.6796875,0.88671875,2.140625,0.53515625,1,1.5700493080842104,1.241238023532736,0.3177854809529855
56,2.171875,0.1171875,0.13671875,1.140625,0.62109375,1,1.3400710291780915,1.0462291477723447,0.8681525312294537
88,0.171875,5.1796875,0.63671875,3.140625,0.12109375,1,0.15259480142525786,0.1246454283340983,0.033023322103698224
58,3.578125,2.1796875,0.13671875,1.140625,0.62109375,1,2.1467414777179816,1.7466546477695541,0.31305265469167265
51,2.578125,4.6171875,0.46484375,3.796875,0.53515625,1,0.26287376877031016,0.24118580855957947,0.0
93,1.578125,5.1796875,0.63671875,3.140625,0.12109375,1,0.22573769651365835,0.20547527626694972,0.0
20,2.578125,3.6796875,0.88671875,2.140625,0.87109375,1,1.528793999171186,1.2275962056292016,0.31636914751901357
91,0.171875,3.1171875,0.63671875,3.140625,0.12109375,1,0.24959300479082688,0.23364867082789575,0.06196559491098218
46,2.171875,2.1796875,0.13671875,1.140625,0.62109375,1,2.196904399008772,1.7844096087328658,0.3787404845321601
39,3.171875,3.6796875,0.88671875,3.796875,0.87109375,1,0.17561802557680312,0.1512792054975278,6.683948704050424e-05
18,3.171875,3.6796875,0.88671875,2.140625,0.87109375,1,1.5774424708558927,1.2058204628784324,0.15652633900555027
66,2.171875,2.1796875,0.21484375,1.140625,0.62109375,1,2.1476960709118513,1.7518096730945767,0.4582000689665065
70,2.171875,2.1796875,0.13671875,2.796875,0.62109375,1,1.7104405647269252,1.4715977585944917,0.25348580655600395
11,0.578125,1.6171875,0.96484375,1.796875,0.03515625,1,0.25638883254706935,0.18506236443158505,0.055472088387751896
75,2.171875,2.1796875,0.13671875,1.140625,0.78515625,1,2.096472279306487,1.7470576463533183,0.4705538556273788
5,1.171875,0.6796875,0.38671875,0.140625,0.03515625,1,0.35697003847208664,0.2832824977673616,0.14566440083116028
4,1.171875,0.6796875,0.38671875,1.796875,0.37109375,1,1.1879123309640982,1.026956373561792,0.1961814939125427
26,3.171875,4.6171875,0.88671875,2.140625,0.87109375,1,1.5768993874872694,1.2289102247554562,0.13607111397188495
82,3.578125,0.1171875,0.21484375,2.796875,0.78515625,1,0.5277483156815739,0.4405714157750449,0.28942031407894336
50,2.578125,4.6171875,0.46484375,3.796875,0.53515625,2,0.16564963205225186,0.11466563666688943,0.0
49,2.171875,2.1796875,0.13671875,1.140625,0.62109375,2,2.0352686926196797,1.6431778877615488,0.2807538610866157
61,2.171875,0.1171875,0.13671875,1.140625,0.62109375,2,0.8783529260150965,0.6556644160512138,0.8152517361111113
67,2.171875,2.1796875,0.21484375,1.140625,0.62109375,2,2.1568493047169444,1.7475429281916859,0.4098958247241535
72,2.171875,2.1796875,0.13671875,2.796875,0.62109375,2,0.8266103666314675,0.5983039474925814,0.14091731559921145
76,2.171875,2.1796875,0.13671875,1.140625,0.78515625,2,2.1370558988784065,1.7300290703066432,0.46325404401569875
59,3.578125,2.1796875,0.13671875,1.140625,0.62109375,2,2.1423865177984194,1.7742850794901053,0.4246700329178371
86,0.171875,5.1796875,0.63671875,3.140625,0.12109375,2,0.1056406940089296,0.09352068712553452,0.03360219219236198
40,3.171875,3.6796875,0.88671875,3.796875,0.87109375,2,0.16535690559128424,0.16045637841326957,0.0006981856214489518
81,3.578125,0.1171875,0.21484375,2.796875,0.78515625,2,0.4049293723911817,0.3622023122440708,0.33506919907852334
13,0.578125,1.6171875,0.96484375,1.796875,0.03515625,2,0.44889191588050265,0.4229261475026971,0.05352915044438644
21,2.578125,3.6796875,0.88671875,2.140625,0.87109375,2,1.4468517345148437,1.1301639019954894,0.2601424205408695
