,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,9.53125,9.3359375,0.45703125,4,8.20703125,0.41796875,0.0,0.16311394482321154,0.10069095038992736,0.0,0.0
1,9.53125,9.3359375,0.45703125,3,3.91796875,0.41796875,1.0,0.22703300351913983,0.16689565421681557,0.008588318626594149,0.0
2,9.53125,9.3359375,0.45703125,3,8.20703125,0.98046875,2.0,0.11686856723461463,0.10136097381855069,0.0071433005713127384,0.0
3,8.59375,1.1328125,0.25390625,4,3.91796875,0.98046875,3.0,0.11686856723461463,0.10136097381855069,0.0071433005713127384,0.0
4,7.53125,1.8359375,0.70703125,2,5.95703125,0.16796875,4.0,0.11686856723461463,0.10136097381855069,0.0071433005713127384,0.0
5,2.59375,1.8359375,0.70703125,2,5.95703125,0.16796875,5.0,0.11686856723461463,0.10136097381855069,0.0071433005713127384,0.0
6,7.53125,3.6328125,0.70703125,2,5.95703125,0.16796875,6.0,0.11686856723461463,0.10136097381855069,0.0071433005713127384,0.0
7,7.53125,1.8359375,0.00390625,2,5.95703125,0.16796875,7.0,0.11686856723461463,0.10136097381855069,0.0071433005713127384,0.0
8,7.53125,1.8359375,0.70703125,3,5.95703125,0.16796875,8.0,0.11686856723461463,0.10136097381855069,0.0071433005713127384,0.0
9,7.53125,1.8359375,0.70703125,2,1.66796875,0.16796875,9.0,0.11686856723461463,0.10136097381855069,0.0071433005713127384,0.0
10,9.53125,9.3359375,0.45703125,4,8.20703125,0.41796875,10.0,0.22968607292774396,0.1745321360250211,1.1102230246251565e-16,1.0
11,9.53125,9.3359375,0.45703125,3,3.91796875,0.41796875,11.0,0.14855953948405648,0.14603837674401252,0.003506494242161401,1.0
12,9.53125,9.3359375,0.45703125,3,8.20703125,0.98046875,12.0,0.07241469261448942,0.08350019890910511,0.008190640169055657,1.0
13,8.59375,1.1328125,0.25390625,4,3.91796875,0.98046875,13.0,0.07241469261448942,0.08350019890910511,0.008190640169055657,1.0
14,7.53125,1.8359375,0.70703125,2,5.95703125,0.16796875,14.0,0.07241469261448942,0.08350019890910511,0.008190640169055657,1.0
15,2.59375,1.8359375,0.70703125,2,5.95703125,0.16796875,15.0,0.07241469261448942,0.08350019890910511,0.008190640169055657,1.0
16,7.53125,3.6328125,0.70703125,2,5.95703125,0.16796875,16.0,0.16311394482321154,0.10069095038992736,0.0,1.0
17,7.53125,1.8359375,0.00390625,2,5.95703125,0.16796875,17.0,0.16311394482321154,0.10069095038992736,0.0,1.0
18,7.53125,1.8359375,0.70703125,3,5.95703125,0.16796875,18.0,0.16311394482321154,0.10069095038992736,0.0,1.0
19,7.53125,1.8359375,0.70703125,2,1.66796875,0.16796875,19.0,0.16311394482321154,0.10069095038992736,0.0,1.0
20,9.53125,9.3359375,0.45703125,4,8.20703125,0.41796875,20.0,0.281398806548175,0.23057709362920403,0.0,2.0
21,9.53125,9.3359375,0.45703125,3,3.91796875,0.41796875,21.0,0.26012285954888337,0.176213442908749,0.008139743351490453,2.0
22,9.53125,9.3359375,0.45703125,3,8.20703125,0.98046875,22.0,0.27543231617469544,0.23624028546264547,0.005761210698449704,2.0
23,8.59375,1.1328125,0.25390625,4,3.91796875,0.98046875,23.0,0.14855953948405648,0.14603837674401252,0.003506494242161401,2.0
24,7.53125,1.8359375,0.70703125,2,5.95703125,0.16796875,24.0,0.07241469261448942,0.08350019890910511,0.008190640169055657,2.0
25,2.59375,1.8359375,0.70703125,2,5.95703125,0.16796875,25.0,0.07241469261448942,0.08350019890910511,0.008190640169055657,2.0
26,7.53125,3.6328125,0.70703125,2,5.95703125,0.16796875,26.0,0.16311394482321154,0.10069095038992736,0.0,2.0
27,7.53125,1.8359375,0.00390625,2,5.95703125,0.16796875,27.0,0.16311394482321154,0.10069095038992736,0.0,2.0
28,7.53125,1.8359375,0.70703125,3,5.95703125,0.16796875,28.0,0.16311394482321154,0.10069095038992736,0.0,2.0
29,7.53125,1.8359375,0.70703125,2,1.66796875,0.16796875,29.0,0.16311394482321154,0.10069095038992736,0.0,2.0
30,9.53125,9.3359375,0.45703125,4,8.20703125,0.41796875,30.0,0.0764373793578981,0.080098530621046,0.0,3.0
31,9.53125,9.3359375,0.45703125,3,3.91796875,0.41796875,31.0,0.21508288812252482,0.14211400311404926,0.005534315194322598,3.0
32,9.53125,9.3359375,0.45703125,3,8.20703125,0.98046875,32.0,0.11890402275933071,0.14803019676338147,0.007871027194952113,3.0
33,8.59375,1.1328125,0.25390625,4,3.91796875,0.98046875,33.0,0.16311394482321154,0.10069095038992736,0.0,3.0
34,7.53125,1.8359375,0.70703125,2,5.95703125,0.16796875,34.0,0.16311394482321154,0.10069095038992736,0.0,3.0
35,2.59375,1.8359375,0.70703125,2,5.95703125,0.16796875,35.0,0.16311394482321154,0.10069095038992736,0.0,3.0
36,7.53125,3.6328125,0.70703125,2,5.95703125,0.16796875,36.0,0.16311394482321154,0.10069095038992736,0.0,3.0
37,7.53125,1.8359375,0.00390625,2,5.95703125,0.16796875,37.0,0.16311394482321154,0.10069095038992736,0.0,3.0
38,7.53125,1.8359375,0.70703125,3,5.95703125,0.16796875,38.0,0.16311394482321154,0.10069095038992736,0.0,3.0
39,7.53125,1.8359375,0.70703125,2,1.66796875,0.16796875,39.0,0.16311394482321154,0.10069095038992736,0.0,3.0
40,9.53125,9.3359375,0.45703125,4,8.20703125,0.41796875,40.0,0.06886277703123456,0.06632829566102154,0.0,4.0
41,9.53125,9.3359375,0.45703125,3,3.91796875,0.41796875,41.0,0.18814094454002023,0.16236073438281184,0.001215329966324688,4.0
42,9.53125,9.3359375,0.45703125,3,8.20703125,0.98046875,42.0,0.05830293766354307,0.07057190078447802,0.008746766725832272,4.0
43,8.59375,1.1328125,0.25390625,4,3.91796875,0.98046875,43.0,0.26012285954888337,0.176213442908749,0.008139743351490453,4.0
44,7.53125,1.8359375,0.70703125,2,5.95703125,0.16796875,44.0,0.27543231617469544,0.23624028546264547,0.005761210698449704,4.0
45,2.59375,1.8359375,0.70703125,2,5.95703125,0.16796875,45.0,0.27543231617469544,0.23624028546264547,0.005761210698449704,4.0
46,7.53125,3.6328125,0.70703125,2,5.95703125,0.16796875,46.0,0.16311394482321154,0.10069095038992736,0.0,4.0
47,7.53125,1.8359375,0.00390625,2,5.95703125,0.16796875,47.0,0.16311394482321154,0.10069095038992736,0.0,4.0
48,7.53125,1.8359375,0.70703125,3,5.95703125,0.16796875,48.0,0.16311394482321154,0.10069095038992736,0.0,4.0
