,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,5.96875,5.0390625,0.80859375,1,1.66796875,0.09765625,0.0,1.6519619077448473,1.3320966627649597,0.09012427794638343,0.0
1,7.03125,1.3671875,0.33984375,4,2.44140625,0.09765625,1.0,2.0889757823320276,1.645537942951096,0.38852239641596814,0.0
2,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,2.0,2.0889757823320276,1.645537942951096,0.38852239641596814,0.0
3,2.03125,1.2890625,0.68359375,1,2.79296875,0.19140625,3.0,2.0889757823320276,1.645537942951096,0.38852239641596814,0.0
4,4.96875,5.1171875,0.68359375,1,2.79296875,0.19140625,4.0,2.0889757823320276,1.645537942951096,0.38852239641596814,0.0
5,4.96875,1.2890625,0.96484375,1,2.79296875,0.19140625,5.0,2.0889757823320276,1.645537942951096,0.38852239641596814,0.0
6,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,6.0,2.0889757823320276,1.645537942951096,0.38852239641596814,0.0
7,4.96875,1.2890625,0.68359375,1,5.81640625,0.19140625,7.0,2.0889757823320276,1.645537942951096,0.38852239641596814,0.0
8,4.96875,1.2890625,0.68359375,1,2.79296875,0.22265625,8.0,2.0889757823320276,1.645537942951096,0.38852239641596814,0.0
9,2.03125,5.1171875,0.96484375,1,5.81640625,0.22265625,9.0,2.0889757823320276,1.645537942951096,0.38852239641596814,0.0
10,5.96875,5.0390625,0.80859375,1,1.66796875,0.09765625,10.0,2.0889757823320276,1.645537942951096,0.38852239641596814,1.0
11,7.03125,1.3671875,0.33984375,4,2.44140625,0.09765625,11.0,2.1678890355771827,1.740414125566858,0.43805466895416834,1.0
12,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,12.0,2.1678890355771827,1.740414125566858,0.43805466895416834,1.0
13,2.03125,1.2890625,0.68359375,1,2.79296875,0.19140625,13.0,2.1678890355771827,1.740414125566858,0.43805466895416834,1.0
14,4.96875,5.1171875,0.68359375,1,2.79296875,0.19140625,14.0,2.1678890355771827,1.740414125566858,0.43805466895416834,1.0
15,4.96875,1.2890625,0.96484375,1,2.79296875,0.19140625,15.0,2.1678890355771827,1.740414125566858,0.43805466895416834,1.0
16,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,16.0,2.0889757823320276,1.645537942951096,0.38852239641596814,1.0
17,4.96875,1.2890625,0.68359375,1,5.81640625,0.19140625,17.0,2.0889757823320276,1.645537942951096,0.38852239641596814,1.0
18,4.96875,1.2890625,0.68359375,1,2.79296875,0.22265625,18.0,2.0889757823320276,1.645537942951096,0.38852239641596814,1.0
19,2.03125,5.1171875,0.96484375,1,5.81640625,0.22265625,19.0,2.0889757823320276,1.645537942951096,0.38852239641596814,1.0
20,5.96875,5.0390625,0.80859375,1,1.66796875,0.09765625,20.0,2.1678890355771827,1.740414125566858,0.43805466895416834,2.0
21,7.03125,1.3671875,0.33984375,4,2.44140625,0.09765625,21.0,1.527482155286091,1.254536710390159,0.35992844995719686,2.0
22,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,22.0,2.1678890355771827,1.740414125566858,0.43805466895416834,2.0
23,2.03125,1.2890625,0.68359375,1,2.79296875,0.19140625,23.0,2.1678890355771827,1.740414125566858,0.43805466895416834,2.0
24,4.96875,5.1171875,0.68359375,1,2.79296875,0.19140625,24.0,2.1678890355771827,1.740414125566858,0.43805466895416834,2.0
25,4.96875,1.2890625,0.96484375,1,2.79296875,0.19140625,25.0,2.0889757823320276,1.645537942951096,0.38852239641596814,2.0
26,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,26.0,2.0889757823320276,1.645537942951096,0.38852239641596814,2.0
27,4.96875,1.2890625,0.68359375,1,5.81640625,0.19140625,27.0,2.0889757823320276,1.645537942951096,0.38852239641596814,2.0
28,4.96875,1.2890625,0.68359375,1,2.79296875,0.22265625,28.0,2.0889757823320276,1.645537942951096,0.38852239641596814,2.0
29,2.03125,5.1171875,0.96484375,1,5.81640625,0.22265625,29.0,2.0889757823320276,1.645537942951096,0.38852239641596814,2.0
30,5.96875,5.0390625,0.80859375,1,1.66796875,0.09765625,30.0,1.527482155286091,1.254536710390159,0.35992844995719686,3.0
31,7.03125,1.3671875,0.33984375,4,2.44140625,0.09765625,31.0,1.5899176482058328,1.2949929516527983,0.3711473556680451,3.0
32,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,32.0,1.5899176482058328,1.2949929516527983,0.3711473556680451,3.0
33,2.03125,1.2890625,0.68359375,1,2.79296875,0.19140625,33.0,1.5899176482058328,1.2949929516527983,0.3711473556680451,3.0
