,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,3.21875,7.3046875,0.46484375,2,1.94921875,0.91015625,0.0,1.55480373069871,1.2476088072701808,0.02805720808943349,0.0
1,3.21875,2.2265625,0.43359375,2,1.94921875,0.91015625,1.0,2.189793039025974,1.7463963953958188,0.4405582258546191,0.0
2,3.21875,2.2265625,0.46484375,3,1.94921875,0.91015625,2.0,1.6284678337637415,1.3443979888099449,0.3414933265287514,0.0
3,3.21875,2.2265625,0.46484375,2,4.97265625,0.91015625,3.0,0.19168869957196544,0.18845763743220373,0.08711601116797496,0.0
4,3.21875,2.2265625,0.46484375,2,1.94921875,0.19140625,4.0,1.8863094389603186,1.552787572292131,0.43261102504754634,0.0
5,9.28125,7.3046875,0.43359375,3,4.97265625,0.19140625,5.0,0.12793666271310242,0.0914424257418284,0.007547392785291096,0.0
6,7.21875,7.2265625,0.96484375,4,6.44921875,0.41015625,6.0,0.12793666271310242,0.0914424257418284,0.007547392785291096,0.0
7,5.28125,7.2265625,0.96484375,4,6.44921875,0.41015625,7.0,0.12793666271310242,0.0914424257418284,0.007547392785291096,0.0
8,7.21875,2.3046875,0.96484375,4,6.44921875,0.41015625,8.0,0.12793666271310242,0.0914424257418284,0.007547392785291096,0.0
9,7.21875,7.2265625,0.93359375,4,6.44921875,0.41015625,9.0,0.12793666271310242,0.0914424257418284,0.007547392785291096,0.0
10,3.21875,7.3046875,0.46484375,2,1.94921875,0.91015625,10.0,0.12793666271310242,0.0914424257418284,0.007547392785291096,1.0
11,3.21875,2.2265625,0.43359375,2,1.94921875,0.91015625,11.0,0.12793666271310242,0.0914424257418284,0.007547392785291096,1.0
12,3.21875,2.2265625,0.46484375,3,1.94921875,0.91015625,12.0,0.12793666271310242,0.0914424257418284,0.007547392785291096,1.0
13,3.21875,2.2265625,0.46484375,2,4.97265625,0.91015625,13.0,0.12793666271310242,0.0914424257418284,0.007547392785291096,1.0
