,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,0.0,0.26178006223983197,0.2401947050590706,0.006671744640237537,0.0
1,6.03125,6.2890625,0.18359375,3,7.29296875,0.69140625,1.0,0.26178006223983197,0.2401947050590706,0.006671744640237537,0.0
2,8.96875,0.1171875,0.18359375,3,7.29296875,0.69140625,2.0,1.2779614695303871,1.02020426727558,0.7070276629935721,0.0
3,8.96875,6.2890625,0.46484375,3,7.29296875,0.69140625,3.0,0.19090156754182597,0.14265725673959206,0.009202049497851278,0.0
4,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,4.0,0.12158420485056155,0.10095990359473403,0.0063494479509535184,0.0
5,8.96875,6.2890625,0.18359375,3,1.31640625,0.69140625,5.0,2.1484569396237228,1.747024263355358,0.03448607966656661,0.0
6,8.96875,6.2890625,0.18359375,3,7.29296875,0.72265625,6.0,0.13314678292095897,0.13192775249752692,0.008494256649801302,0.0
7,6.03125,0.1171875,0.46484375,3,1.31640625,0.72265625,7.0,0.13314678292095897,0.13192775249752692,0.008494256649801302,0.0
8,6.96875,3.7890625,0.93359375,2,9.54296875,0.94140625,8.0,0.13314678292095897,0.13192775249752692,0.008494256649801302,0.0
9,4.03125,3.7890625,0.93359375,2,9.54296875,0.94140625,9.0,0.13314678292095897,0.13192775249752692,0.008494256649801302,0.0
10,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,10.0,0.19553914388936655,0.15335231431539365,0.0070693326356214,1.0
11,6.03125,6.2890625,0.18359375,3,7.29296875,0.69140625,11.0,0.19553914388936655,0.15335231431539365,0.0070693326356214,1.0
12,8.96875,0.1171875,0.18359375,3,7.29296875,0.69140625,12.0,1.0102541715366433,0.8649489855552118,0.6741109789146674,1.0
13,8.96875,6.2890625,0.46484375,3,7.29296875,0.69140625,13.0,0.25806494237308697,0.20395760694866363,0.008125798119421462,1.0
14,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,14.0,0.03408663544401932,0.033431284511066944,0.008684375544663725,1.0
15,8.96875,6.2890625,0.18359375,3,1.31640625,0.69140625,15.0,2.195680708381226,1.7775594351277777,0.09504681578968152,1.0
16,8.96875,6.2890625,0.18359375,3,7.29296875,0.72265625,16.0,0.2241459892882667,0.16946425005337265,0.009009265625349955,1.0
17,6.03125,0.1171875,0.46484375,3,1.31640625,0.72265625,17.0,0.26178006223983197,0.2401947050590706,0.006671744640237537,1.0
18,6.96875,3.7890625,0.93359375,2,9.54296875,0.94140625,18.0,0.26178006223983197,0.2401947050590706,0.006671744640237537,1.0
19,4.03125,3.7890625,0.93359375,2,9.54296875,0.94140625,19.0,0.26178006223983197,0.2401947050590706,0.006671744640237537,1.0
20,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,20.0,0.28982253091869764,0.2413383947736921,0.0,2.0
21,6.03125,6.2890625,0.18359375,3,7.29296875,0.69140625,21.0,0.19553914388936655,0.15335231431539365,0.0070693326356214,2.0
22,8.96875,0.1171875,0.18359375,3,7.29296875,0.69140625,22.0,0.5687846198732702,0.49947077600276046,0.34769754058705704,2.0
23,8.96875,6.2890625,0.46484375,3,7.29296875,0.69140625,23.0,0.20869268035802324,0.20206761330737136,0.007618980503721812,2.0
24,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,24.0,0.19074752685771135,0.19477929770907543,0.0003580037748263931,2.0
25,8.96875,6.2890625,0.18359375,3,1.31640625,0.69140625,25.0,1.8437721213674079,1.533915387670416,0.03149619314885421,2.0
26,8.96875,6.2890625,0.18359375,3,7.29296875,0.72265625,26.0,0.15149282503873324,0.12295389267967988,0.00765274484277198,2.0
27,6.03125,0.1171875,0.46484375,3,1.31640625,0.72265625,27.0,0.25806494237308697,0.20395760694866363,0.008125798119421462,2.0
28,6.96875,3.7890625,0.93359375,2,9.54296875,0.94140625,28.0,0.03408663544401932,0.033431284511066944,0.008684375544663725,2.0
29,4.03125,3.7890625,0.93359375,2,9.54296875,0.94140625,29.0,0.03408663544401932,0.033431284511066944,0.008684375544663725,2.0
30,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,30.0,0.1048103388225762,0.04625894034103234,0.007790797082762951,3.0
31,6.03125,6.2890625,0.18359375,3,7.29296875,0.69140625,31.0,2.195680708381226,1.7775594351277777,0.09504681578968152,3.0
32,8.96875,0.1171875,0.18359375,3,7.29296875,0.69140625,32.0,0.9587333709481262,0.7513891795957977,0.49320959016823934,3.0
33,8.96875,6.2890625,0.46484375,3,7.29296875,0.69140625,33.0,0.15353776787423312,0.1372358031950121,0.0032738071937211954,3.0
34,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,34.0,0.2633574214399648,0.210567458877096,0.009668090028361331,3.0
35,8.96875,6.2890625,0.18359375,3,1.31640625,0.69140625,35.0,2.1808413968646327,1.7444696575755836,0.04915023698586854,3.0
36,8.96875,6.2890625,0.18359375,3,7.29296875,0.72265625,36.0,0.0768296772459451,0.08214664859003705,0.007026426012312292,3.0
37,6.03125,0.1171875,0.46484375,3,1.31640625,0.72265625,37.0,0.26178006223983197,0.2401947050590706,0.006671744640237537,3.0
38,6.96875,3.7890625,0.93359375,2,9.54296875,0.94140625,38.0,0.26178006223983197,0.2401947050590706,0.006671744640237537,3.0
39,4.03125,3.7890625,0.93359375,2,9.54296875,0.94140625,39.0,0.26178006223983197,0.2401947050590706,0.006671744640237537,3.0
40,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,40.0,0.34340353131429935,0.29791239800074254,0.005778952494966488,4.0
41,6.03125,6.2890625,0.18359375,3,7.29296875,0.69140625,41.0,0.28982253091869764,0.2413383947736921,0.0,4.0
42,8.96875,0.1171875,0.18359375,3,7.29296875,0.69140625,42.0,0.5918707990199495,0.43606226715253504,0.4697264832399967,4.0
43,8.96875,6.2890625,0.46484375,3,7.29296875,0.69140625,43.0,0.22068308002495327,0.15407551185221044,0.0073294274666729775,4.0
44,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,44.0,0.21116887574598003,0.22045801172601456,0.006884264365903892,4.0
45,8.96875,6.2890625,0.18359375,3,1.31640625,0.69140625,45.0,2.1929897841934576,1.77766122871556,0.04010678627863187,4.0
46,8.96875,6.2890625,0.18359375,3,7.29296875,0.72265625,46.0,0.17093613838928745,0.13198274096445545,0.004633383117858575,4.0
47,6.03125,0.1171875,0.46484375,3,1.31640625,0.72265625,47.0,0.20869268035802324,0.20206761330737136,0.007618980503721812,4.0
48,6.96875,3.7890625,0.93359375,2,9.54296875,0.94140625,48.0,0.19074752685771135,0.19477929770907543,0.0003580037748263931,4.0
49,4.03125,3.7890625,0.93359375,2,9.54296875,0.94140625,49.0,0.19074752685771135,0.19477929770907543,0.0003580037748263931,4.0
