,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
55,3.015625,3.3984375,0.49609375,0.953125,0.26171875,0,2.14193374139213,1.7041538491483457,0.2978720375603143
25,1.015625,0.3984375,0.99609375,2.953125,0.76171875,0,1.7782504613085084,1.430957917504641,0.6965324956777947
35,0.234375,0.3984375,0.99609375,3.609375,0.76171875,0,0.24849961895358508,0.2440668089738854,0.30780526647596823
80,3.234375,1.8984375,0.74609375,3.953125,0.01171875,0,0.2586313968523576,0.24514456051838993,0.002073780851812951
40,0.234375,0.3984375,0.99609375,2.953125,0.86328125,0,0.20608501942296664,0.2328923252552763,0.31580335020718525
20,0.234375,0.3984375,0.99609375,2.953125,0.76171875,0,0.2302854833803949,0.22397452865526588,0.33789615233817927
45,1.015625,0.3984375,0.57421875,3.609375,0.86328125,0,0.20761806611258768,0.19004319783862547,0.11979597105859126
50,2.234375,3.3984375,0.49609375,0.953125,0.26171875,0,2.015688725984336,1.659129366049892,0.304623854243274
15,1.578125,3.1171875,0.71484375,0.796875,0.28515625,0,2.1699144466525113,1.746013815265388,0.3556431877487428
60,2.234375,3.3984375,0.07421875,0.953125,0.26171875,0,2.1813544034708494,1.766710288868911,0.23544296395278852
30,0.234375,0.3984375,0.57421875,2.953125,0.76171875,0,0.0,0.0,0.2916688712172117
86,2.015625,1.8984375,0.74609375,3.953125,0.01171875,0,0.11590375398916668,0.09372173772602334,0.00507866378368213
70,2.234375,3.3984375,0.49609375,0.953125,0.36328125,0,2.1757803248399754,1.755804237471384,0.3638299315997504
3,0.171875,5.1796875,0.71484375,3.140625,0.12109375,0,0.03444871013110673,0.04122621892666745,0.03132681882621698
65,2.234375,3.3984375,0.49609375,1.609375,0.26171875,0,1.66536205051088,1.3506647535207639,0.3972580256038323
4,0.171875,5.1796875,0.63671875,0.796875,0.12109375,0,2.1558095720850674,1.7338363740598148,0.08845219676257837
10,0.171875,5.1796875,0.63671875,3.140625,0.28515625,0,0.2449395192348197,0.22023114513752826,0.03214269317968375
75,3.015625,3.3984375,0.07421875,1.609375,0.36328125,0,2.1841031625908167,1.7787443679648172,0.24906796500991496
61,2.234375,3.3984375,0.07421875,0.953125,0.26171875,1,2.188684235792752,1.7638446066485303,0.2545459226782647
81,3.234375,1.8984375,0.74609375,3.953125,0.01171875,1,0.2698695959756942,0.26311243718348504,0.0058002018636234
71,2.234375,3.3984375,0.49609375,0.953125,0.36328125,1,2.1549327010537125,1.7366817790811393,0.2851751897852538
66,2.234375,3.3984375,0.49609375,1.609375,0.26171875,1,2.0937448348701433,1.7021446202567658,0.29312815558675037
46,1.015625,0.3984375,0.57421875,3.609375,0.86328125,1,0.16803494036331376,0.1897608873403412,0.13082246858607333
51,2.234375,3.3984375,0.49609375,0.953125,0.26171875,1,2.1680065856315665,1.7660315516154117,0.30749653514798925
76,3.015625,3.3984375,0.07421875,1.609375,0.36328125,1,2.1875542709753293,1.7504671738409128,0.22089986096651282
31,0.234375,0.3984375,0.57421875,2.953125,0.76171875,1,0.28391773531161474,0.2737516455100524,0.27956549667513353
56,3.015625,3.3984375,0.49609375,0.953125,0.26171875,1,2.1103574697073366,1.7016413597925308,0.25243321238268535
41,0.234375,0.3984375,0.99609375,2.953125,0.86328125,1,0.21217237269462724,0.19365435527271826,0.31146493342516074
0,0.171875,5.1796875,0.71484375,3.140625,0.12109375,1,0.17263079688818966,0.16361347296951953,0.031035949678193855
36,0.234375,0.3984375,0.99609375,3.609375,0.76171875,1,0.24072553916362907,0.21244055863509798,0.3294751737538677
16,1.578125,3.1171875,0.71484375,0.796875,0.28515625,1,2.166014292502507,1.7618554030236135,0.26501879236945247
85,2.015625,1.8984375,0.74609375,3.953125,0.01171875,1,0.3119761786296458,0.2979361595389028,0.014540262413122475
11,0.171875,5.1796875,0.63671875,3.140625,0.28515625,1,0.03508607270726013,0.04204179905204811,0.03273120857509615
26,1.015625,0.3984375,0.99609375,2.953125,0.76171875,1,1.506246068114532,1.1966602914019129,0.6801338488994647
5,0.171875,5.1796875,0.63671875,0.796875,0.12109375,1,2.078749335926646,1.6569437125086617,0.0830369513733997
21,0.234375,0.3984375,0.99609375,2.953125,0.76171875,1,0.2614232412831231,0.21634177233950916,0.3843689403890661
12,0.171875,5.1796875,0.63671875,3.140625,0.28515625,2,0.08527894805604866,0.07682310569327387,0.03174179815553333
52,2.234375,3.3984375,0.49609375,0.953125,0.26171875,2,2.1676417586489767,1.7604458314835671,0.2944142974519776
82,3.234375,1.8984375,0.74609375,3.953125,0.01171875,2,0.4018955231874438,0.35107103267316403,0.03188617764749338
17,1.578125,3.1171875,0.71484375,0.796875,0.28515625,2,2.1445807382767175,1.729653935440235,0.3388900928571267
62,2.234375,3.3984375,0.07421875,0.953125,0.26171875,2,2.113493480892855,1.6937863350630977,0.2506929937046104
47,1.015625,0.3984375,0.57421875,3.609375,0.86328125,2,0.12605029018401182,0.14038730839586472,0.12373187693275844
7,0.171875,5.1796875,0.63671875,0.796875,0.12109375,2,2.174261136364321,1.7349328370820127,0.09060734240061692
87,2.015625,1.8984375,0.74609375,3.953125,0.01171875,2,0.21201408788943352,0.16693149094193174,0.009945271470003153
67,2.234375,3.3984375,0.49609375,1.609375,0.26171875,2,1.5878850074148412,1.2873621250016332,0.25366243786224085
42,0.234375,0.3984375,0.99609375,2.953125,0.86328125,2,0.2982096754775678,0.2079185974349011,0.4083021140706721
22,0.234375,0.3984375,0.99609375,2.953125,0.76171875,2,0.14667739230896845,0.09289378367920854,0.2810893686909149
37,0.234375,0.3984375,0.99609375,3.609375,0.76171875,2,0.2208405345362844,0.1985425321687657,0.3098160529759543
72,2.234375,3.3984375,0.49609375,0.953125,0.36328125,2,2.1050961549933636,1.6943577164127006,0.2960072253928218
2,0.171875,5.1796875,0.71484375,3.140625,0.12109375,2,0.199261619153872,0.19585386445035077,0.03188172463335088
32,0.234375,0.3984375,0.57421875,2.953125,0.76171875,2,0.26900098623821445,0.22442744380172314,0.28792014553165685
27,1.015625,0.3984375,0.99609375,2.953125,0.76171875,2,0.3740073420398333,0.3342895871356976,0.2358717867549776
77,3.015625,3.3984375,0.07421875,1.609375,0.36328125,2,2.1138539582592073,1.7411760611644107,0.21801136759889136
57,3.015625,3.3984375,0.49609375,0.953125,0.26171875,2,2.1872211224527214,1.7733792483040036,0.3521323301952039
