,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
83,0.046875,3.1640625,0.73828125,0.921875,0.83203125,0,2.11817755217603,1.7160516011739206,0.29505460379897513
35,3.390625,4.6640625,0.98828125,3.140625,0.08203125,0,0.21611795785186302,0.13785415599147863,0.0
94,0.390625,2.5078125,0.73828125,0.921875,0.83203125,0,2.0021675379737705,1.6205081944352577,0.27569088541666664
38,3.390625,4.6640625,0.98828125,1.921875,0.69921875,0,1.6276142133261278,1.3083447218942317,0.09830133505592614
39,3.046875,1.0078125,0.20703125,3.140625,0.69921875,0,0.37211589469012224,0.3207531780056275,0.34917675599760134
23,3.390625,1.0078125,0.98828125,1.921875,0.08203125,0,2.0164156209449144,1.6322033142290844,0.5378954890513786
48,2.390625,0.1640625,0.23828125,2.921875,0.33203125,0,0.3155801342448917,0.19716090472298475,0.5354491469507021
89,2.046875,5.5078125,0.45703125,2.140625,0.94921875,0,1.66538291092646,1.3902164065254607,0.0
18,3.046875,4.6640625,0.98828125,1.921875,0.08203125,0,1.5891459791546432,1.2505858639901262,0.03589601863941985
55,2.046875,0.1640625,0.23828125,2.921875,0.33203125,0,0.4457266194217103,0.25604469823867937,0.5979881637241288
30,3.390625,4.6640625,0.20703125,1.921875,0.08203125,0,1.9788487803461823,1.621437684634595,0.16274923352390586
60,2.390625,0.1640625,0.45703125,2.921875,0.33203125,0,0.2188771893003203,0.2039498062704929,0.5303546627075496
15,3.390625,4.6640625,0.98828125,1.921875,0.08203125,0,0.46448996746433713,0.39017425728447974,0.0011311444876934695
81,0.390625,3.1640625,0.73828125,0.921875,0.83203125,0,2.0432237104812954,1.6521448025908727,0.2363617006410766
65,2.390625,0.1640625,0.23828125,2.140625,0.33203125,0,1.6189108879164442,1.3314985356335085,0.9614201183431941
2,1.390625,1.6640625,0.48828125,1.140625,0.58203125,0,2.106299093032562,1.7147195711834105,0.44309543123083245
69,2.390625,5.5078125,0.23828125,2.921875,0.33203125,0,0.2914695081200262,0.3051221393977158,0.0
7,1.390625,1.6640625,0.48828125,3.921875,0.19921875,0,0.07829295837761092,0.025508628314451227,0.020324723844469324
12,1.046875,4.0078125,0.70703125,1.140625,0.19921875,0,2.122413901810994,1.7278069093536736,0.17448475407375394
73,2.390625,0.1640625,0.23828125,2.921875,0.94921875,0,0.3592549078763513,0.29366229920567133,0.22092123574209416
61,2.390625,0.1640625,0.45703125,2.921875,0.33203125,1,0.21073001965463303,0.1686606970018398,0.39589029980932294
36,3.390625,4.6640625,0.98828125,3.140625,0.08203125,1,0.18998309074207753,0.16873106091349893,0.0
80,0.390625,3.1640625,0.73828125,0.921875,0.83203125,1,2.125841853311908,1.7112963391749134,0.2061011335256622
75,2.390625,0.1640625,0.23828125,2.921875,0.94921875,1,0.3379917344885831,0.29683716240714997,0.16965214463944156
44,3.046875,1.0078125,0.20703125,3.140625,0.69921875,1,0.7057273964616576,0.5403569213369357,0.37365009060159093
71,2.390625,5.5078125,0.23828125,2.921875,0.33203125,1,0.25190489592135973,0.24271551915069234,0.0
50,2.390625,0.1640625,0.23828125,2.921875,0.33203125,1,0.28209626549281913,0.216063599601905,0.45785624272027875
66,2.390625,0.1640625,0.23828125,2.140625,0.33203125,1,1.8996857467844532,1.5541105334206409,0.9505818856468204
57,2.046875,0.1640625,0.23828125,2.921875,0.33203125,1,0.22177115615884452,0.15992359492153102,0.4981074895628992
88,2.046875,5.5078125,0.45703125,2.140625,0.94921875,1,1.8583608673031766,1.4966133280013105,0.0
91,0.046875,3.1640625,0.73828125,0.921875,0.83203125,1,1.985369944864751,1.6155684652848594,0.2758832798710278
33,3.390625,4.6640625,0.20703125,1.921875,0.08203125,1,1.289602625569435,1.020072660477306,0.005492756530779436
41,3.390625,4.6640625,0.98828125,1.921875,0.69921875,1,1.5483120599053073,1.2853615472649615,0.02135479375436833
10,1.046875,4.0078125,0.70703125,1.140625,0.19921875,1,2.1355164551169734,1.7281327491757783,0.24973662878479067
21,3.046875,4.6640625,0.98828125,1.921875,0.08203125,1,1.5062913780264378,1.1697599763567208,0.0
16,3.390625,4.6640625,0.98828125,1.921875,0.08203125,1,1.5393906265077246,1.2437540783948156,0.09348927604140891
24,3.390625,1.0078125,0.98828125,1.921875,0.08203125,1,2.1463331949918163,1.7415823449793344,0.625015067470976
97,0.390625,2.5078125,0.73828125,0.921875,0.83203125,1,2.0611603451439042,1.6604099065076292,0.2736460024193299
1,1.390625,1.6640625,0.48828125,1.140625,0.58203125,1,2.1597034302478333,1.7559820645967457,0.57835670804651
5,1.390625,1.6640625,0.48828125,3.921875,0.19921875,1,0.24780719440841828,0.16446821583095625,0.022290818163037462
67,2.390625,0.1640625,0.23828125,2.140625,0.33203125,2,1.9725475714757101,1.5382618025772543,0.9355977599220839
6,1.390625,1.6640625,0.48828125,3.921875,0.19921875,2,0.20827338530581424,0.19321370720041606,0.02288698249510724
52,2.390625,0.1640625,0.23828125,2.921875,0.33203125,2,0.20985137521647876,0.11208232970367928,0.42780600303460736
87,2.046875,5.5078125,0.45703125,2.140625,0.94921875,2,1.6914693906755576,1.3578015476175496,0.0
62,2.390625,0.1640625,0.45703125,2.921875,0.33203125,2,0.24997858776602594,0.19148548374699248,0.26228433486913055
11,1.046875,4.0078125,0.70703125,1.140625,0.19921875,2,2.002030298404031,1.649970874475601,0.22393447987740175
3,1.390625,1.6640625,0.48828125,1.140625,0.58203125,2,2.194118454069798,1.774367871866395,0.6137376383983983
19,3.390625,4.6640625,0.98828125,1.921875,0.08203125,2,1.504962412828897,1.1609312935082214,0.0027322404371585285
76,2.390625,0.1640625,0.23828125,2.921875,0.94921875,2,0.22885274078509446,0.13728277547057655,0.2465988303402647
70,2.390625,5.5078125,0.23828125,2.921875,0.33203125,2,0.43584962996806925,0.3687204096897176,0.0
31,3.390625,4.6640625,0.20703125,1.921875,0.08203125,2,2.1476295084716535,1.7085323230776475,0.08744745124353212
56,2.046875,0.1640625,0.23828125,2.921875,0.33203125,2,0.25690952087797764,0.16675055945761888,0.4534359424862849
82,0.390625,3.1640625,0.73828125,0.921875,0.83203125,2,2.152957516388459,1.7231539414006503,0.20865933481375537
45,3.046875,1.0078125,0.20703125,3.140625,0.69921875,2,0.2445247763137478,0.1625565355066749,0.1593729481248423
93,0.046875,3.1640625,0.73828125,0.921875,0.83203125,2,2.065221285159823,1.6650702997719793,0.2698638036908437
22,3.046875,4.6640625,0.98828125,1.921875,0.08203125,2,1.4582608511927855,1.1572797866173476,0.004517569776238739
37,3.390625,4.6640625,0.98828125,3.140625,0.08203125,2,0.19214834025258626,0.17334991534922198,0.0
42,3.390625,4.6640625,0.98828125,1.921875,0.69921875,2,1.4926964777050948,1.2103418052888586,0.007367908330352613
95,0.390625,2.5078125,0.73828125,0.921875,0.83203125,2,2.18659354362211,1.766449757397442,0.2812346683977059
25,3.390625,1.0078125,0.98828125,1.921875,0.08203125,2,2.1768087755984857,1.7754125493858863,0.6287561167958318
77,2.390625,0.1640625,0.23828125,2.921875,0.94921875,3,0.29710885327105685,0.2854710324891441,0.33887051206373603
92,0.046875,3.1640625,0.73828125,0.921875,0.83203125,3,2.1650079495301044,1.7460872018239697,0.2731106599893227
4,1.390625,1.6640625,0.48828125,1.140625,0.58203125,3,2.1487731868182447,1.7561063700351827,0.5280340731751787
85,0.390625,3.1640625,0.73828125,0.921875,0.83203125,3,2.0504118483831872,1.6592538128836112,0.23388925415226938
86,2.046875,5.5078125,0.45703125,2.140625,0.94921875,3,2.1082666421096805,1.6909584885796962,0.0
27,3.390625,1.0078125,0.98828125,1.921875,0.08203125,3,2.1168576227077107,1.7060189601762357,0.6003890570164452
26,3.046875,4.6640625,0.98828125,1.921875,0.08203125,3,1.9147919441229984,1.4898325088379498,0.051986035027308336
68,2.390625,0.1640625,0.23828125,2.140625,0.33203125,3,2.1836505450870174,1.6954381025384286,0.9616704244681901
98,0.390625,2.5078125,0.73828125,0.921875,0.83203125,3,1.8352712342244393,1.4880039632685047,0.27510827408585714
64,2.390625,0.1640625,0.45703125,2.921875,0.33203125,3,0.300001835044842,0.19315556182435625,0.3823497538663903
43,3.390625,4.6640625,0.98828125,3.140625,0.08203125,3,0.22448088119422005,0.22789233606766102,0.0
13,1.046875,4.0078125,0.70703125,1.140625,0.19921875,3,2.1002945322212216,1.7097437739467096,0.18623038084445273
59,2.046875,0.1640625,0.23828125,2.921875,0.33203125,3,0.360268544213519,0.20649629815157783,0.6888146121066696
32,3.390625,4.6640625,0.20703125,1.921875,0.08203125,3,1.790082860053357,1.4518109952332956,0.042213961576089115
46,3.046875,1.0078125,0.20703125,3.140625,0.69921875,3,0.471485052030452,0.42927310206421426,0.27175311739808417
17,3.390625,4.6640625,0.98828125,1.921875,0.08203125,3,1.7620252416953135,1.3841866524973763,0.007233329285202705
47,3.390625,4.6640625,0.98828125,1.921875,0.69921875,3,1.60041059248595,1.2801716503683507,0.0036260970893866873
53,2.390625,0.1640625,0.23828125,2.921875,0.33203125,3,0.2509632198473057,0.15710230149977128,0.33952158519119596
9,1.390625,1.6640625,0.48828125,3.921875,0.19921875,3,0.32974714038740266,0.2596502580830781,0.02279886267063011
79,2.390625,5.5078125,0.23828125,2.921875,0.33203125,3,0.3888942019283628,0.3558162539929321,0.0
96,0.046875,3.1640625,0.73828125,0.921875,0.83203125,4,2.1538885635380147,1.7289153131310968,0.29550332691967
90,2.046875,5.5078125,0.45703125,2.140625,0.94921875,4,1.7040295839842985,1.406357600734817,1.1102230246251565e-16
84,0.390625,3.1640625,0.73828125,0.921875,0.83203125,4,2.166035539433825,1.7356219754884554,0.22070749582889082
0,1.390625,1.6640625,0.48828125,1.140625,0.58203125,4,2.1958809580844543,1.7809870394027039,0.6057902855767276
49,3.390625,4.6640625,0.98828125,1.921875,0.69921875,4,1.4818065583030076,1.207473171663254,0.12978788377056247
74,2.390625,5.5078125,0.23828125,2.921875,0.33203125,4,0.29764072834331007,0.29012512927088335,0.0
72,2.390625,0.1640625,0.23828125,2.140625,0.33203125,4,2.178833766103676,1.6674993782198562,0.9563999999999999
63,2.390625,0.1640625,0.45703125,2.921875,0.33203125,4,0.43017528179817893,0.2663164505272374,0.45575621301775154
58,2.046875,0.1640625,0.23828125,2.921875,0.33203125,4,0.1400175157476093,0.08867853847701251,0.5440389835081983
54,2.390625,0.1640625,0.23828125,2.921875,0.33203125,4,0.25831835500942,0.19938947915514083,0.470044363883993
51,3.046875,1.0078125,0.20703125,3.140625,0.69921875,4,0.5923433235819542,0.4755492553867446,0.27237310977445817
40,3.390625,4.6640625,0.98828125,3.140625,0.08203125,4,0.11626735104762158,0.11023083990737459,0.0
34,3.390625,4.6640625,0.20703125,1.921875,0.08203125,4,1.9234678233514186,1.5808135023683234,0.009496998964568987
29,3.046875,4.6640625,0.98828125,1.921875,0.08203125,4,1.6077465113386797,1.273430630743866,0.0447209638843232
28,3.390625,1.0078125,0.98828125,1.921875,0.08203125,4,2.1111808146875384,1.7087870112864874,0.6069740225946878
20,3.390625,4.6640625,0.98828125,1.921875,0.08203125,4,1.502096726639706,1.214933564969631,0.0032610525422254177
14,1.046875,4.0078125,0.70703125,1.140625,0.19921875,4,2.0949620091966032,1.7120999300815019,0.15026599329680979
8,1.390625,1.6640625,0.48828125,3.921875,0.19921875,4,0.1464077726818284,0.1333407671037572,0.028182896971625876
78,2.390625,0.1640625,0.23828125,2.921875,0.94921875,4,0.25385795699894037,0.23622580422820494,0.28989294542556565
99,0.390625,2.5078125,0.73828125,0.921875,0.83203125,4,2.0933002221104,1.6636920465180314,0.2153044122495659
