,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,9.21875,4.7265625,0.21484375,1,8.69921875,0.94140625,0.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,0.0
1,7.28125,4.8046875,0.68359375,2,7.22265625,0.94140625,1.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,0.0
2,5.21875,9.7265625,0.71484375,3,4.19921875,0.66015625,2.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,0.0
3,3.28125,9.7265625,0.71484375,3,4.19921875,0.66015625,3.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,0.0
4,5.21875,9.8046875,0.71484375,3,4.19921875,0.66015625,4.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,0.0
5,5.21875,9.7265625,0.18359375,3,4.19921875,0.66015625,5.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,0.0
6,5.21875,9.7265625,0.71484375,4,4.19921875,0.66015625,6.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,0.0
7,5.21875,9.7265625,0.71484375,3,2.72265625,0.66015625,7.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,0.0
8,5.21875,9.7265625,0.71484375,3,4.19921875,0.44140625,8.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,0.0
9,3.28125,9.8046875,0.18359375,4,2.72265625,0.44140625,9.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,0.0
10,9.21875,4.7265625,0.21484375,1,8.69921875,0.94140625,10.0,0.17029862067579973,0.15771340617429438,0.05798304292381659,1.0
11,7.28125,4.8046875,0.68359375,2,7.22265625,0.94140625,11.0,0.17029862067579973,0.15771340617429438,0.05798304292381659,1.0
12,5.21875,9.7265625,0.71484375,3,4.19921875,0.66015625,12.0,0.17029862067579973,0.15771340617429438,0.05798304292381659,1.0
13,3.28125,9.7265625,0.71484375,3,4.19921875,0.66015625,13.0,0.17029862067579973,0.15771340617429438,0.05798304292381659,1.0
14,5.21875,9.8046875,0.71484375,3,4.19921875,0.66015625,14.0,0.17029862067579973,0.15771340617429438,0.05798304292381659,1.0
15,5.21875,9.7265625,0.18359375,3,4.19921875,0.66015625,15.0,0.17029862067579973,0.15771340617429438,0.05798304292381659,1.0
16,5.21875,9.7265625,0.71484375,4,4.19921875,0.66015625,16.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,1.0
17,5.21875,9.7265625,0.71484375,3,2.72265625,0.66015625,17.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,1.0
18,5.21875,9.7265625,0.71484375,3,4.19921875,0.44140625,18.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,1.0
19,3.28125,9.8046875,0.18359375,4,2.72265625,0.44140625,19.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,1.0
20,9.21875,4.7265625,0.21484375,1,8.69921875,0.94140625,20.0,0.2993391421427448,0.23676147740881717,0.054856825946329214,2.0
21,7.28125,4.8046875,0.68359375,2,7.22265625,0.94140625,21.0,0.17029862067579973,0.15771340617429438,0.05798304292381659,2.0
22,5.21875,9.7265625,0.71484375,3,4.19921875,0.66015625,22.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,2.0
23,3.28125,9.7265625,0.71484375,3,4.19921875,0.66015625,23.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,2.0
24,5.21875,9.8046875,0.71484375,3,4.19921875,0.66015625,24.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,2.0
25,5.21875,9.7265625,0.18359375,3,4.19921875,0.66015625,25.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,2.0
26,5.21875,9.7265625,0.71484375,4,4.19921875,0.66015625,26.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,2.0
27,5.21875,9.7265625,0.71484375,3,2.72265625,0.66015625,27.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,2.0
28,5.21875,9.7265625,0.71484375,3,4.19921875,0.44140625,28.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,2.0
29,3.28125,9.8046875,0.18359375,4,2.72265625,0.44140625,29.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,2.0
30,9.21875,4.7265625,0.21484375,1,8.69921875,0.94140625,30.0,0.08236665535141606,0.05644364192685846,0.058318089715678444,3.0
31,7.28125,4.8046875,0.68359375,2,7.22265625,0.94140625,31.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,3.0
32,5.21875,9.7265625,0.71484375,3,4.19921875,0.66015625,32.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,3.0
33,3.28125,9.7265625,0.71484375,3,4.19921875,0.66015625,33.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,3.0
34,5.21875,9.8046875,0.71484375,3,4.19921875,0.66015625,34.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,3.0
35,5.21875,9.7265625,0.18359375,3,4.19921875,0.66015625,35.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,3.0
36,5.21875,9.7265625,0.71484375,4,4.19921875,0.66015625,36.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,3.0
37,5.21875,9.7265625,0.71484375,3,2.72265625,0.66015625,37.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,3.0
38,5.21875,9.7265625,0.71484375,3,4.19921875,0.44140625,38.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,3.0
39,3.28125,9.8046875,0.18359375,4,2.72265625,0.44140625,39.0,0.16118596609330857,0.12848906573522545,0.05338274469226068,3.0
40,9.21875,4.7265625,0.21484375,1,8.69921875,0.94140625,40.0,0.2526178290702679,0.1948039981723309,0.059143772451948635,4.0
