,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
32,2.953125,2.5078125,0.00390625,3.953125,0.66015625,0,0.330843416789095,0.2811964095814904,0.017995513074872238
22,2.953125,2.5078125,0.94140625,3.734375,0.66015625,0,0.2363444615658931,0.23339234160355632,0.0007454116564029056
23,2.953125,5.2265625,0.00390625,3.734375,0.66015625,0,0.4305603589799241,0.2697006739281146,1.1102230246251565e-16
93,0.703125,3.3515625,0.06640625,0.984375,0.59765625,0,2.0792813770806973,1.689942949398335,0.19645272402494726
44,0.953125,5.5078125,0.50390625,1.734375,0.16015625,0,1.6254934248535968,1.2942759066738476,0.041747048695530586
14,3.109375,2.5078125,0.00390625,3.734375,0.66015625,0,0.4421437752740228,0.4479638362999113,0.019574517039651768
63,0.953125,5.5078125,0.44140625,1.734375,0.16015625,0,1.482121633793941,1.1971137220573103,0.0
64,0.953125,5.5078125,0.50390625,1.953125,0.16015625,0,1.6931408054861414,1.3604025459340854,0.01413203456185455
40,3.109375,5.2265625,0.94140625,3.953125,0.52734375,0,0.2239866950967385,0.18491834728319245,0.0
51,1.109375,5.5078125,0.50390625,1.734375,0.16015625,0,2.155760142927772,1.758210826459113,0.08533020958960916
10,2.953125,2.5078125,0.00390625,3.734375,0.66015625,0,0.24838238806112298,0.15707079630260332,0.0016402970912426373
70,0.953125,5.5078125,0.50390625,1.734375,0.02734375,0,1.6020628490553313,1.2382646637660257,0.03287908566600925
85,1.859375,0.6328125,0.06640625,0.984375,0.59765625,0,2.1429322454480038,1.7739549966482286,0.9102556099996877
6,3.953125,4.0078125,0.75390625,0.734375,0.77734375,0,1.9396284441298266,1.6192285914556506,0.19122884591787315
90,0.703125,0.6328125,0.12890625,0.984375,0.59765625,0,2.1634721374182933,1.7728255546722995,0.8754656406234689
77,0.703125,0.6328125,0.06640625,0.984375,0.59765625,0,2.173559217443683,1.745483875322058,0.9040289723856944
35,2.953125,2.5078125,0.00390625,3.734375,0.52734375,0,0.1706172295460492,0.17128105627906504,0.006733163131814102
1,2.109375,0.7265625,0.69140625,2.953125,0.77734375,0,0.5049627258487832,0.42337469746454026,0.19604911386535817
68,1.109375,2.2265625,0.44140625,1.953125,0.02734375,0,2.0858856071193954,1.6689756171553976,0.39061605560790796
50,0.953125,2.2265625,0.50390625,1.734375,0.16015625,0,1.4140257988125762,1.1191392401542597,0.29011520563101567
36,2.953125,2.5078125,0.00390625,3.734375,0.52734375,1,0.4146543492040786,0.4015959571370812,0.028649743148928597
0,2.109375,0.7265625,0.69140625,2.953125,0.77734375,1,1.492711611815425,1.1720210311284511,0.4962920311747781
53,0.953125,2.2265625,0.50390625,1.734375,0.16015625,1,2.0524188404900854,1.6068325205413658,0.26622848166838287
55,1.109375,5.5078125,0.50390625,1.734375,0.16015625,1,1.810275081134878,1.4762561170372464,0.0
60,0.953125,5.5078125,0.44140625,1.734375,0.16015625,1,1.6487862295592788,1.2965902607950033,0.020697562221063864
91,0.703125,0.6328125,0.12890625,0.984375,0.59765625,1,2.0927199099780496,1.7110993987023133,0.9555555555555549
