,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
22,0.046875,1.9921875,0.29296875,0.421875,0.90234375,0,2.152871517178098,1.7511622792800794,0.4599470675930458
30,2.703125,5.1796875,0.24609375,0.421875,0.81640625,0,2.1922958166039477,1.7775537993780617,0.11864395054200935
76,1.703125,0.4921875,0.04296875,1.765625,0.15234375,0,2.0513748001059957,1.667052080062622,0.9413558817694903
70,3.046875,0.4921875,0.04296875,1.765625,0.15234375,0,2.0604189994531446,1.6246862544934284,0.9210636328346621
37,2.046875,4.9921875,0.79296875,2.765625,0.40234375,0,0.15797770903277703,0.1359713178125243,0.0
56,2.046875,4.9921875,0.79296875,2.421875,0.40234375,0,0.3475692005637777,0.3215244916418418,0.0
96,3.046875,0.4921875,0.04296875,1.765625,0.06640625,0,2.1124415384577713,1.7267519024689113,0.8942011834319518
14,0.046875,1.9921875,0.24609375,0.765625,0.90234375,0,2.1937442471655153,1.7689692310111766,0.4252817862645907
26,0.046875,1.9921875,0.29296875,0.765625,0.81640625,0,1.8998295357197086,1.5302356503119119,0.36060283376862734
39,0.703125,4.9921875,0.79296875,2.765625,0.40234375,0,0.16752522444509005,0.15598531987782208,0.0
83,3.046875,3.6796875,0.04296875,1.765625,0.15234375,0,2.180956739518715,1.7881598838016586,0.27334665220916404
51,2.046875,4.9921875,0.74609375,2.765625,0.40234375,0,0.0,0.0,0.0
8,0.046875,5.1796875,0.29296875,0.765625,0.90234375,0,2.1787200647311287,1.7653299319981075,0.13394955420713597
6,2.703125,1.9921875,0.29296875,0.765625,0.90234375,0,2.1871976390687013,1.7692727549935363,0.3969005493801311
87,3.046875,0.4921875,0.04296875,3.421875,0.15234375,0,0.8572495525184932,0.7407349908688717,0.7146667327255911
61,2.046875,4.9921875,0.79296875,2.765625,0.31640625,0,0.21598011001337347,0.23275096390666852,0.0
80,3.046875,0.4921875,0.99609375,1.765625,0.15234375,0,2.192344258263589,1.7801526220270907,0.7672968749999997
