,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
51,3.421875,2.5546875,0.44921875,2.546875,0.43359375,0,0.22365751976451836,0.24180245619517565,0.002064281535136492
65,0.328125,5.5546875,0.94921875,1.390625,0.93359375,0,2.1852547551383363,1.7507412368624955,0.06294320533746628
67,1.421875,5.5546875,0.94921875,1.390625,0.93359375,0,2.156465978224033,1.7304277109936148,0.05403834299678223
35,2.328125,2.5546875,0.44921875,3.390625,0.43359375,0,0.09641979068209831,0.10440977552455978,0.0
33,3.421875,0.4921875,0.44921875,3.390625,0.43359375,0,0.21399249190905023,0.1440709099913299,0.071252209559522
27,3.421875,2.5546875,0.44921875,3.390625,0.43359375,0,0.22931706924372322,0.2527586985954531,0.0004409935809947807
25,3.328125,4.9921875,0.40234375,3.546875,0.47265625,0,0.12962358223125123,0.14508440040833687,0.0
53,2.328125,0.4921875,0.15234375,2.546875,0.22265625,0,1.8804883860992903,1.5514059476676907,0.9138937114197543
78,1.421875,3.4921875,0.94921875,1.390625,0.93359375,0,1.6698185067344875,1.295391583720794,0.3275668031596517
80,1.421875,5.5546875,0.65234375,1.390625,0.93359375,0,1.5733099036038236,1.2714046261567435,0.0011873066058520898
45,3.421875,2.5546875,0.15234375,3.390625,0.43359375,0,0.5676507562644694,0.47368592245453245,0.03581454898624262
16,2.421875,4.0546875,0.69921875,0.390625,0.47265625,0,2.1543806607691254,1.7478110406913818,0.24241950706607737
15,2.421875,4.0546875,0.69921875,3.546875,0.18359375,0,0.1355225554650996,0.11089700140661336,1.1102230246251565e-16
85,1.421875,5.5546875,0.94921875,0.546875,0.93359375,0,2.188578943343508,1.7749361068411051,0.06741531559829483
60,3.421875,2.5546875,0.44921875,3.390625,0.22265625,0,0.2438554265027845,0.20484323729836723,0.002375007314689828
89,0.328125,3.4921875,0.65234375,0.546875,0.72265625,0,2.1918914648083123,1.770773739379505,0.1572484827149338
4,3.328125,4.0546875,0.69921875,0.390625,0.18359375,0,2.145534464749152,1.7223828810775599,0.210235499227459
92,1.421875,5.5546875,0.94921875,1.390625,0.72265625,0,2.1780843888746495,1.7735892700665914,0.042736143269762855
8,2.421875,4.0546875,0.40234375,0.390625,0.18359375,0,2.195536082264683,1.7830415775065076,0.24392049009631409
7,2.421875,4.9921875,0.69921875,0.390625,0.18359375,0,2.1507316544171893,1.7384058959480038,0.10497441515026484
1,3.328125,4.0546875,0.69921875,0.390625,0.18359375,1,2.1928081900154313,1.7756958728803294,0.22997320057822546
38,3.421875,0.4921875,0.44921875,3.390625,0.43359375,1,0.32061689518214037,0.2696898017318108,0.07479267471787127
47,3.421875,2.5546875,0.44921875,2.546875,0.43359375,1,0.48613987489114624,0.42928422063793636,0.08118876381322895
94,1.421875,5.5546875,0.94921875,1.390625,0.72265625,1,2.161703153413972,1.7580594011421862,0.057225760965180394
