,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
65,1.765625,1.9453125,0.95703125,0.546875,0.30078125,0,2.041303105283526,1.6387774159953672,0.44100499370737223
42,1.265625,4.8515625,0.58203125,1.515625,0.42578125,0,2.014544807957247,1.5641025527258388,0.03307504490713378
40,1.265625,4.8515625,0.23828125,0.046875,0.42578125,0,0.49077747940801986,0.36293853272179055,0.0
75,1.765625,2.6015625,0.61328125,0.546875,0.30078125,0,1.7113449696126863,1.393903511521797,0.33285241478331484
36,1.265625,5.6953125,0.58203125,0.046875,0.42578125,0,0.6160003151474984,0.487962540664921,0.0003153916735189055
82,1.765625,2.6015625,0.95703125,0.546875,0.29296875,0,2.164851866165573,1.743351539081051,0.3835435605751804
66,3.671875,2.6015625,0.95703125,0.546875,0.30078125,0,2.047556013113893,1.5934746040695387,0.36652856354882724
83,1.765625,2.6015625,0.95703125,3.015625,0.30078125,0,0.13234653975966942,0.11448758854862104,0.001305181524799734
28,2.171875,4.8515625,0.58203125,0.046875,0.42578125,0,0.7607072350755334,0.6752063749127434,0.007717599073288728
26,1.265625,4.8515625,0.58203125,0.046875,0.42578125,0,0.3813598032646568,0.25980972175419764,0.001029795336339262
54,1.265625,4.8515625,0.58203125,0.046875,0.66796875,0,0.5701324841807351,0.5011356355079942,0.0018256217411724007
19,0.171875,2.6953125,0.73828125,3.515625,0.16796875,0,0.1932891270141195,0.1929433353002329,0.06663245309212214
58,1.765625,2.6015625,0.95703125,0.546875,0.30078125,0,2.1539373234580053,1.7497112524689582,0.31980780467378067
91,3.671875,1.9453125,0.61328125,3.015625,0.29296875,0,0.33165349944472705,0.24278065029806262,0.02669708996595732
55,2.171875,5.6953125,0.23828125,1.515625,0.66796875,0,1.968830546579823,1.6364623598015797,0.0194879425655744
1,3.265625,1.8515625,0.73828125,2.046875,0.92578125,0,1.6358176651689096,1.3125621970893318,0.41763905843004845
11,3.265625,1.8515625,0.08203125,3.515625,0.92578125,0,0.806562695237393,0.7173223173885624,0.16490987453172778
10,3.265625,1.8515625,0.08203125,2.046875,0.16796875,0,2.0810629198551585,1.7139131226043918,0.4862772060408123
6,3.265625,2.6953125,0.08203125,2.046875,0.92578125,0,2.1056092343765234,1.6258924133733463,0.3327890947413718
95,3.765625,5.6015625,0.45703125,2.546875,0.80078125,0,0.21862242138441937,0.20190770673811978,0.0
12,3.265625,1.8515625,0.08203125,3.515625,0.92578125,1,0.924960113182874,0.6918414640019985,0.14900033171825697
76,1.765625,2.6015625,0.61328125,0.546875,0.30078125,1,2.1462223315562805,1.7580230848014724,0.39774694202043503
41,1.265625,4.8515625,0.23828125,0.046875,0.42578125,1,0.5246150059759386,0.3887944490268805,0.000871335372187837
2,3.265625,1.8515625,0.73828125,2.046875,0.92578125,1,2.1447057353763674,1.7160540197917524,0.4030938106056482
80,1.765625,2.6015625,0.95703125,3.015625,0.30078125,1,0.26862381854889417,0.19887954274010441,0.002252066379028611
4,3.265625,2.6953125,0.08203125,2.046875,0.92578125,1,1.7033608515354388,1.4367960074050858,0.21911530500819057
35,1.265625,5.6953125,0.58203125,0.046875,0.42578125,1,0.611782848684038,0.5190233674761164,0.0
81,1.765625,2.6015625,0.95703125,0.546875,0.29296875,1,2.040686747795366,1.6420246330778825,0.33205291793758296
68,3.671875,2.6015625,0.95703125,0.546875,0.30078125,1,2.140262185988691,1.7172479075257094,0.3669457951864292
31,2.171875,4.8515625,0.58203125,0.046875,0.42578125,1,0.5442038419231489,0.5106962168632242,0.006467768800749257
96,3.765625,5.6015625,0.45703125,2.546875,0.80078125,1,0.35186578281857345,0.25037781744614784,0.0
51,1.265625,4.8515625,0.58203125,0.046875,0.66796875,1,0.42834563166248585,0.33948635017229173,0.0008365258213558213
25,1.265625,4.8515625,0.58203125,0.046875,0.42578125,1,0.4652989071570871,0.38415961415457384,0.0018342006376206588
71,1.765625,1.9453125,0.95703125,0.546875,0.30078125,1,1.8936335798771073,1.5085328755508414,0.43427467587119994
56,2.171875,5.6953125,0.23828125,1.515625,0.66796875,1,2.058576645270504,1.6800908238615493,0.01583890187850423
20,0.171875,2.6953125,0.73828125,3.515625,0.16796875,1,0.11769647668280342,0.10764287574600474,0.07000014842559585
18,3.265625,1.8515625,0.08203125,2.046875,0.16796875,1,2.1903281098815346,1.7292877134822915,0.34422965570454533
57,1.765625,2.6015625,0.95703125,0.546875,0.30078125,1,1.9583314947548411,1.6353285048967305,0.28852904780734134
90,3.671875,1.9453125,0.61328125,3.015625,0.29296875,1,0.3589141522879699,0.246071923279792,0.1274155715965492
45,1.265625,4.8515625,0.58203125,1.515625,0.42578125,1,2.116900226427201,1.7054637597698192,0.1434043748828414
52,1.265625,4.8515625,0.58203125,0.046875,0.66796875,2,0.43123242907354953,0.3309997408348653,0.0
60,2.171875,5.6953125,0.23828125,1.515625,0.66796875,2,1.9847792945736429,1.543764878398823,0.018945741186337323
77,1.765625,2.6015625,0.61328125,0.546875,0.30078125,2,2.003611068461438,1.6207846144887448,0.3559808350448502
72,1.765625,1.9453125,0.95703125,0.546875,0.30078125,2,2.046733958891767,1.6596651518928398,0.44358578870443777
67,3.671875,2.6015625,0.95703125,0.546875,0.30078125,2,2.1024630261576975,1.7212069843468472,0.4200008506840145
59,1.765625,2.6015625,0.95703125,0.546875,0.30078125,2,2.125307739877413,1.7480563009710195,0.38012431814339853
0,3.265625,1.8515625,0.73828125,2.046875,0.92578125,2,1.870606769020574,1.5481951428845193,0.4750030194942216
43,1.265625,4.8515625,0.23828125,0.046875,0.42578125,2,0.29854940727505336,0.2631741371725541,0.0004577621523614017
97,3.765625,5.6015625,0.45703125,2.546875,0.80078125,2,0.41197237231522915,0.37245389390860995,0.0
5,3.265625,2.6953125,0.08203125,2.046875,0.92578125,2,2.163021182212556,1.713625613628415,0.4322442693577012
93,3.671875,1.9453125,0.61328125,3.015625,0.29296875,2,0.28547005651997526,0.2765531101146436,0.0032126136806982417
15,3.265625,1.8515625,0.08203125,3.515625,0.92578125,2,0.3398955485968034,0.3532003563592825,0.0740235531058413
17,3.265625,1.8515625,0.08203125,2.046875,0.16796875,2,2.152887980658896,1.7126629092063845,0.4451908419808238
44,1.265625,4.8515625,0.58203125,1.515625,0.42578125,2,2.169426177526097,1.764827075621754,0.0878063971376703
21,0.171875,2.6953125,0.73828125,3.515625,0.16796875,2,0.11028124348722444,0.10842290906437113,0.06849397495315966
86,1.765625,2.6015625,0.95703125,0.546875,0.29296875,2,2.185614862914694,1.778222693903992,0.3467864339889156
27,1.265625,4.8515625,0.58203125,0.046875,0.42578125,2,0.5959220149429416,0.5538902575422087,0.004865954846988596
84,1.765625,2.6015625,0.95703125,3.015625,0.30078125,2,0.20737759223222724,0.21348218574321648,0.0012859835671418796
38,1.265625,5.6953125,0.58203125,0.046875,0.42578125,2,0.5745005370792357,0.4935950660813996,0.0007522012610329532
32,2.171875,4.8515625,0.58203125,0.046875,0.42578125,2,0.6565787325092975,0.509807224175861,0.0005931998546512274
88,1.765625,2.6015625,0.95703125,0.546875,0.29296875,3,2.120767894559368,1.7321621981730493,0.3504806400197351
92,3.671875,1.9453125,0.61328125,3.015625,0.29296875,3,0.23051109852393303,0.2453866137592232,0.04990935629975912
69,3.671875,2.6015625,0.95703125,0.546875,0.30078125,3,2.1147481430079385,1.71167756983984,0.2599904891715312
74,1.765625,1.9453125,0.95703125,0.546875,0.30078125,3,2.189419712712924,1.7639499708108344,0.43081647802620165
78,1.765625,2.6015625,0.61328125,0.546875,0.30078125,3,2.0828044491243447,1.656547737592884,0.30484986186962265
87,1.765625,2.6015625,0.95703125,3.015625,0.30078125,3,0.1436689295597501,0.11460649840633218,0.011401378924480982
99,3.765625,5.6015625,0.45703125,2.546875,0.80078125,3,1.6799702935727174,1.329838451137781,0.0030592617354811835
63,2.171875,5.6953125,0.23828125,1.515625,0.66796875,3,2.197307025225483,1.7806252397432507,0.06022617395451518
34,2.171875,4.8515625,0.58203125,0.046875,0.42578125,3,0.5156071119207527,0.44189575270976816,0.004150685120121858
16,3.265625,1.8515625,0.08203125,2.046875,0.16796875,3,1.8955194590502762,1.5805728225066502,0.3441078276880525
14,3.265625,1.8515625,0.08203125,3.515625,0.92578125,3,0.7303790401094341,0.5895086834181025,0.1094165385192063
39,1.265625,5.6953125,0.58203125,0.046875,0.42578125,3,0.35684630188754274,0.3185995009130296,0.0
29,1.265625,4.8515625,0.58203125,0.046875,0.42578125,3,0.41960806139276174,0.3555235501659325,0.0007759541163455674
48,1.265625,4.8515625,0.23828125,0.046875,0.42578125,3,0.24934423873535372,0.2566767614692844,0.0
47,1.265625,4.8515625,0.58203125,1.515625,0.42578125,3,1.4091980450047863,1.1908991884000155,0.05629646208972523
50,1.265625,4.8515625,0.58203125,0.046875,0.66796875,3,0.5198635846505022,0.4126468932981901,0.0
8,3.265625,1.8515625,0.73828125,2.046875,0.92578125,3,1.6797733438750904,1.3503120130745476,0.49955905956657026
61,1.765625,2.6015625,0.95703125,0.546875,0.30078125,3,2.073590790285939,1.6656545777553988,0.34801170792757796
3,3.265625,2.6953125,0.08203125,2.046875,0.92578125,3,2.096909117319257,1.6395330263625096,0.2655058085594
23,0.171875,2.6953125,0.73828125,3.515625,0.16796875,3,0.07322824820004907,0.06537428283475528,0.0721122927699199
94,3.671875,1.9453125,0.61328125,3.015625,0.29296875,4,0.09733339767425193,0.11159466479680581,0.004203444992767147
13,3.265625,1.8515625,0.08203125,3.515625,0.92578125,4,1.369741557097014,1.0560726432263405,0.2458622754500752
7,3.265625,2.6953125,0.08203125,2.046875,0.92578125,4,2.0400045759114334,1.6751513571549688,0.33627405105289
89,1.765625,2.6015625,0.95703125,0.546875,0.29296875,4,2.05655105725811,1.6601194930895096,0.26784165738693555
22,3.265625,1.8515625,0.08203125,2.046875,0.16796875,4,1.6459585908585639,1.364606583199583,0.1885431740383205
9,3.265625,1.8515625,0.73828125,2.046875,0.92578125,4,1.956347808690156,1.614070804989461,0.4553538298909825
30,1.265625,4.8515625,0.58203125,0.046875,0.42578125,4,0.5650960821108588,0.49593060927986987,0.0008283920788860616
