,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,8.90625,0.4296875,0.62890625,1,8.06640625,0.90234375,0.0,0.5426059428198783,0.48821088324120815,0.12559464662087272,0.0
1,8.90625,0.4296875,0.62890625,1,6.30859375,0.90234375,1.0,0.5367096312587804,0.38909280732201956,0.12260114675224643,0.0
2,8.90625,0.4296875,0.62890625,1,8.06640625,0.18359375,2.0,0.2896473853362924,0.2681110208114804,0.10715674992884043,0.0
3,7.96875,0.6640625,0.11328125,1,6.30859375,0.18359375,3.0,0.2896473853362924,0.2681110208114804,0.10715674992884043,0.0
4,4.90625,5.4296875,0.12890625,3,3.56640625,0.40234375,4.0,0.2896473853362924,0.2681110208114804,0.10715674992884043,0.0
5,3.96875,5.4296875,0.12890625,3,3.56640625,0.40234375,5.0,0.2896473853362924,0.2681110208114804,0.10715674992884043,0.0
6,4.90625,5.6640625,0.12890625,3,3.56640625,0.40234375,6.0,0.2896473853362924,0.2681110208114804,0.10715674992884043,0.0
7,4.90625,5.4296875,0.61328125,3,3.56640625,0.40234375,7.0,0.2896473853362924,0.2681110208114804,0.10715674992884043,0.0
8,4.90625,5.4296875,0.12890625,3,3.56640625,0.40234375,8.0,0.2896473853362924,0.2681110208114804,0.10715674992884043,0.0
9,4.90625,5.4296875,0.12890625,3,1.80859375,0.40234375,9.0,0.2896473853362924,0.2681110208114804,0.10715674992884043,0.0
10,8.90625,0.4296875,0.62890625,1,8.06640625,0.90234375,10.0,0.8247699544758562,0.6304112802473448,0.11449148969470037,1.0
11,8.90625,0.4296875,0.62890625,1,6.30859375,0.90234375,11.0,0.5835487097736177,0.48049586222327945,0.11126483252553972,1.0
12,8.90625,0.4296875,0.62890625,1,8.06640625,0.18359375,12.0,0.32549820915349587,0.2554642250469553,0.125196468911215,1.0
13,7.96875,0.6640625,0.11328125,1,6.30859375,0.18359375,13.0,0.32549820915349587,0.2554642250469553,0.125196468911215,1.0
14,4.90625,5.4296875,0.12890625,3,3.56640625,0.40234375,14.0,0.32549820915349587,0.2554642250469553,0.125196468911215,1.0
15,3.96875,5.4296875,0.12890625,3,3.56640625,0.40234375,15.0,0.32549820915349587,0.2554642250469553,0.125196468911215,1.0
16,4.90625,5.6640625,0.12890625,3,3.56640625,0.40234375,16.0,0.5426059428198783,0.48821088324120815,0.12559464662087272,1.0
17,4.90625,5.4296875,0.61328125,3,3.56640625,0.40234375,17.0,0.5426059428198783,0.48821088324120815,0.12559464662087272,1.0
