,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,8.15625,7.8515625,0.84765625,3,5.53515625,0.12109375,0.0,0.10002068007710155,0.11154993335650576,0.004767384353970033,0.0
1,8.15625,4.4921875,0.39453125,3,5.53515625,0.12109375,1.0,0.1784223244573943,0.14588038668194603,0.0075604641797132055,0.0
2,8.15625,4.4921875,0.84765625,1,5.53515625,0.12109375,2.0,0.06996790656370026,0.0724064211759036,0.05911745826984618,0.0
3,8.15625,4.4921875,0.84765625,3,6.02734375,0.12109375,3.0,0.1473714852317893,0.13358564570562798,0.008916426329157096,0.0
4,8.15625,4.4921875,0.84765625,3,5.53515625,0.27734375,4.0,0.12393608553828077,0.0878644309708351,0.00426703914133289,0.0
5,3.71875,7.8515625,0.39453125,1,6.02734375,0.27734375,5.0,0.12393608553828077,0.0878644309708351,0.00426703914133289,0.0
6,4.15625,9.4921875,0.34765625,1,1.03515625,0.62109375,6.0,0.12393608553828077,0.0878644309708351,0.00426703914133289,0.0
7,7.71875,9.4921875,0.34765625,1,1.03515625,0.62109375,7.0,0.12393608553828077,0.0878644309708351,0.00426703914133289,0.0
8,4.15625,2.8515625,0.34765625,1,1.03515625,0.62109375,8.0,0.12393608553828077,0.0878644309708351,0.00426703914133289,0.0
9,4.15625,9.4921875,0.89453125,1,1.03515625,0.62109375,9.0,0.12393608553828077,0.0878644309708351,0.00426703914133289,0.0
10,8.15625,7.8515625,0.84765625,3,5.53515625,0.12109375,10.0,0.2927825975284931,0.2281872662482594,0.0051200745536003345,1.0
11,8.15625,4.4921875,0.39453125,3,5.53515625,0.12109375,11.0,0.35571293023922573,0.2809785327731696,0.008436013374832768,1.0
12,8.15625,4.4921875,0.84765625,1,5.53515625,0.12109375,12.0,0.1423077255998588,0.14092337289424817,0.05876684305436433,1.0
13,8.15625,4.4921875,0.84765625,3,6.02734375,0.12109375,13.0,0.15953660881340154,0.1586735445154953,0.01015850289769163,1.0
14,8.15625,4.4921875,0.84765625,3,5.53515625,0.27734375,14.0,0.1014282458580786,0.09416523747939316,0.009987376134049958,1.0
15,3.71875,7.8515625,0.39453125,1,6.02734375,0.27734375,15.0,0.1014282458580786,0.09416523747939316,0.009987376134049958,1.0
16,4.15625,9.4921875,0.34765625,1,1.03515625,0.62109375,16.0,0.10002068007710155,0.11154993335650576,0.004767384353970033,1.0
17,7.71875,9.4921875,0.34765625,1,1.03515625,0.62109375,17.0,0.10002068007710155,0.11154993335650576,0.004767384353970033,1.0
18,4.15625,2.8515625,0.34765625,1,1.03515625,0.62109375,18.0,0.10002068007710155,0.11154993335650576,0.004767384353970033,1.0
19,4.15625,9.4921875,0.89453125,1,1.03515625,0.62109375,19.0,0.10002068007710155,0.11154993335650576,0.004767384353970033,1.0
20,8.15625,7.8515625,0.84765625,3,5.53515625,0.12109375,20.0,0.2307890764022723,0.1870342178851603,0.0030282073038195023,2.0
21,8.15625,4.4921875,0.39453125,3,5.53515625,0.12109375,21.0,0.12226724034440394,0.14395611606825368,0.00694344096464683,2.0
22,8.15625,4.4921875,0.84765625,1,5.53515625,0.12109375,22.0,0.21056545329647164,0.22469176357439702,0.056951221464474344,2.0
23,8.15625,4.4921875,0.84765625,3,6.02734375,0.12109375,23.0,0.23460197065511515,0.12771676815929406,0.010464554377332486,2.0
24,8.15625,4.4921875,0.84765625,3,5.53515625,0.27734375,24.0,0.1319359240188922,0.11766733560698135,0.005678630948662611,2.0
25,3.71875,7.8515625,0.39453125,1,6.02734375,0.27734375,25.0,0.1423077255998588,0.14092337289424817,0.05876684305436433,2.0
26,4.15625,9.4921875,0.34765625,1,1.03515625,0.62109375,26.0,0.15953660881340154,0.1586735445154953,0.01015850289769163,2.0
27,7.71875,9.4921875,0.34765625,1,1.03515625,0.62109375,27.0,0.15953660881340154,0.1586735445154953,0.01015850289769163,2.0
28,4.15625,2.8515625,0.34765625,1,1.03515625,0.62109375,28.0,0.1014282458580786,0.09416523747939316,0.009987376134049958,2.0
29,4.15625,9.4921875,0.89453125,1,1.03515625,0.62109375,29.0,0.1014282458580786,0.09416523747939316,0.009987376134049958,2.0
30,8.15625,7.8515625,0.84765625,3,5.53515625,0.12109375,30.0,0.2057858817412696,0.18269858907142886,0.007931832288318869,3.0
31,8.15625,4.4921875,0.39453125,3,5.53515625,0.12109375,31.0,0.1467671981008323,0.1256972505371371,0.009545278628570797,3.0
32,8.15625,4.4921875,0.84765625,1,5.53515625,0.12109375,32.0,0.20165101033443322,0.18851370315056812,0.05958457097302613,3.0
33,8.15625,4.4921875,0.84765625,3,6.02734375,0.12109375,33.0,0.15962877898405245,0.1638697962224943,0.010656808092564085,3.0
34,8.15625,4.4921875,0.84765625,3,5.53515625,0.27734375,34.0,0.06784127307334482,0.06265424615315075,0.008758745539167861,3.0
35,3.71875,7.8515625,0.39453125,1,6.02734375,0.27734375,35.0,0.10002068007710155,0.11154993335650576,0.004767384353970033,3.0
36,4.15625,9.4921875,0.34765625,1,1.03515625,0.62109375,36.0,0.10002068007710155,0.11154993335650576,0.004767384353970033,3.0
37,7.71875,9.4921875,0.34765625,1,1.03515625,0.62109375,37.0,0.10002068007710155,0.11154993335650576,0.004767384353970033,3.0
38,4.15625,2.8515625,0.34765625,1,1.03515625,0.62109375,38.0,0.10002068007710155,0.11154993335650576,0.004767384353970033,3.0
39,4.15625,9.4921875,0.89453125,1,1.03515625,0.62109375,39.0,0.10002068007710155,0.11154993335650576,0.004767384353970033,3.0
40,8.15625,7.8515625,0.84765625,3,5.53515625,0.12109375,40.0,0.1670261043450275,0.10857007702487774,0.006797050101857688,4.0
41,8.15625,4.4921875,0.39453125,3,5.53515625,0.12109375,41.0,0.09148317795422586,0.1043592977415451,0.00819497861272711,4.0
42,8.15625,4.4921875,0.84765625,1,5.53515625,0.12109375,42.0,0.23880536048272952,0.1705393427305172,0.05887633779290737,4.0
43,8.15625,4.4921875,0.84765625,3,6.02734375,0.12109375,43.0,0.23340755354201234,0.193426425416143,0.011135982379875148,4.0
44,8.15625,4.4921875,0.84765625,3,5.53515625,0.27734375,44.0,0.15969016039288622,0.1622573676413331,0.009163043780783225,4.0
45,3.71875,7.8515625,0.39453125,1,6.02734375,0.27734375,45.0,0.21056545329647164,0.22469176357439702,0.056951221464474344,4.0
46,4.15625,9.4921875,0.34765625,1,1.03515625,0.62109375,46.0,0.23460197065511515,0.12771676815929406,0.010464554377332486,4.0
47,7.71875,9.4921875,0.34765625,1,1.03515625,0.62109375,47.0,0.23460197065511515,0.12771676815929406,0.010464554377332486,4.0
48,4.15625,2.8515625,0.34765625,1,1.03515625,0.62109375,48.0,0.1319359240188922,0.11766733560698135,0.005678630948662611,4.0
49,4.15625,9.4921875,0.89453125,1,1.03515625,0.62109375,49.0,0.1319359240188922,0.11766733560698135,0.005678630948662611,4.0
