,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,6.53125,5.5859375,0.83203125,2,7.08203125,0.60546875,0.0,0.18393188021862542,0.17414966968052942,0.02666898255336618,0.0
1,7.59375,9.8828125,0.62890625,2,7.29296875,0.60546875,1.0,0.16417160172268838,0.11957688102936756,0.025835440059831502,0.0
2,8.53125,3.0859375,0.08203125,3,9.33203125,0.04296875,2.0,0.3536293631250608,0.3104899802999174,0.018310898752341043,0.0
3,5.59375,3.0859375,0.08203125,3,9.33203125,0.04296875,3.0,0.3536293631250608,0.3104899802999174,0.018310898752341043,0.0
4,8.53125,7.3828125,0.08203125,3,9.33203125,0.04296875,4.0,0.2723297351714129,0.24135611286994588,0.002034687533634061,0.0
5,8.53125,3.0859375,0.87890625,3,9.33203125,0.04296875,5.0,0.20283619599967348,0.1845638883983142,0.015106182522417244,0.0
6,8.53125,3.0859375,0.08203125,1,9.33203125,0.04296875,6.0,0.6807963877836459,0.5811624076117783,0.07245260566123855,0.0
7,8.53125,3.0859375,0.08203125,3,9.54296875,0.04296875,7.0,0.4260671510664263,0.35411194196586715,0.023947241662635704,0.0
8,8.53125,3.0859375,0.08203125,3,9.33203125,0.85546875,8.0,0.3026612186127281,0.2843157419616202,0.021153597522163392,0.0
9,5.59375,7.3828125,0.87890625,1,9.54296875,0.85546875,9.0,0.3026612186127281,0.2843157419616202,0.021153597522163392,0.0
10,6.53125,5.5859375,0.83203125,2,7.08203125,0.60546875,10.0,0.3026612186127281,0.2843157419616202,0.021153597522163392,1.0
11,7.59375,9.8828125,0.62890625,2,7.29296875,0.60546875,11.0,0.3026612186127281,0.2843157419616202,0.021153597522163392,1.0
12,8.53125,3.0859375,0.08203125,3,9.33203125,0.04296875,12.0,0.1217668927746473,0.13314610783550354,0.015932080777301953,1.0
13,5.59375,3.0859375,0.08203125,3,9.33203125,0.04296875,13.0,0.1217668927746473,0.13314610783550354,0.015932080777301953,1.0
14,8.53125,7.3828125,0.08203125,3,9.33203125,0.04296875,14.0,0.25094035352718963,0.22743448919703452,0.006905429192509499,1.0
15,8.53125,3.0859375,0.87890625,3,9.33203125,0.04296875,15.0,0.27953527246573256,0.22914730346226525,0.013804414659103342,1.0
16,8.53125,3.0859375,0.08203125,1,9.33203125,0.04296875,16.0,0.4941975233217985,0.38804665821601125,0.07727517835986412,1.0
17,8.53125,3.0859375,0.08203125,3,9.54296875,0.04296875,17.0,0.12237531770429427,0.12967282305511751,0.014468364307517051,1.0
18,8.53125,3.0859375,0.08203125,3,9.33203125,0.85546875,18.0,0.3219234501120428,0.32270372666973984,0.01793645091486662,1.0
19,5.59375,7.3828125,0.87890625,1,9.54296875,0.85546875,19.0,0.3536293631250608,0.3104899802999174,0.018310898752341043,1.0
20,6.53125,5.5859375,0.83203125,2,7.08203125,0.60546875,20.0,0.20283619599967348,0.1845638883983142,0.015106182522417244,2.0
21,7.59375,9.8828125,0.62890625,2,7.29296875,0.60546875,21.0,0.6807963877836459,0.5811624076117783,0.07245260566123855,2.0
22,8.53125,3.0859375,0.08203125,3,9.33203125,0.04296875,22.0,0.265355656091065,0.21360240337126113,0.015267147104531253,2.0
23,5.59375,3.0859375,0.08203125,3,9.33203125,0.04296875,23.0,0.4260671510664263,0.35411194196586715,0.023947241662635704,2.0
24,8.53125,7.3828125,0.08203125,3,9.33203125,0.04296875,24.0,0.2495464367104573,0.20477446570402016,0.005892033637604072,2.0
25,8.53125,3.0859375,0.87890625,3,9.33203125,0.04296875,25.0,0.09119567301381513,0.06847751100460518,0.010850132298709847,2.0
26,8.53125,3.0859375,0.08203125,1,9.33203125,0.04296875,26.0,0.3225763884681964,0.23207828316316,0.06005263788578476,2.0
27,8.53125,3.0859375,0.08203125,3,9.54296875,0.04296875,27.0,0.1775606714848387,0.17718976226859037,0.01800593790411746,2.0
28,8.53125,3.0859375,0.08203125,3,9.33203125,0.85546875,28.0,0.1292192446173401,0.1505071299365263,0.012639440370994431,2.0
29,5.59375,7.3828125,0.87890625,1,9.54296875,0.85546875,29.0,0.25094035352718963,0.22743448919703452,0.006905429192509499,2.0
30,6.53125,5.5859375,0.83203125,2,7.08203125,0.60546875,30.0,0.27953527246573256,0.22914730346226525,0.013804414659103342,3.0
31,7.59375,9.8828125,0.62890625,2,7.29296875,0.60546875,31.0,0.27953527246573256,0.22914730346226525,0.013804414659103342,3.0
32,8.53125,3.0859375,0.08203125,3,9.33203125,0.04296875,32.0,0.14932813415810464,0.1320416476047801,0.011517977007823088,3.0
33,5.59375,3.0859375,0.08203125,3,9.33203125,0.04296875,33.0,0.4941975233217985,0.38804665821601125,0.07727517835986412,3.0
34,8.53125,7.3828125,0.08203125,3,9.33203125,0.04296875,34.0,0.2359183140395238,0.20729609866271342,0.005292341614335588,3.0
35,8.53125,3.0859375,0.87890625,3,9.33203125,0.04296875,35.0,0.15685306194646317,0.14117402987602917,0.01434597993270473,3.0
36,8.53125,3.0859375,0.08203125,1,9.33203125,0.04296875,36.0,0.12031881508525737,0.0912439844487839,0.06257088661842644,3.0
37,8.53125,3.0859375,0.08203125,3,9.54296875,0.04296875,37.0,0.26870932523421465,0.25509157226248064,0.025512697633627568,3.0
38,8.53125,3.0859375,0.08203125,3,9.33203125,0.85546875,38.0,0.49886656383160266,0.37703861940741845,0.030009924963245505,3.0
39,5.59375,7.3828125,0.87890625,1,9.54296875,0.85546875,39.0,0.4260671510664263,0.35411194196586715,0.023947241662635704,3.0
40,6.53125,5.5859375,0.83203125,2,7.08203125,0.60546875,40.0,0.09119567301381513,0.06847751100460518,0.010850132298709847,4.0
41,7.59375,9.8828125,0.62890625,2,7.29296875,0.60546875,41.0,0.3225763884681964,0.23207828316316,0.06005263788578476,4.0
42,8.53125,3.0859375,0.08203125,3,9.33203125,0.04296875,42.0,0.3191852207735901,0.23621529501386074,0.01759775448535572,4.0
43,5.59375,3.0859375,0.08203125,3,9.33203125,0.04296875,43.0,0.1292192446173401,0.1505071299365263,0.012639440370994431,4.0
44,8.53125,7.3828125,0.08203125,3,9.33203125,0.04296875,44.0,0.1995896677946453,0.1306030293175183,0.007580950778238532,4.0
45,8.53125,3.0859375,0.87890625,3,9.33203125,0.04296875,45.0,0.16726297052853561,0.16396212976449107,0.013728610307458422,4.0
46,8.53125,3.0859375,0.08203125,1,9.33203125,0.04296875,46.0,0.4161846329521058,0.43515389535619003,0.0666977495107653,4.0
47,8.53125,3.0859375,0.08203125,3,9.54296875,0.04296875,47.0,0.21174048148882796,0.17103196150349645,0.014791347824528511,4.0
48,8.53125,3.0859375,0.08203125,3,9.33203125,0.85546875,48.0,0.3026994862320309,0.2646391523480243,0.018624822206091046,4.0
49,5.59375,7.3828125,0.87890625,1,9.54296875,0.85546875,49.0,0.2495464367104573,0.20477446570402016,0.005892033637604072,4.0
