,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,8.71875,1.6015625,0.77734375,2,3.63671875,0.47265625,0.0,0.3521169064959346,0.29981115879524933,0.4738636681080579,0.0
1,8.78125,1.6015625,0.77734375,2,3.63671875,0.47265625,1.0,0.35761343201321205,0.2778062212579925,0.23195581630686016,0.0
2,8.71875,5.4296875,0.77734375,2,3.63671875,0.47265625,2.0,0.35761343201321205,0.2778062212579925,0.23195581630686016,0.0
3,8.71875,1.6015625,0.37109375,2,3.63671875,0.47265625,3.0,0.35761343201321205,0.2778062212579925,0.23195581630686016,0.0
4,8.71875,1.6015625,0.77734375,1,3.63671875,0.47265625,4.0,0.35761343201321205,0.2778062212579925,0.23195581630686016,0.0
5,8.71875,1.6015625,0.77734375,2,1.03515625,0.47265625,5.0,0.35761343201321205,0.2778062212579925,0.23195581630686016,0.0
6,8.71875,1.6015625,0.77734375,2,3.63671875,0.87890625,6.0,0.35761343201321205,0.2778062212579925,0.23195581630686016,0.0
7,8.78125,5.4296875,0.37109375,1,1.03515625,0.87890625,7.0,1.9347702092876848,1.61200991276274,0.150724089501333,0.0
8,4.71875,6.6015625,0.27734375,4,8.13671875,0.97265625,8.0,1.9347702092876848,1.61200991276274,0.150724089501333,0.0
9,4.78125,6.6015625,0.27734375,4,8.13671875,0.97265625,9.0,1.9347702092876848,1.61200991276274,0.150724089501333,0.0
10,8.71875,1.6015625,0.77734375,2,3.63671875,0.47265625,10.0,1.9347702092876848,1.61200991276274,0.150724089501333,1.0
11,8.78125,1.6015625,0.77734375,2,3.63671875,0.47265625,11.0,0.4717361324384932,0.4394825297574701,0.16827584547343472,1.0
12,8.71875,5.4296875,0.77734375,2,3.63671875,0.47265625,12.0,0.4717361324384932,0.4394825297574701,0.16827584547343472,1.0
