,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
0,1.796875,4.6171875,0.55859375,2.015625,0.21484375,0,1.561752011652645,1.2803364760417917,0.09822336569784262
79,1.453125,1.8046875,0.68359375,2.171875,0.62890625,0,0.40160797947178467,0.32713898524709056,0.3642984384678807
78,3.296875,5.3671875,0.60546875,0.515625,0.62890625,0,2.1794351399296272,1.77624817367908,0.11160366141161629
75,3.296875,5.3671875,0.60546875,2.171875,0.58984375,0,1.4566556731063558,1.1336337012580722,0.0
70,3.296875,5.3671875,0.68359375,0.515625,0.58984375,0,2.1437181462226516,1.716821979970898,0.1239915864615396
60,1.453125,5.3671875,0.60546875,0.515625,0.58984375,0,2.1363338495436284,1.7282337907876202,0.11273385642330233
59,3.296875,1.8046875,0.60546875,0.515625,0.58984375,0,2.195743375236161,1.7809516286295881,0.5131215537133444
55,3.296875,5.3671875,0.60546875,0.515625,0.58984375,0,2.0595512342101046,1.6859759639191245,0.08482851829650748
50,3.453125,4.8046875,0.18359375,0.171875,0.12890625,0,2.168248398457658,1.7590358410047262,0.14795431513548474
45,1.296875,2.3671875,0.10546875,2.515625,0.12890625,0,0.9389003195386584,0.6735099332179223,0.09521343733924784
39,1.296875,2.3671875,0.10546875,0.171875,0.08984375,0,2.1451708121786206,1.741580698868858,0.3203048914261261
91,0.453125,0.8671875,0.35546875,3.515625,0.83984375,0,0.2615343044438441,0.2063903073772114,0.10944722796505642
34,1.296875,2.3671875,0.18359375,2.515625,0.08984375,0,0.49183529504992024,0.4200062123231514,0.06875574669968088
30,1.296875,4.8046875,0.10546875,2.515625,0.08984375,0,1.2665365910202218,1.1336465410445742,0.004383454934188874
25,3.453125,2.3671875,0.10546875,2.515625,0.08984375,0,0.7506118261568844,0.5566441880246483,0.1399722930829258
16,1.296875,2.3671875,0.10546875,2.515625,0.08984375,0,0.9717169234368681,0.8155064012047534,0.11982637520007308
90,2.296875,0.8671875,0.35546875,3.515625,0.83984375,0,0.19397811892369396,0.14866825771894115,0.032066222588567325
7,1.796875,4.6171875,0.48046875,2.671875,0.21484375,0,0.14655787512638654,0.1667962864935276,0.0
10,2.953125,2.5546875,0.55859375,2.671875,0.75390625,0,0.3002139108088926,0.283361598248859,0.08337074179509243
11,1.796875,4.6171875,0.48046875,2.015625,0.75390625,0,1.5127567832045308,1.2093392981279205,0.00482285083041159
17,1.296875,2.3671875,0.10546875,2.515625,0.08984375,1,1.4966586115403586,1.0777922029810811,0.1555482845015954
51,3.453125,4.8046875,0.18359375,0.171875,0.12890625,1,2.189714787744408,1.7618564428041403,0.16187995559378682
9,1.796875,4.6171875,0.48046875,2.015625,0.75390625,1,1.5489098001611288,1.2471112763044516,0.004143049801877102
87,1.453125,1.8046875,0.68359375,2.171875,0.62890625,1,1.626974678428904,1.3469189845316427,0.44673748647345746
56,3.296875,5.3671875,0.60546875,0.515625,0.58984375,1,2.178013553810974,1.7699666028775964,0.08847056405788717
41,1.296875,2.3671875,0.10546875,0.171875,0.08984375,1,2.1784808063416707,1.7579597504758135,0.35061088999999585
