,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
49,2.484375,5.6953125,0.34765625,0.609375,0.00390625,0,2.0525431624506623,1.6936892609668917,0.06644063455033875
33,0.484375,1.2890625,0.78515625,1.578125,0.05859375,0,0.9893677040672351,0.8191075227374561,0.13028942700804438
26,3.078125,2.6953125,0.84765625,1.578125,0.50390625,0,1.6826409292558546,1.3456627268848385,0.39360221733403455
25,3.078125,2.6953125,0.78515625,2.609375,0.50390625,0,0.11204793206279527,0.11195470093429982,0.0008552328241266949
87,1.578125,0.5390625,0.22265625,0.109375,0.12890625,0,0.17031612153185544,0.1851071828832904,0.14037269140585676
77,2.484375,4.2890625,0.28515625,3.578125,0.55859375,0,0.16318498017680352,0.13290498503678266,0.0
18,3.078125,1.2890625,0.84765625,2.609375,0.50390625,0,1.7949490833945123,1.4188126377907497,0.41702689896722717
44,3.078125,2.6953125,0.84765625,2.609375,0.05859375,0,0.2414676033223742,0.19749941958003356,0.00043501680001914456
45,1.078125,5.6953125,0.34765625,0.609375,0.00390625,0,2.1034657365766316,1.7283155828384098,0.06205324314031757
15,3.078125,2.6953125,0.84765625,2.609375,0.50390625,0,0.2595803032233805,0.21671012684374025,0.0009360260008980034
66,1.078125,5.6953125,0.34765625,3.578125,0.00390625,0,0.1762935027799064,0.1532345460441629,0.0
95,1.578125,1.9453125,0.91015625,0.109375,0.12890625,0,1.2442882824298491,1.0143614352586265,0.20519710817422687
86,3.984375,1.9453125,0.22265625,0.109375,0.12890625,0,1.4827884911628921,1.1459338453738834,0.2181836935827729
53,1.078125,4.2890625,0.34765625,0.609375,0.00390625,0,2.099987486861929,1.6763992659628941,0.13304764426787755
8,0.484375,2.6953125,0.84765625,2.609375,0.50390625,0,1.6158411999367173,1.2752549122645116,0.2845495878995193
