,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,6.28125,9.6484375,0.67578125,2,9.05078125,0.69921875,0.0,0.0,0.0,0.025247856217521323,0.0
1,6.28125,9.6484375,0.67578125,4,7.01171875,0.69921875,1.0,0.1642620483481889,0.12232741696097031,0.0,0.0
2,6.28125,9.6484375,0.67578125,4,9.05078125,0.94921875,2.0,0.12376027288272606,0.1087948742820055,0.0,0.0
3,3.84375,1.4453125,0.84765625,2,7.01171875,0.94921875,3.0,0.12376027288272606,0.1087948742820055,0.0,0.0
4,8.28125,2.1484375,0.42578125,1,6.80078125,0.94921875,4.0,0.18699546411430976,0.14867351436877543,0.06796444944571875,0.0
5,9.84375,2.1484375,0.42578125,1,6.80078125,0.94921875,5.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,0.0
6,8.28125,3.9453125,0.42578125,1,6.80078125,0.94921875,6.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,0.0
7,8.28125,2.1484375,0.59765625,1,6.80078125,0.94921875,7.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,0.0
8,8.28125,2.1484375,0.42578125,1,6.80078125,0.94921875,8.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,0.0
9,8.28125,2.1484375,0.42578125,1,9.26171875,0.94921875,9.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,0.0
10,6.28125,9.6484375,0.67578125,2,9.05078125,0.69921875,10.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,1.0
11,6.28125,9.6484375,0.67578125,4,7.01171875,0.69921875,11.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,1.0
12,6.28125,9.6484375,0.67578125,4,9.05078125,0.94921875,12.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,1.0
13,3.84375,1.4453125,0.84765625,2,7.01171875,0.94921875,13.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,1.0
14,8.28125,2.1484375,0.42578125,1,6.80078125,0.94921875,14.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,1.0
15,9.84375,2.1484375,0.42578125,1,6.80078125,0.94921875,15.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,1.0
16,8.28125,3.9453125,0.42578125,1,6.80078125,0.94921875,16.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,1.0
17,8.28125,2.1484375,0.59765625,1,6.80078125,0.94921875,17.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,1.0
18,8.28125,2.1484375,0.42578125,1,6.80078125,0.94921875,18.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,1.0
19,8.28125,2.1484375,0.42578125,1,9.26171875,0.94921875,19.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,1.0
20,6.28125,9.6484375,0.67578125,2,9.05078125,0.69921875,20.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,2.0
21,6.28125,9.6484375,0.67578125,4,7.01171875,0.69921875,21.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,2.0
22,6.28125,9.6484375,0.67578125,4,9.05078125,0.94921875,22.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,2.0
23,3.84375,1.4453125,0.84765625,2,7.01171875,0.94921875,23.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,2.0
24,8.28125,2.1484375,0.42578125,1,6.80078125,0.94921875,24.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,2.0
25,9.84375,2.1484375,0.42578125,1,6.80078125,0.94921875,25.0,0.26839485961010917,0.24636271096534262,0.06884402428722669,2.0
26,8.28125,3.9453125,0.42578125,1,6.80078125,0.94921875,26.0,0.26839485961010917,0.24636271096534262,0.06884402428722669,2.0
27,8.28125,2.1484375,0.59765625,1,6.80078125,0.94921875,27.0,0.26839485961010917,0.24636271096534262,0.06884402428722669,2.0
28,8.28125,2.1484375,0.42578125,1,6.80078125,0.94921875,28.0,0.26839485961010917,0.24636271096534262,0.06884402428722669,2.0
29,8.28125,2.1484375,0.42578125,1,9.26171875,0.94921875,29.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,2.0
30,6.28125,9.6484375,0.67578125,2,9.05078125,0.69921875,30.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,3.0
31,6.28125,9.6484375,0.67578125,4,7.01171875,0.69921875,31.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,3.0
32,6.28125,9.6484375,0.67578125,4,9.05078125,0.94921875,32.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,3.0
33,3.84375,1.4453125,0.84765625,2,7.01171875,0.94921875,33.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,3.0
34,8.28125,2.1484375,0.42578125,1,6.80078125,0.94921875,34.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,3.0
35,9.84375,2.1484375,0.42578125,1,6.80078125,0.94921875,35.0,0.15403920029022025,0.09458484812197693,0.06586601747633368,3.0
36,8.28125,3.9453125,0.42578125,1,6.80078125,0.94921875,36.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,3.0
37,8.28125,2.1484375,0.59765625,1,6.80078125,0.94921875,37.0,0.15403920029022025,0.09458484812197693,0.06586601747633368,3.0
38,8.28125,2.1484375,0.42578125,1,6.80078125,0.94921875,38.0,0.15403920029022025,0.09458484812197693,0.06586601747633368,3.0
39,8.28125,2.1484375,0.42578125,1,9.26171875,0.94921875,39.0,0.23295579714596992,0.17997960456067527,0.06509349268867576,3.0
40,6.28125,9.6484375,0.67578125,2,9.05078125,0.69921875,40.0,0.15403920029022025,0.09458484812197693,0.06586601747633368,4.0
41,6.28125,9.6484375,0.67578125,4,7.01171875,0.69921875,41.0,0.15403920029022025,0.09458484812197693,0.06586601747633368,4.0
42,6.28125,9.6484375,0.67578125,4,9.05078125,0.94921875,42.0,0.15403920029022025,0.09458484812197693,0.06586601747633368,4.0
43,3.84375,1.4453125,0.84765625,2,7.01171875,0.94921875,43.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,4.0
44,8.28125,2.1484375,0.42578125,1,6.80078125,0.94921875,44.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,4.0
45,9.84375,2.1484375,0.42578125,1,6.80078125,0.94921875,45.0,0.23295170493687206,0.20334558112571668,0.06484881276404371,4.0
46,8.28125,3.9453125,0.42578125,1,6.80078125,0.94921875,46.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,4.0
47,8.28125,2.1484375,0.59765625,1,6.80078125,0.94921875,47.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,4.0
48,8.28125,2.1484375,0.42578125,1,6.80078125,0.94921875,48.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,4.0
49,8.28125,2.1484375,0.42578125,1,9.26171875,0.94921875,49.0,0.2241672061128968,0.2064411567607458,0.06829666687785427,4.0
