,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
40,2.734375,1.1484375,0.69921875,0.453125,0.38671875,0,1.7084749200809197,1.3842987725931823,0.5450330628206326
43,2.734375,1.1484375,0.12109375,3.109375,0.38671875,0,1.6708287904269503,1.3893063271334216,0.4074444200939927
18,3.734375,5.6484375,0.87109375,3.453125,0.98828125,0,0.0689402028409999,0.08111134943471965,0.0
55,2.515625,1.1484375,0.69921875,3.109375,0.73828125,0,1.5495335627916123,1.292150456055893,0.37677004476827286
29,3.515625,5.6484375,0.94921875,2.109375,0.98828125,0,1.498022743333945,1.2027713512343248,0.0
70,0.734375,4.1484375,0.19921875,2.453125,0.88671875,0,0.56327627260974,0.5074369217373724,0.009647869142701743
13,3.734375,5.6484375,0.87109375,2.109375,0.13671875,0,1.4453823269767876,1.146407684143653,0.0010722290918130373
49,2.734375,1.1484375,0.12109375,0.453125,0.73828125,0,2.1270296849751738,1.7376508294651845,0.47132842554488646
24,2.734375,1.1484375,0.12109375,0.453125,0.38671875,0,1.9500593893728593,1.5370204437901034,0.482010124663834
80,0.734375,4.1484375,0.62109375,2.453125,0.23828125,0,1.4787032514001595,1.160381434767754,0.24143359478942514
11,3.734375,5.6484375,0.94921875,3.453125,0.13671875,0,0.03299653971917502,0.031253150424531945,0.0
6,3.734375,5.6484375,0.87109375,3.453125,0.13671875,0,0.1349887673533406,0.13631104571981423,0.0
82,0.515625,4.1484375,0.19921875,1.109375,0.23828125,0,2.132093742423491,1.724142382281295,0.16443104823933216
4,3.515625,5.6484375,0.87109375,3.453125,0.13671875,0,0.133393433208731,0.13172602370429842,0.0
73,0.734375,4.1484375,0.62109375,1.109375,0.88671875,0,1.9003829133948291,1.5583683236803776,0.21895853715483615
63,0.515625,4.1484375,0.62109375,2.453125,0.88671875,0,1.622504074671663,1.2822316537278236,0.14117355920791674
32,2.515625,1.1484375,0.12109375,0.453125,0.38671875,0,2.10303940642817,1.7190513472311533,0.4916539214752775
61,0.734375,4.1484375,0.62109375,2.453125,0.88671875,0,0.5580841700270494,0.5307152481558908,0.03741873559933806
33,3.515625,5.6484375,0.94921875,2.109375,0.98828125,1,1.5254649198217485,1.2170170405790195,0.0
64,0.515625,4.1484375,0.62109375,2.453125,0.88671875,1,0.29914358384228656,0.23686883644242782,0.0244217550105664
41,2.734375,1.1484375,0.69921875,0.453125,0.38671875,1,1.7814821362899111,1.428265902204596,0.5863943443901862
36,2.515625,1.1484375,0.12109375,0.453125,0.38671875,1,2.00780523513343,1.6021659546205338,0.5404177040441762
25,2.734375,1.1484375,0.12109375,0.453125,0.38671875,1,1.9395686868086965,1.5783025789206384,0.5564771244780145
56,2.515625,1.1484375,0.69921875,3.109375,0.73828125,1,1.5124106015710088,1.1889421067223271,0.4190968107949694
21,3.734375,5.6484375,0.87109375,3.453125,0.98828125,1,0.22434248047880545,0.19590339738620835,0.0
1,3.515625,5.6484375,0.87109375,3.453125,0.13671875,1,0.1886723961826796,0.19167352535199145,0.0
5,3.734375,5.6484375,0.87109375,3.453125,0.13671875,1,0.21351918218680102,0.2422920472848764,0.0
51,2.734375,1.1484375,0.12109375,0.453125,0.73828125,1,2.136413713670426,1.7356978279895978,0.5699165784064415
8,3.734375,5.6484375,0.94921875,3.453125,0.13671875,1,0.17392590574953454,0.1249644305949821,0.0
46,2.734375,1.1484375,0.12109375,3.109375,0.38671875,1,1.7658050962269392,1.4088080175086837,0.31635653338247016
86,0.734375,4.1484375,0.62109375,2.453125,0.23828125,1,0.316180593290529,0.25350624065810823,0.0049258075845713956
71,0.734375,4.1484375,0.19921875,2.453125,0.88671875,1,0.9211402809429348,0.663475599141508,0.03695923389833508
16,3.734375,5.6484375,0.87109375,2.109375,0.13671875,1,2.167093655381712,1.7551778926134323,0.00019505424620422374
60,0.734375,4.1484375,0.62109375,2.453125,0.88671875,1,1.6698953948760995,1.2792539784229895,0.1776647945735007
76,0.734375,4.1484375,0.62109375,1.109375,0.88671875,1,1.915155198937459,1.578186613359627,0.1361939222984148
81,0.515625,4.1484375,0.19921875,1.109375,0.23828125,1,2.125262455087808,1.748500552896941,0.16525223867953795
62,0.734375,4.1484375,0.62109375,2.453125,0.88671875,2,1.6219952012868333,1.3107296164972766,0.17948449537423045
52,2.734375,1.1484375,0.12109375,0.453125,0.73828125,2,2.078385732499075,1.7004972314826252,0.5708302363609334
58,2.515625,1.1484375,0.69921875,3.109375,0.73828125,2,1.6308852625615342,1.233128558534761,0.47537905094163374
42,2.734375,1.1484375,0.69921875,0.453125,0.38671875,2,1.9644958841645208,1.609971816720642,0.5493766366610358
47,2.734375,1.1484375,0.12109375,3.109375,0.38671875,2,1.3350007680884723,1.1272044848983767,0.44148354307117443
37,2.515625,1.1484375,0.12109375,0.453125,0.38671875,2,1.9514457689944988,1.5947751731877773,0.6188893601611009
30,3.515625,5.6484375,0.94921875,2.109375,0.98828125,2,1.6826882241298031,1.336288226653188,0.0
26,2.734375,1.1484375,0.12109375,0.453125,0.38671875,2,2.0872852205085093,1.7369493446359725,0.5454791357602559
23,3.734375,5.6484375,0.87109375,3.453125,0.98828125,2,0.1657528984923786,0.11226211305757604,0.0
67,0.515625,4.1484375,0.62109375,2.453125,0.88671875,2,1.7110175199080717,1.3166167102740476,0.15879802002659527
17,3.734375,5.6484375,0.87109375,2.109375,0.13671875,2,1.5757795838629556,1.2394789128113408,0.0
87,0.515625,4.1484375,0.19921875,1.109375,0.23828125,2,2.180083297990572,1.7748036815379025,0.17493935998556345
10,3.734375,5.6484375,0.94921875,3.453125,0.13671875,2,0.046455337235480496,0.041001361859886405,0.0
7,3.734375,5.6484375,0.87109375,3.453125,0.13671875,2,0.21600283796687225,0.20184015311171496,0.0
72,0.734375,4.1484375,0.19921875,2.453125,0.88671875,2,0.6358721819615194,0.5889226668538275,0.015002584757903753
2,3.515625,5.6484375,0.87109375,3.453125,0.13671875,2,0.06282882454159279,0.06923325484530118,0.0
83,0.734375,4.1484375,0.62109375,2.453125,0.23828125,2,0.22317350983851814,0.18437741853579379,0.00535330906807685
77,0.734375,4.1484375,0.62109375,1.109375,0.88671875,2,2.0348098879661016,1.6628710527022168,0.16849124574431662
66,0.734375,4.1484375,0.62109375,2.453125,0.88671875,3,0.2696440195132414,0.22258669737670145,0.0
68,0.515625,4.1484375,0.62109375,2.453125,0.88671875,3,0.18351738294391085,0.157934636790314,0.013635986099668596
78,0.734375,4.1484375,0.62109375,1.109375,0.88671875,3,2.1523314741478714,1.7494618102246948,0.19123704867897343
74,0.734375,4.1484375,0.19921875,2.453125,0.88671875,3,0.6257948771641999,0.5634087713364407,0.03794104210001839
27,2.734375,1.1484375,0.12109375,0.453125,0.38671875,3,1.9675250653330176,1.63395048370671,0.5492624827821131
53,2.734375,1.1484375,0.12109375,0.453125,0.73828125,3,2.0007397200336086,1.605072940904623,0.45131987701648535
48,2.734375,1.1484375,0.12109375,3.109375,0.38671875,3,0.6642515713568697,0.4764637512092763,0.22431258130664666
45,2.734375,1.1484375,0.69921875,0.453125,0.38671875,3,1.4677196180829832,1.1262779902332467,0.5869621913263586
