,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,9.96875,0.0390625,0.30859375,2,6.16796875,0.81640625,0.0,0.26618370846698497,0.180161428986939,0.9284569780483904,0.0
1,9.96875,0.0390625,0.30859375,3,6.94140625,0.81640625,1.0,0.29631228187922026,0.2377444567338104,0.9332947668209326,0.0
2,9.96875,0.0390625,0.30859375,3,6.16796875,0.59765625,2.0,0.35757894102803145,0.26687615408216403,0.9539775093710956,0.0
3,3.03125,6.3671875,0.83984375,2,6.94140625,0.59765625,3.0,0.35757894102803145,0.26687615408216403,0.9539775093710956,0.0
4,5.96875,5.0390625,0.80859375,1,1.66796875,0.31640625,4.0,0.35757894102803145,0.26687615408216403,0.9539775093710956,0.0
5,7.03125,5.0390625,0.80859375,1,1.66796875,0.31640625,5.0,0.35757894102803145,0.26687615408216403,0.9539775093710956,0.0
6,5.96875,1.3671875,0.80859375,1,1.66796875,0.31640625,6.0,0.35757894102803145,0.26687615408216403,0.9539775093710956,0.0
7,5.96875,5.0390625,0.33984375,1,1.66796875,0.31640625,7.0,0.35757894102803145,0.26687615408216403,0.9539775093710956,0.0
8,5.96875,5.0390625,0.80859375,4,1.66796875,0.31640625,8.0,0.35757894102803145,0.26687615408216403,0.9539775093710956,0.0
9,5.96875,5.0390625,0.80859375,1,2.44140625,0.31640625,9.0,0.35757894102803145,0.26687615408216403,0.9539775093710956,0.0
10,9.96875,0.0390625,0.30859375,2,6.16796875,0.81640625,10.0,0.316497526733658,0.25681234627926475,0.9383674214755306,1.0
11,9.96875,0.0390625,0.30859375,3,6.94140625,0.81640625,11.0,0.296982634893436,0.27731780065723927,0.9301412872841447,1.0
12,9.96875,0.0390625,0.30859375,3,6.16796875,0.59765625,12.0,0.39016840738588404,0.29500750744992976,0.957003785830179,1.0
13,3.03125,6.3671875,0.83984375,2,6.94140625,0.59765625,13.0,0.39016840738588404,0.29500750744992976,0.957003785830179,1.0
14,5.96875,5.0390625,0.80859375,1,1.66796875,0.31640625,14.0,0.39016840738588404,0.29500750744992976,0.957003785830179,1.0
15,7.03125,5.0390625,0.80859375,1,1.66796875,0.31640625,15.0,0.39016840738588404,0.29500750744992976,0.957003785830179,1.0
