,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,happiness_threshold,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index
0,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,0.0,0.19016746971148807,0.18653590771632111,0.029672790346934604,0.0
1,3.65625,3.0078125,0.57421875,2,8.27734375,0.45703125,1.0,0.19016746971148807,0.18653590771632111,0.029672790346934604,0.0
2,5.84375,0.2734375,0.57421875,2,8.27734375,0.45703125,2.0,0.2543304541846826,0.20384308146721047,0.1747529580352078,0.0
3,5.84375,3.0078125,0.51171875,2,8.27734375,0.45703125,3.0,0.05948676111797217,0.07504290527011012,0.029590713831641552,0.0
4,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,4.0,0.1892992293990055,0.1007273637037592,0.03191757196894032,0.0
5,5.84375,3.0078125,0.57421875,2,3.42578125,0.45703125,5.0,0.2509895746923988,0.27559246247602404,0.033120502128854035,0.0
6,5.84375,3.0078125,0.57421875,2,8.27734375,0.70703125,6.0,0.06441939520113281,0.06844757783541087,0.03246816530906876,0.0
7,3.65625,0.2734375,0.51171875,2,3.42578125,0.70703125,7.0,0.06441939520113281,0.06844757783541087,0.03246816530906876,0.0
8,9.84375,8.0078125,0.07421875,4,3.77734375,0.95703125,8.0,0.2769929135250453,0.2539849987681827,0.0,0.0
9,7.65625,8.0078125,0.07421875,4,3.77734375,0.95703125,9.0,0.2769929135250453,0.2539849987681827,0.0,0.0
10,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,10.0,0.2769929135250453,0.2539849987681827,0.0,1.0
11,3.65625,3.0078125,0.57421875,2,8.27734375,0.45703125,11.0,0.2769929135250453,0.2539849987681827,0.0,1.0
12,5.84375,0.2734375,0.57421875,2,8.27734375,0.45703125,12.0,0.2769929135250453,0.2539849987681827,0.0,1.0
13,5.84375,3.0078125,0.51171875,2,8.27734375,0.45703125,13.0,0.2769929135250453,0.2539849987681827,0.0,1.0
14,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,14.0,0.2769929135250453,0.2539849987681827,0.0,1.0
15,5.84375,3.0078125,0.57421875,2,3.42578125,0.45703125,15.0,0.2769929135250453,0.2539849987681827,0.0,1.0
16,5.84375,3.0078125,0.57421875,2,8.27734375,0.70703125,16.0,0.2769929135250453,0.2539849987681827,0.0,1.0
17,3.65625,0.2734375,0.51171875,2,3.42578125,0.70703125,17.0,0.2769929135250453,0.2539849987681827,0.0,1.0
18,9.84375,8.0078125,0.07421875,4,3.77734375,0.95703125,18.0,0.37430083712037504,0.2797577237516988,0.0,1.0
19,7.65625,8.0078125,0.07421875,4,3.77734375,0.95703125,19.0,0.37430083712037504,0.2797577237516988,0.0,1.0
20,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,20.0,0.37430083712037504,0.2797577237516988,0.0,2.0
21,3.65625,3.0078125,0.57421875,2,8.27734375,0.45703125,21.0,0.37430083712037504,0.2797577237516988,0.0,2.0
22,5.84375,0.2734375,0.57421875,2,8.27734375,0.45703125,22.0,0.37430083712037504,0.2797577237516988,0.0,2.0
23,5.84375,3.0078125,0.51171875,2,8.27734375,0.45703125,23.0,0.37430083712037504,0.2797577237516988,0.0,2.0
24,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,24.0,0.37430083712037504,0.2797577237516988,0.0,2.0
25,5.84375,3.0078125,0.57421875,2,3.42578125,0.45703125,25.0,0.37430083712037504,0.2797577237516988,0.0,2.0
26,5.84375,3.0078125,0.57421875,2,8.27734375,0.70703125,26.0,0.37430083712037504,0.2797577237516988,0.0,2.0
27,3.65625,0.2734375,0.51171875,2,3.42578125,0.70703125,27.0,0.2769929135250453,0.2539849987681827,0.0,2.0
28,9.84375,8.0078125,0.07421875,4,3.77734375,0.95703125,28.0,0.34557498808912945,0.2735648530584876,0.0,2.0
29,7.65625,8.0078125,0.07421875,4,3.77734375,0.95703125,29.0,0.34557498808912945,0.2735648530584876,0.0,2.0
30,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,30.0,0.34557498808912945,0.2735648530584876,0.0,3.0
31,3.65625,3.0078125,0.57421875,2,8.27734375,0.45703125,31.0,0.34557498808912945,0.2735648530584876,0.0,3.0
32,5.84375,0.2734375,0.57421875,2,8.27734375,0.45703125,32.0,0.34557498808912945,0.2735648530584876,0.0,3.0
33,5.84375,3.0078125,0.51171875,2,8.27734375,0.45703125,33.0,0.37430083712037504,0.2797577237516988,0.0,3.0
34,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,34.0,0.2769929135250453,0.2539849987681827,0.0,3.0
35,5.84375,3.0078125,0.57421875,2,3.42578125,0.45703125,35.0,0.2769929135250453,0.2539849987681827,0.0,3.0
36,5.84375,3.0078125,0.57421875,2,8.27734375,0.70703125,36.0,0.37430083712037504,0.2797577237516988,0.0,3.0
37,3.65625,0.2734375,0.51171875,2,3.42578125,0.70703125,37.0,0.37430083712037504,0.2797577237516988,0.0,3.0
38,9.84375,8.0078125,0.07421875,4,3.77734375,0.95703125,38.0,0.3653551320432658,0.3068428735344261,0.0,3.0
39,7.65625,8.0078125,0.07421875,4,3.77734375,0.95703125,39.0,0.2769929135250453,0.2539849987681827,0.0,3.0
40,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,40.0,0.3653551320432658,0.3068428735344261,0.0,4.0
41,3.65625,3.0078125,0.57421875,2,8.27734375,0.45703125,41.0,0.2769929135250453,0.2539849987681827,0.0,4.0
42,5.84375,0.2734375,0.57421875,2,8.27734375,0.45703125,42.0,0.2769929135250453,0.2539849987681827,0.0,4.0
43,5.84375,3.0078125,0.51171875,2,8.27734375,0.45703125,43.0,0.37430083712037504,0.2797577237516988,0.0,4.0
44,5.84375,3.0078125,0.57421875,2,8.27734375,0.45703125,44.0,0.37430083712037504,0.2797577237516988,0.0,4.0
45,5.84375,3.0078125,0.57421875,2,3.42578125,0.45703125,45.0,0.37430083712037504,0.2797577237516988,0.0,4.0
46,5.84375,3.0078125,0.57421875,2,8.27734375,0.70703125,46.0,0.37430083712037504,0.2797577237516988,0.0,4.0
47,3.65625,0.2734375,0.51171875,2,3.42578125,0.70703125,47.0,0.34557498808912945,0.2735648530584876,0.0,4.0
48,9.84375,8.0078125,0.07421875,4,3.77734375,0.95703125,48.0,0.41905252748976396,0.34093992089187725,0.0,4.0
49,7.65625,8.0078125,0.07421875,4,3.77734375,0.95703125,49.0,0.34557498808912945,0.2735648530584876,0.0,4.0
