,fermi_alpha,fermi_b,social_factor,opinion_max_diff,happiness_threshold,Run,Altieri Entropy Index,Leibovici Entropy Index,Network Modularity
65,1.546875,1.2421875,0.91796875,3.265625,0.44140625,0,1.3393315166382898,1.0110066992603803,0.3370258261828785
40,1.546875,1.2421875,0.91796875,3.265625,0.52734375,0,1.481452833768765,1.1803804848749806,0.2912339114423859
78,0.203125,4.2421875,0.41796875,1.265625,0.02734375,0,2.1157401454595437,1.7146758008651382,0.10938135554182557
34,1.046875,3.4921875,0.54296875,3.765625,0.56640625,0,0.17482843507378718,0.1693182709135221,0.0
50,1.546875,1.2421875,0.87109375,3.265625,0.52734375,0,0.28171851683285726,0.23555172821417977,0.2092779237084013
30,3.703125,0.6796875,0.49609375,1.421875,0.56640625,0,1.4211300165767538,1.1676983854154774,0.39178629872246595
85,3.546875,1.4296875,0.41796875,1.265625,0.02734375,0,2.0941713970906135,1.6884513285455742,0.5669338410105964
26,1.046875,3.4921875,0.49609375,3.765625,0.65234375,0,0.0,0.0,0.0
55,1.546875,1.2421875,0.91796875,3.921875,0.52734375,0,0.9154029307605653,0.6483783898829482,0.04933366901973154
75,3.546875,4.2421875,0.41796875,1.265625,0.02734375,0,2.00419510018287,1.5974990103239168,0.11486388925787211
20,1.046875,3.4921875,0.54296875,1.421875,0.65234375,0,2.17801049418921,1.7649615375120828,0.22886750990649796
56,1.546875,4.4296875,0.91796875,3.265625,0.52734375,0,0.18600324250704553,0.10760573883138025,0.0
70,2.203125,4.4296875,0.87109375,3.921875,0.44140625,0,0.2766253088388685,0.19935672676794264,0.0
91,3.546875,4.2421875,0.37109375,1.265625,0.02734375,0,2.078886634430022,1.6710473676183883,0.20365143518903364
45,2.203125,1.2421875,0.91796875,3.265625,0.52734375,0,1.7500477601230722,1.4106668316237636,0.4495513312502521
95,3.546875,4.2421875,0.41796875,1.921875,0.02734375,0,1.6818529737621013,1.3671047297961376,0.23889356456381253
1,1.703125,3.6796875,0.99609375,3.421875,0.06640625,0,0.10541898229199967,0.09629292778076158,0.0
2,1.046875,3.4921875,0.54296875,3.765625,0.65234375,0,0.15113316416839104,0.16391324938087778,0.0
8,1.046875,0.6796875,0.54296875,3.765625,0.65234375,0,0.44256625737425936,0.3703549833481198,0.07694838896499495
14,3.703125,3.4921875,0.54296875,3.765625,0.65234375,0,0.10257908710802742,0.1100706298518712,0.0
46,2.203125,1.2421875,0.91796875,3.265625,0.52734375,1,2.182621718834588,1.697111813117787,0.6408159547762045
41,1.546875,1.2421875,0.91796875,3.265625,0.52734375,1,0.6398108338456527,0.6165811122948103,0.39930119201134257
79,0.203125,4.2421875,0.41796875,1.265625,0.02734375,1,2.157935865646827,1.7628662503007955,0.11180183338673064
35,1.046875,3.4921875,0.54296875,3.765625,0.56640625,1,0.18936632349141722,0.14264517266277732,0.0
